"";"accession";"name";"go_name"
"1884";"Q9BZF9";"UACA_HUMAN";"P:intrinsic apoptotic signaling pathway in response to oxidative stress, P:negative regulation of NF-kappaB import into nucleus, P:positive regulation of apoptotic process, C:mitochondrion, P:negative regulation of inflammatory response, C:membrane, P:response to UV, P:positive regulation of cysteine-type endopeptidase activity involved in apoptotic process, C:nuclear envelope, C:apoptosome, C:perinuclear region of cytoplasm, C:cytoskeleton, C:nucleus, C:extracellular vesicular exosome, P:intrinsic apoptotic signaling pathway in response to DNA damage, P:positive regulation of protein import into nucleus"
"1885";"Q3KQV9";"UAP1L_HUMAN";"F:nucleotidyltransferase activity"
"1886";"P61077";"UB2D3_HUMAN";"P:innate immune response, P:regulation of transcription from RNA polymerase II promoter in response to hypoxia, P:TRIF-dependent toll-like receptor signaling pathway, P:negative regulation of transcription from RNA polymerase II promoter, P:protein K48-linked ubiquitination, P:transforming growth factor beta receptor signaling pathway, P:negative regulation of type I interferon production, C:cytosol, P:proteasome-mediated ubiquitin-dependent protein catabolic process, P:transcription initiation from RNA polymerase II promoter, P:DNA repair, F:ATP binding, P:toll-like receptor 3 signaling pathway, P:protein monoubiquitination, C:endosome membrane, P:protein K11-linked ubiquitination, P:apoptotic process, C:plasma membrane, P:BMP signaling pathway, C:nucleoplasm, F:ubiquitin-protein ligase activity, P:toll-like receptor 4 signaling pathway"
"1887";"P51965";"UB2E1_HUMAN";"P:cytokine-mediated signaling pathway, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:ISG15-protein conjugation, P:protein K48-linked ubiquitination, F:ISG15 ligase activity, C:ubiquitin ligase complex, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, C:nucleoplasm, F:ATP binding, P:histone H2B ubiquitination, C:cytosol, P:histone monoubiquitination, F:ubiquitin-protein ligase activity, P:mitotic spindle assembly checkpoint, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle"
"1888";"P68036";"UB2L3_HUMAN";"P:cellular response to glucocorticoid stimulus, P:protein K11-linked ubiquitination, F:ubiquitin-protein ligase activity, C:ubiquitin ligase complex, P:transcription, DNA-templated, P:ubiquitin-dependent protein catabolic process, F:transcription coactivator activity, F:enzyme binding, C:nucleus, F:ATP binding, C:cytoplasm, P:cell proliferation, P:regulation of transcription, DNA-templated"
"1889";"O14933";"UB2L6_HUMAN";"P:modification-dependent protein catabolic process, P:negative regulation of type I interferon production, P:cytokine-mediated signaling pathway, C:cytosol, F:ISG15 ligase activity, P:innate immune response, F:ubiquitin-protein ligase activity, P:ISG15-protein conjugation"
"1890";"Q13404";"UB2V1_HUMAN";"P:MyD88-dependent toll-like receptor signaling pathway, P:positive regulation of transcription, DNA-templated, P:toll-like receptor 2 signaling pathway, P:regulation of DNA repair, P:toll-like receptor 9 signaling pathway, P:protein K63-linked ubiquitination, P:toll-like receptor TLR1:TLR2 signaling pathway, C:nucleus, P:nucleotide-binding oligomerization domain containing signaling pathway, P:toll-like receptor TLR6:TLR2 signaling pathway, P:toll-like receptor 5 signaling pathway, C:ubiquitin ligase complex, P:Fc-epsilon receptor signaling pathway, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, P:positive regulation of NF-kappaB transcription factor activity, F:acid-amino acid ligase activity, P:innate immune response, P:T cell receptor signaling pathway, C:cytosol, C:UBC13-UEV1A complex, P:toll-like receptor 4 signaling pathway, P:toll-like receptor 10 signaling pathway, C:extracellular vesicular exosome, P:cell differentiation"
"1891";"Q15819";"UB2V2_HUMAN";"P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process, C:UBC13-MMS2 complex, C:nucleus, C:cytoplasm, P:protein polyubiquitination, P:positive regulation of neuron projection development, P:DNA double-strand break processing, P:negative regulation of neuron apoptotic process, F:acid-amino acid ligase activity, P:positive regulation of synapse assembly, P:positive regulation of DNA repair, P:cell proliferation, P:regulation of DNA repair"
"1892";"P22314";"UBA1_HUMAN";"F:ligase activity, P:cell death, C:extracellular vesicular exosome, F:ATP binding, P:protein ubiquitination, F:small protein activating enzyme activity"
"1893";"Q9GZZ9";"UBA5_HUMAN";"C:intracellular membrane-bounded organelle, P:response to endoplasmic reticulum stress, C:cytoplasm, C:nucleus, F:metal ion binding, C:aggresome, F:UFM1 activating enzyme activity, F:cofactor binding, P:protein ufmylation, F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor, F:ATP binding"
"1894";"A0AVT1";"UBA6_HUMAN";"F:ligase activity, C:cytoplasm, P:protein ubiquitination, P:ubiquitin-dependent protein catabolic process, F:ATP binding, F:FAT10 activating enzyme activity"
"1895";"P61081";"UBC12_HUMAN";"F:ATP binding, F:ribosomal S6-glutamic acid ligase activity, P:protein neddylation, F:NEDD8 ligase activity, P:positive regulation of neuron apoptotic process, F:ubiquitin-protein ligase activity"
"1896";"P63279";"UBC9_HUMAN";"P:negative regulation of transcription from RNA polymerase II promoter, F:ATP binding, C:fibrillar center, C:synapse, P:ubiquitin-dependent protein catabolic process, P:positive regulation of intracellular steroid hormone receptor signaling pathway, F:SUMO ligase activity, C:cytoplasm, P:mitosis, C:dendrite, P:viral process, P:protein sumoylation, C:PML body, P:chromosome segregation, P:proteasome-mediated ubiquitin-dependent protein catabolic process, F:ubiquitin-protein ligase activity, C:synaptonemal complex, P:regulation of receptor activity, P:positive regulation of sequence-specific DNA binding transcription factor activity"
"1897";"P61086";"UBE2K_HUMAN";"P:ubiquitin-dependent protein catabolic process, F:ATP binding, C:cytoplasm, F:ubiquitin-ubiquitin ligase activity, P:protein K48-linked ubiquitination, P:regulation of proteasomal ubiquitin-dependent protein catabolic process, P:intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress"
"1898";"P61088";"UBE2N_HUMAN";"P:proteolysis, P:toll-like receptor TLR1:TLR2 signaling pathway, P:innate immune response, F:ubiquitin binding, P:MyD88-dependent toll-like receptor signaling pathway, P:positive regulation of histone modification, C:nucleus, P:Fc-epsilon receptor signaling pathway, F:ATP binding, P:toll-like receptor 4 signaling pathway, P:regulation of histone ubiquitination, P:histone ubiquitination, P:protein K63-linked ubiquitination, C:cytosol, C:UBC13-UEV1A complex, P:cytokine-mediated signaling pathway, P:toll-like receptor 10 signaling pathway, P:ubiquitin-dependent protein catabolic process, P:positive regulation of NF-kappaB transcription factor activity, P:double-strand break repair via homologous recombination, P:DNA double-strand break processing, P:nucleotide-binding oligomerization domain containing signaling pathway, C:ubiquitin ligase complex, F:ubiquitin-protein ligase activity, P:toll-like receptor 5 signaling pathway, C:extracellular vesicular exosome, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, C:UBC13-MMS2 complex, P:toll-like receptor 2 signaling pathway, P:postreplication repair, P:toll-like receptor 9 signaling pathway, P:positive regulation of DNA repair, P:positive regulation of ubiquitin-protein ligase activity, P:T cell receptor signaling pathway, P:toll-like receptor TLR6:TLR2 signaling pathway"
"1899";"Q9C0C9";"UBE2O_HUMAN";"F:ATP binding, F:ubiquitin-protein ligase activity"
"1900";"Q14694";"UBP10_HUMAN";"P:regulation of autophagy, C:intermediate filament cytoskeleton, C:early endosome, P:DNA damage response, signal transduction by p53 class mediator, F:ion channel binding, P:ubiquitin-dependent protein catabolic process, F:ubiquitin-specific protease activity, F:cysteine-type endopeptidase activity, C:nucleus, F:ubiquitin thiolesterase activity, P:DNA repair, P:autophagy, P:protein deubiquitination"
"1901";"P54578";"UBP14_HUMAN";"C:plasma membrane, C:synapse, F:proteasome binding, P:regulation of chemotaxis, F:tRNA guanylyltransferase activity, F:ubiquitin-specific protease activity, P:ubiquitin-dependent protein catabolic process, C:cytoplasmic membrane-bounded vesicle, F:endopeptidase inhibitor activity, P:synaptic transmission, C:proteasome complex, P:regulation of proteasomal protein catabolic process, F:cysteine-type endopeptidase activity, F:ubiquitin thiolesterase activity, C:cell surface"
"1902";"Q14157";"UBP2L_HUMAN";"P:binding of sperm to zona pellucida"
"1903";"P45974";"UBP5_HUMAN";"P:protein K48-linked deubiquitination, F:ubiquitin thiolesterase activity, C:lysosome, F:omega peptidase activity, F:cysteine-type endopeptidase activity, F:zinc ion binding, P:ubiquitin-dependent protein catabolic process, P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process"
"1904";"Q93009";"UBP7_HUMAN";"P:negative regulation of NF-kappaB transcription factor activity, F:ubiquitin-specific protease activity, P:multicellular organismal development, C:nucleus, F:ubiquitin thiolesterase activity, P:protein deubiquitination, C:cytosol, F:cysteine-type endopeptidase activity, P:ubiquitin-dependent protein catabolic process, C:PML body, F:p53 binding, P:viral process, P:transcription-coupled nucleotide-excision repair, P:maintenance of DNA methylation"
"1905";"P40818";"UBP8_HUMAN";"C:midbody, P:ubiquitin-dependent protein catabolic process, C:endosome membrane, P:endosome organization, P:protein K63-linked deubiquitination, C:nucleus, F:ubiquitin-specific protease activity, P:protein K48-linked deubiquitination, F:cysteine-type endopeptidase activity, P:Ras protein signal transduction, C:extrinsic component of plasma membrane, P:cell proliferation, C:early endosome, F:ubiquitin thiolesterase activity, P:mitotic cytokinesis, C:cytosol, C:acrosomal vesicle"
"1906";"Q9UMX0";"UBQL1_HUMAN";"P:cellular response to hypoxia, P:execution phase of apoptosis, P:response to endoplasmic reticulum stress, C:endoplasmic reticulum, C:perinuclear region of cytoplasm, P:regulation of protein ubiquitination, C:protein complex, C:proteasome complex, C:nucleus"
"1907";"Q9UHD9";"UBQL2_HUMAN";"C:cytoplasm, C:nucleus, C:plasma membrane, P:cell death"
"1908";"Q9NRR5";"UBQL4_HUMAN";"F:polyubiquitin binding, C:nucleus, C:cytosol, C:endoplasmic reticulum membrane, C:perinuclear region of cytoplasm, P:regulation of proteasomal ubiquitin-dependent protein catabolic process"
"1909";"Q5T4S7";"UBR4_HUMAN";"P:protein ubiquitination involved in ubiquitin-dependent protein catabolic process, C:cytoplasm, P:viral process, C:integral component of membrane, F:zinc ion binding, C:cytoskeleton, F:ubiquitin-protein ligase activity, C:nucleus"
"1910";"O95071";"UBR5_HUMAN";"P:progesterone receptor signaling pathway, C:nucleus, P:positive regulation of protein import into nucleus, translocation, P:DNA repair, P:positive regulation of catenin import into nucleus, P:cell proliferation, P:negative regulation of histone H2A K63-linked ubiquitination, F:zinc ion binding, F:ubiquitin-ubiquitin ligase activity, F:RNA binding, P:positive regulation of canonical Wnt signaling pathway, C:cytoplasm, P:protein ubiquitination involved in ubiquitin-dependent protein catabolic process, P:negative regulation of double-strand break repair, P:cellular response to DNA damage stimulus, P:protein polyubiquitination"
"1911";"Q04323";"UBXN1_HUMAN";"F:K6-linked polyubiquitin binding, P:negative regulation of protein ubiquitination, P:proteasome-mediated ubiquitin-dependent protein catabolic process, C:dendrite, C:nucleus, P:negative regulation of proteasomal ubiquitin-dependent protein catabolic process, F:ubiquitin protein ligase binding, C:Cdc48p-Npl4p-Ufd1p AAA ATPase complex, C:neuronal cell body"
"1912";"P09936";"UCHL1_HUMAN";"P:ubiquitin-dependent protein catabolic process, P:response to ischemia, C:axon, P:eating behavior, C:nucleus, P:axon target recognition, P:protein deubiquitination, P:negative regulation of MAP kinase activity, F:ubiquitin binding, P:axon transport of mitochondrion, F:cysteine-type endopeptidase activity, C:cytosol, C:endoplasmic reticulum membrane, P:cell death, F:ubiquitin thiolesterase activity, P:adult walking behavior, C:cytoplasm, P:neuromuscular process, P:sensory perception of pain, P:muscle fiber development, F:ligase activity, F:omega peptidase activity, P:cell proliferation, C:neuronal cell body"
"1913";"P15374";"UCHL3_HUMAN";"F:cysteine-type peptidase activity, P:protein catabolic process, F:ubiquitin thiolesterase activity, C:nucleus, C:mitochondrion, F:peptidase activity, P:ubiquitin-dependent protein catabolic process, F:ubiquitin binding"
"1914";"Q9Y5K5";"UCHL5_HUMAN";"P:transcription, DNA-templated, F:ubiquitin thiolesterase activity, P:forebrain morphogenesis, P:DNA repair, P:transforming growth factor beta receptor signaling pathway, C:cytosol, F:endopeptidase inhibitor activity, P:lateral ventricle development, F:proteasome binding, C:Ino80 complex, F:ubiquitin-specific protease activity, P:DNA recombination, P:regulation of proteasomal protein catabolic process, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:regulation of transcription, DNA-templated, P:ubiquitin-dependent protein catabolic process, C:proteasome complex, P:midbrain development, P:protein deubiquitination, F:omega peptidase activity"
"1915";"P47985";"UCRI_HUMAN";"C:mitochondrial respiratory chain complex III, P:small molecule metabolic process, P:respiratory electron transport chain, P:response to antibiotic, F:ubiquinol-cytochrome-c reductase activity, C:mitochondrial inner membrane, F:2 iron, 2 sulfur cluster binding, P:response to drug, F:metal ion binding, P:response to hormone, P:hydrogen ion transmembrane transport"
"1916";"Q92890";"UFD1_HUMAN";"F:ubiquitin-specific protease activity, C:cytosol, P:skeletal system development, C:nucleus, P:ubiquitin-dependent protein catabolic process, P:proteasome-mediated ubiquitin-dependent protein catabolic process"
"1917";"P61960";"UFM1_HUMAN";"P:protein ufmylation, C:nucleus, P:response to endoplasmic reticulum stress, C:cytoplasm"
