"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc"
"1762";"Q9HCC0";"Q9HCC0-1,Q9HCC0-2";"Q9HCC0-1,Q9HCC0-2";"MCCB_HUMAN";"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial";"MCCC2";1;1;7,77802897510091e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix, cytosol"
"1763";"Q9HCE1";"Q9HCE1-1,Q9HCE1-2";"Q9HCE1-1,Q9HCE1-2";"MOV10_HUMAN";"Putative helicase MOV-10";"MOV10";1;1;4,36593251543551e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"extracellular space, cytoplasmic mRNA processing body, cytosol"
"1764";"Q9HCG8";"Q9HCG8";"Q9HCG8";"CWC22_HUMAN";"Pre-mRNA-splicing factor CWC22 homolog";"CWC22";1;4;3,85817648720865e-05;1;1;NA;NA;2;2;NA;NA;0,000105284823384796;0,00010634881529678;NA;NA;"cytoplasm, nucleus, catalytic step 2 spliceosome, nuclear speck, spliceosomal complex"
"1765";"Q9HCN8";"Q9HCN8";"Q9HCN8";"SDF2L_HUMAN";"Stromal cell-derived factor 2-like protein 1";"SDF2L1";2;4;0,000158516934406582;2;NA;NA;2;2;NA;NA;2;0,000432572939517623;NA;NA;0,000398120685654538;"membrane, endoplasmic reticulum lumen"
"1766";"Q9HCU5";"Q9HCU5";"Q9HCU5";"PREB_HUMAN";"Prolactin regulatory element-binding protein";"PREB";2;2;4,20050869350774e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000231570082228959;NA;NA;"endoplasmic reticulum membrane, Golgi membrane, nucleus, integral component of membrane"
"1767";"Q9HD20";"Q9HD20-1,Q9HD20-2";"Q9HD20-1,Q9HD20-2";"AT131_HUMAN";"Probable cation-transporting ATPase 13A1";"ATP13A1";2;3;1,09112050987919e-05;NA;NA;2;NA;NA;NA;3;NA;NA;NA;NA;NA;"integral component of membrane"
"1768";"Q9HDC9";"Q9HDC9-1";"Q9HDC9-1";"APMAP_HUMAN";"Adipocyte plasma membrane-associated protein";"APMAP";8;21;0,000442113637368356;3;2;5;6;5;3;6;7;NA;NA;NA;NA;"integral component of membrane, cell surface, membrane"
"1769";"Q9NNW7";"Q9NNW7-1,Q9NNW7-2";"Q9NNW7-1,Q9NNW7-2";"TRXR2_HUMAN";"Thioredoxin reductase 2, mitochondrial";"TXNRD2";2;8;8,02265095508119e-05;2;2;2;2;2;2;2;2;NA;NA;NA;NA;"mitochondrial matrix, mitochondrion"
"1770";"Q9NP66";"Q9NP66-1";"Q9NP66-1";"HM20A_HUMAN";"High mobility group protein 20A";"HMG20A";1;4;0,000100957471192664;NA;NA;1;1;NA;NA;2;2;NA;NA;NA;NA;"nucleus"
"1771";"Q9NP77";"Q9NP77-1";"Q9NP77-1";"SSU72_HUMAN";"RNA polymerase II subunit A C-terminal domain phosphatase SSU72";"SSU72";2;2;9,02892848037488e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"nucleus, cytoplasm"
"1772";"Q9NPF4";"Q9NPF4";"Q9NPF4";"OSGEP_HUMAN";"Probable tRNA threonylcarbamoyladenosine biosynthesis protein OSGEP";"OSGEP";2;4;0,000104573858220461;2;2;NA;NA;2;2;NA;NA;0,000285369013831029;0,000288252908326794;NA;NA;"cytoplasm, nucleus"
"1773";"Q9NQC3";"Q9NQC3-1,Q9NQC3-2,Q9NQC3-5";"Q9NQC3-1,Q9NQC3-2,Q9NQC3-5";"RTN4_HUMAN";"Reticulon-4";"RTN4";4;13;3,18385872867805e-05;3;3;3;4;3;3;3;4;NA;NA;NA;NA;"nuclear envelope, endoplasmic reticulum, neuronal cell body, plasma membrane, cell projection, integral component of endoplasmic reticulum membrane"
"1774";"Q9NQG5";"Q9NQG5";"Q9NQG5";"RPR1B_HUMAN";"Regulation of nuclear pre-mRNA domain-containing protein 1B";"RPRD1B";2;2;5,37304332881204e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000270139155529116;NA;"DNA-directed RNA polymerase II, holoenzyme, nucleus"
"1775";"Q9NQR4";"Q9NQR4";"Q9NQR4";"NIT2_HUMAN";"Omega-amidase NIT2";"NIT2";1;4;0,000126928414869038;1;1;NA;1;1;2;NA;1;0,000173185905132961;0,000349872189454623;NA;0,000159392520887052;"extracellular vesicular exosome, mitochondrion, cytoplasm, centrosome"
"1776";"Q9NQT4";"Q9NQT4";"Q9NQT4";"EXOS5_HUMAN";"Exosome complex component RRP46";"EXOSC5";1;1;3,72683430892069e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000187201428786495;"exosome (RNase complex), cytoplasm, nucleolus, transcriptionally active chromatin, cytosol"
"1777";"Q9NQW7";"Q9NQW7-1,Q9NQW7-2";"Q9NQW7-1,Q9NQW7-2";"XPP1_HUMAN";"Xaa-Pro aminopeptidase 1";"XPNPEP1";5;6;4,21736466739822e-05;2;NA;NA;4;2;NA;NA;4;NA;NA;NA;NA;"cytoplasm, cytosol"
"1778";"Q9NR09";"Q9NR09";"Q9NR09";"BIRC6_HUMAN";"Baculoviral IAP repeat-containing protein 6";"BIRC6";2;3;5,40954949102139e-06;1;NA;1;1;1;NA;1;1;9,84132382472664e-06;NA;9,06581889051801e-06;9,05751199605237e-06;"endosome, midbody, spindle pole, trans-Golgi network, microtubule organizing center, Golgi apparatus, membrane"
"1779";"Q9NR12";"Q9NR12-1,Q9NR12-2";"Q9NR12-1,Q9NR12-2";"PDLI7_HUMAN";"PDZ and LIM domain protein 7";"PDLIM7";1;2;1,91642464463099e-05;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA;"stress fiber, cytoplasm, nucleus, actin cytoskeleton, ruffle, focal adhesion"
"1780";"Q9NR28";"Q9NR28-1,Q9NR28-2,Q9NR28-3";"Q9NR28-1,Q9NR28-2,Q9NR28-3";"DBLOH_HUMAN";"Diablo homolog, mitochondrial";"DIABLO";1;1;1,22148683765183e-05;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"CD40 receptor complex, cytosol, mitochondrion, cytoplasmic side of plasma membrane, mitochondrial intermembrane space"
"1781";"Q9NR30";"Q9NR30-1,Q9NR30-2";"Q9NR30-1,Q9NR30-2";"DDX21_HUMAN";"Nucleolar RNA helicase 2";"DDX21";15;44;0,000257012478707149;8;9;12;10;9;10;14;11;NA;NA;NA;NA;"nucleolus, nucleus"
"1782";"Q9NR31";"Q9NR31";"Q9NR31";"SAR1A_HUMAN";"GTP-binding protein SAR1a";"SAR1A";2;4;0,000404412611877108;1;2;0;1;1;2;0;1;0,000482821311279771;0,000812834379541044;NA;0,000555458784909424;"sarcoplasmic reticulum, Golgi apparatus"
"1783";"Q9NR45";"Q9NR45";"Q9NR45";"SIAS_HUMAN";"Sialic acid synthase";"NANS";4;14;0,000341539968700531;2;3;3;4;2;3;4;5;0,000266291419591628;0,000403473778368284;0,000490614845139231;0,000612706626251064;"cytosol, cytoplasm"
"1784";"Q9NR50";"Q9NR50-1,Q9NR50-2,Q9NR50-3";"Q9NR50-1,Q9NR50-2,Q9NR50-3";"EI2BG_HUMAN";"Translation initiation factor eIF-2B subunit gamma";"EIF2B3";2;4;2,58349870972378e-05;NA;NA;2;1;NA;NA;2;2;NA;NA;NA;NA;"eukaryotic translation initiation factor 2B complex, cytoplasm, cytosol"
"1785";"Q9NR56";"Q9NR56-1,Q9NR56-2,Q9NR56-3,Q9NR56-4,Q9NR56-5,Q9NR56-6";"Q9NR56-1,Q9NR56-2,Q9NR56-3,Q9NR56-4,Q9NR56-5,Q9NR56-6";"MBNL1_HUMAN";"Muscleblind-like protein 1";"MBNL1";3;9;3,38584818014058e-05;NA;2;2;3;NA;2;3;4;NA;NA;NA;NA;"cytoplasmic stress granule, nucleus, cytoplasm"
"1786";"Q9NRF8";"Q9NRF8";"Q9NRF8";"PYRG2_HUMAN";"CTP synthase 2";"CTPS2";2;2;4,82854484497863e-05;0;1;1;0;0;1;1;0;NA;0,00010985747928268;0,000131496918284438;0;"cytosol, mitochondrion"
"1787";"Q9NRN7";"Q9NRN7";"Q9NRN7";"ADPPT_HUMAN";"L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase";"AASDHPPT";3;7;0,000198402667902089;2;2;2;1;2;2;2;1;0,000309380646062766;0,000312507198347819;0,000285001180266964;0,000142370018656396;"extracellular vesicular exosome, cytosol"
"1788";"Q9NRP0";"Q9NRP0";"Q9NRP0";"OSTC_HUMAN";"Oligosaccharyltransferase complex subunit OSTC";"OSTC";1;5;0,000293894651877974;1;1;1;1;2;1;1;1;0,000641601474049628;0,000324042698957973;0,000295521358062053;0,000295250575602862;"integral component of membrane, oligosaccharyltransferase complex"
"1789";"Q9NRR5";"Q9NRR5-1";"Q9NRR5-1";"UBQL4_HUMAN";"Ubiquilin-4";"UBQLN4";2;3;7,65989346099468e-05;2;1;0;0;2;1;0;0;NA;NA;NA;NA;"endoplasmic reticulum membrane, cytosol, centrosome, cytoplasm, nucleus, perinuclear region of cytoplasm, intracellular membrane-bounded organelle"
"1790";"Q9NRV9";"Q9NRV9";"Q9NRV9";"HEBP1_HUMAN";"Heme-binding protein 1";"HEBP1";2;4;0,000185355780443675;NA;2;2;NA;NA;2;2;NA;NA;0,000510924467140085;0,000465954310595195;NA;"cytosol, extracellular vesicular exosome, extracellular region, mitochondrion"
"1791";"Q9NRW3";"Q9NRW3";"Q9NRW3";"ABC3C_HUMAN";"Probable DNA dC->dU-editing enzyme APOBEC-3C";"APOBEC3C";2;5;0,000230475279630622;2;1;1;1;2;1;1;1;0,000503150629649445;0,000254117695498621;0,0002317509597434;0,00023153860928856;"nucleus, cytoplasm"
"1792";"Q9NRX4";"Q9NRX4-1,Q9NRX4-2";"Q9NRX4-1,Q9NRX4-2";"PHP14_HUMAN";"14 kDa phosphohistidine phosphatase";"PHPT1";1;5;0,000175161212519273;1;1;1;1;1;2;1;1;NA;NA;NA;NA;"cytosol, extracellular vesicular exosome"
"1793";"Q9NRY2";"Q9NRY2-1";"Q9NRY2-1";"SOSSC_HUMAN";"SOSS complex subunit C";"INIP";1;2;0,000168424242806993;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"nucleus, SOSS complex"
"1794";"Q9NS69";"Q9NS69";"Q9NS69";"TOM22_HUMAN";"Mitochondrial import receptor subunit TOM22 homolog";"TOMM22";3;9;0,000555088349532906;2;3;1;1;2;5;1;1;0,000673229715728131;0,00170008317411049;0,000310089312332718;0,000309805181442439;"mitochondrion, integral component of membrane, mitochondrial inner membrane, mitochondrial outer membrane translocase complex"
"1795";"Q9NSD9";"Q9NSD9";"Q9NSD9";"SYFB_HUMAN";"Phenylalanine--tRNA ligase beta subunit";"FARSB";10;34;0,000517048647851688;7;7;9;7;8;9;10;7;0,00064922661890251;0,00073776105144761;0,000747583741107741;0,000570359037543667;"cytoplasm, cytosol"
"1796";"Q9NSI8";"Q9NSI8-1";"Q9NSI8-1";"SAMN1_HUMAN";"SAM domain-containing protein SAMSN-1";"SAMSN1";10;31;0,000727881714222178;9;5;7;7;10;5;8;8;NA;NA;NA;NA;"ruffle, cytoplasm, nucleus"
"1797";"Q9NT62";"Q9NT62-1,Q9NT62-2";"Q9NT62-1,Q9NT62-2";"ATG3_HUMAN";"Ubiquitin-like-conjugating enzyme ATG3";"ATG3";3;5;6,97297820538505e-05;NA;NA;2;2;NA;NA;3;2;NA;NA;NA;NA;"cytosol, cytoplasmic ubiquitin ligase complex"
"1798";"Q9NTJ3";"Q9NTJ3-1";"Q9NTJ3-1";"SMC4_HUMAN";"Structural maintenance of chromosomes protein 4";"SMC4";13;32;0,000217591568346922;7;10;5;7;9;11;5;7;NA;NA;NA;NA;"cytoplasm, nucleoplasm, cytosol, condensin complex, nucleus"
"1799";"Q9NTK5";"Q9NTK5-1";"Q9NTK5-1";"OLA1_HUMAN";"Obg-like ATPase 1";"OLA1";11;36;0,000796187329633057;6;7;10;10;6;7;10;13;NA;NA;NA;NA;"cytoplasm, extracellular vesicular exosome, nucleolus"
"1800";"Q9NTM9";"Q9NTM9";"Q9NTM9";"CUTC_HUMAN";"Copper homeostasis protein cutC homolog";"CUTC";1;1;3,20808081537129e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000161291876744491;NA;"cytoplasm, nucleolus, nucleus"
"1801";"Q9NTZ6";"Q9NTZ6";"Q9NTZ6";"RBM12_HUMAN";"RNA-binding protein 12";"RBM12";4;10;9,3970607574717e-05;3;2;3;2;3;2;3;2;0,000153860439324133;0,000103610219194717;0,000141736101988989;9,44041540017734e-05;"nucleus"
"1802";"Q9NU22";"Q9NU22";"Q9NU22";"MDN1_HUMAN";"Midasin";"MDN1";1;1;1,56505729556176e-06;NA;1;NA;NA;NA;1;NA;NA;NA;8,62801324959579e-06;NA;NA;"cytoplasm, nucleolus, intermediate filament cytoskeleton, nucleus"
"1803";"Q9NUJ1";"Q9NUJ1";"Q9NUJ1";"ABHDA_HUMAN";"Mycophenolic acid acyl-glucuronide esterase, mitochondrial";"ABHD10";2;2;5,72422263134878e-05;1;NA;NA;1;1;NA;NA;1;0,000156206894825808;NA;NA;0,000143765803153027;"cytosol, mitochondrion"
"1804";"Q9NUL3";"Q9NUL3-1,Q9NUL3-2,Q9NUL3-3,Q9NUL3-4";"Q9NUL3-1,Q9NUL3-2,Q9NUL3-3,Q9NUL3-4";"STAU2_HUMAN";"Double-stranded RNA-binding protein Staufen homolog 2";"STAU2";1;1;3,84125466051036e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"nucleolus, endoplasmic reticulum, microtubule"
"1805";"Q9NUQ3";"Q9NUQ3-1,Q9NUQ3-2";"Q9NUQ3-1,Q9NUQ3-2";"TXLNG_HUMAN";"Gamma-taxilin";"TXLNG";1;2;1,6587236034022e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"nuclear membrane, cytosol"
"1806";"Q9NUQ9";"Q9NUQ9";"Q9NUQ9";"FA49B_HUMAN";"Protein FAM49B";"FAM49B";13;45;0,00121639730916162;11;11;8;10;13;11;10;11;0,00191787354202798;0,00163921599874111;0,00135903340590265;0,00149356695497867;"extracellular vesicular exosome, cilium"
"1807";"Q9NVA2";"Q9NVA2-1,Q9NVA2-2";"Q9NVA2-1,Q9NVA2-2";"SEP11_HUMAN";"Septin-11";"SEPT11";3;7;0,000136843253908246;2;2;2;1;2;2;2;1;NA;NA;NA;NA;"stress fiber, dendritic spine, cell junction, synapse, septin complex, axon"
"1808";"Q9NVI7";"Q9NVI7-2";"Q9NVI7-2";"ATD3A_HUMAN";"ATPase family AAA domain-containing protein 3A";"ATAD3A";11;32;0,000442047224023401;7;6;8;7;8;7;8;9;NA;NA;NA;NA;"mitochondrial inner membrane, integral component of membrane, mitochondrial nucleoid, mitochondrion"
"1809";"Q9NVJ2";"Q9NVJ2";"Q9NVJ2";"ARL8B_HUMAN";"ADP-ribosylation factor-like protein 8B";"ARL8B";3;8;0,000376690779611339;2;1;3;2;2;1;3;2;0,000513971073297821;0,000259582592176011;0,000710204554052354;0,000473035868438993;"cytoplasm, late endosome membrane, extracellular vesicular exosome, lysosomal membrane, midbody, spindle midzone"
"1810";"Q9NVP1";"Q9NVP1";"Q9NVP1";"DDX18_HUMAN";"ATP-dependent RNA helicase DDX18";"DDX18";2;2;2,61434645551153e-05;2;NA;NA;NA;2;NA;NA;NA;0,000142684506915514;NA;NA;NA;"nucleolus"
"1811";"Q9NWH9";"Q9NWH9";"Q9NWH9";"SLTM_HUMAN";"SAFB-like transcription modulator";"SLTM";2;5;4,23503898740988e-05;1;1;1;2;1;1;1;2;4,62275723565738e-05;4,66947409523579e-05;4,25847991791547e-05;8,5091558539316e-05;"nucleus"
"1812";"Q9NWW5";"Q9NWW5";"Q9NWW5";"CLN6_HUMAN";"Ceroid-lipofuscinosis neuronal protein 6";"CLN6";2;3;8,44828999289096e-05;NA;NA;1;2;NA;NA;1;2;NA;NA;0,000141584187624585;0,000282908911670909;"integral component of membrane, endoplasmic reticulum, nucleus, intracellular membrane-bounded organelle, endoplasmic reticulum membrane, endoplasmic reticulum lumen"
"1813";"Q9NWY4";"Q9NWY4";"Q9NWY4";"CD027_HUMAN";"UPF0609 protein C4orf27";"C4orf27";1;1;2,53123139478718e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000127145479089094;"nucleus"
"1814";"Q9NX14";"Q9NX14-1,Q9NX14-2";"Q9NX14-1,Q9NX14-2";"NDUBB_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial";"NDUFB11";1;3;8,58633394702317e-05;1;1;1;NA;1;1;1;NA;NA;NA;NA;NA;"integral component of membrane, mitochondrial respiratory chain complex I, mitochondrial inner membrane"
"1815";"Q9NX40";"Q9NX40-1";"Q9NX40-1";"OCAD1_HUMAN";"OCIA domain-containing protein 1";"OCIAD1";2;2;7,1494372456846e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"endosome, mitochondrion"
"1816";"Q9NX55";"Q9NX55-2";"Q9NX55-2";"HYPK_HUMAN";"Huntingtin-interacting protein K";"HYPK";1;1;6,78919428369274e-05;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"cytoplasm, nucleus"
"1817";"Q9NX58";"Q9NX58";"Q9NX58";"LYAR_HUMAN";"Cell growth-regulating nucleolar protein";"LYAR";7;23;0,000531491805797265;7;5;4;3;7;7;5;4;0,000882836856772774;0,000891758667580914;0,000580906099620659;0,000464299058203972;"nucleolus, nucleus"
"1818";"Q9NX63";"Q9NX63";"Q9NX63";"CHCH3_HUMAN";"Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial";"CHCHD3";7;19;0,000733053532569643;5;5;4;3;5;6;5;3;0,00105284823384796;0,00127618578356136;0,000969882871172818;0,000581396507905195;"cytoplasm, nucleus, mitochondrion, extracellular vesicular exosome, mitochondrial inner membrane"
"1819";"Q9NXV6";"Q9NXV6";"Q9NXV6";"CARF_HUMAN";"CDKN2A-interacting protein";"CDKN2AIP";4;5;7,55005226376175e-05;2;1;NA;2;2;1;NA;2;0,000164825206264474;8,32454519736863e-05;NA;0,000151697709533884;"granular component, nucleoplasm, nucleus, cytoplasm, nucleolus"
"1820";"Q9NY26";"Q9NY26";"Q9NY26";"S39A1_HUMAN";"Zinc transporter ZIP1";"SLC39A1";1;6;0,000162186307888215;1;1;1;1;1;1;2;2;0,000147528734002152;0,000149019636249191;0,000271806681180531;0,000271557628177941;"membrane, integral component of membrane, plasma membrane, endoplasmic reticulum membrane"
"1821";"Q9NY27";"Q9NY27-1,Q9NY27-2,Q9NY27-3";"Q9NY27-1,Q9NY27-2,Q9NY27-3";"PP4R2_HUMAN";"Serine/threonine-protein phosphatase 4 regulatory subunit 2";"PPP4R2";2;2;1,40016956450258e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"cytoplasm, protein phosphatase 4 complex, nucleus, centrosome"
"1822";"Q9NY33";"Q9NY33-1,Q9NY33-4";"Q9NY33-1,Q9NY33-4";"DPP3_HUMAN";"Dipeptidyl peptidase 3";"DPP3";8;25;0,000148542412244973;5;4;7;6;6;4;8;7;NA;NA;NA;NA;"cytoplasm, plasma membrane, nucleus, extracellular vesicular exosome"
"1823";"Q9NY65";"Q9NY65-1,Q9NY65-2";"Q9NY65-1,Q9NY65-2";"TBA8_HUMAN";"Tubulin alpha-8 chain";"TUBA8";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"microtubule, cytoplasm"
"1824";"Q9NYF8";"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3";"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3";"BCLF1_HUMAN";"Bcl-2-associated transcription factor 1";"BCLAF1";9;21;6,6637417806245e-05;6;6;3;6;6;6;3;6;NA;NA;NA;NA;"nucleus, nucleolus, cytoplasm"
"1825";"Q9NYL2";"Q9NYL2-1";"Q9NYL2-1";"MLTK_HUMAN";"Mitogen-activated protein kinase kinase kinase MLT";"MLTK";1;2;2,18951515649091e-05;NA;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;"cytoplasm, nucleus"
"1826";"Q9NYL4";"Q9NYL4-1,Q9NYL4-2";"Q9NYL4-1,Q9NYL4-2";"FKB11_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP11";"FKBP11";2;8;0,000174289763700769;1;NA;2;2;2;NA;3;3;NA;NA;NA;NA;"membrane, integral component of membrane"
"1827";"Q9NYL9";"Q9NYL9";"Q9NYL9";"TMOD3_HUMAN";"Tropomodulin-3";"TMOD3";5;11;0,000273689394561363;4;3;2;2;4;3;2;2;0,000543173975189742;0,000411497404642654;0,000250185695177534;0,000249956453209241;"striated muscle thin filament"
"1828";"Q9NYU2";"Q9NYU2-1,Q9NYU2-2";"Q9NYU2-1,Q9NYU2-2";"UGGG1_HUMAN";"UDP-glucose:glycoprotein glucosyltransferase 1";"UGGT1";5;8;2,25287733143759e-05;2;2;2;2;2;2;2;2;NA;NA;NA;NA;"endoplasmic reticulum, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, extracellular vesicular exosome"
"1829";"Q9NYV4";"Q9NYV4-1,Q9NYV4-2,Q9NYV4-3";"Q9NYV4-1,Q9NYV4-2,Q9NYV4-3";"CDK12_HUMAN";"Cyclin-dependent kinase 12";"CDK12";1;1;2,1129680853972e-06;0;1;0;0;0;1;0;0;NA;NA;NA;NA;"nucleolus, cyclin K-CDK12 complex, nuclear speck, nucleus, nuclear cyclin-dependent protein kinase holoenzyme complex"
"1830";"Q9NZ01";"Q9NZ01-1";"Q9NZ01-1";"TECR_HUMAN";"Very-long-chain enoyl-CoA reductase";"TECR";5;10;0,000284352617726092;3;3;2;2;3;3;2;2;NA;NA;NA;NA;"integral component of endoplasmic reticulum membrane, endoplasmic reticulum membrane, endoplasmic reticulum"
"1831";"Q9NZ08";"Q9NZ08-1,Q9NZ08-2";"Q9NZ08-1,Q9NZ08-2";"ERAP1_HUMAN";"Endoplasmic reticulum aminopeptidase 1";"ERAP1";13;38;0,000176836505731465;8;8;9;10;10;8;9;11;NA;NA;NA;NA;"endoplasmic reticulum membrane, cytosol, extracellular vesicular exosome, integral component of membrane, extracellular region, endoplasmic reticulum lumen, endoplasmic reticulum"
"1832";"Q9NZ45";"Q9NZ45";"Q9NZ45";"CISD1_HUMAN";"CDGSH iron-sulfur domain-containing protein 1";"CISD1";2;8;0,000648745231552861;NA;1;2;2;NA;2;3;3;NA;0,000894117817495149;0,00122313006531239;0,00122200932680073;"mitochondrion, integral component of membrane, mitochondrial outer membrane"
"1833";"Q9NZB2";"Q9NZB2-1,Q9NZB2-4,Q9NZB2-6";"Q9NZB2-1,Q9NZB2-4,Q9NZB2-6";"F120A_HUMAN";"Constitutive coactivator of PPAR-gamma-like protein 1";"FAM120A";5;14;3,65571999891147e-05;2;3;5;3;2;3;5;4;NA;NA;NA;NA;"plasma membrane, cytoplasm"
"1834";"Q9NZL9";"Q9NZL9-5";"Q9NZL9-5";"MAT2B_HUMAN";"Methionine adenosyltransferase 2 subunit beta";"MAT2B";1;1;0,000104886953604355;0;1;0;0;0;1;0;0;NA;NA;NA;NA;"cytosol, intracellular, mitochondrion, nucleus, methionine adenosyltransferase complex"
"1835";"Q9NZL9";"Q9NZL9-1,Q9NZL9-2,Q9NZL9-3,Q9NZL9-4";"Q9NZL9-1,Q9NZL9-2,Q9NZL9-3,Q9NZL9-4";"MAT2B_HUMAN";"Methionine adenosyltransferase 2 subunit beta";"MAT2B";1;2;5,24434768021774e-05;0;0;1;1;0;0;1;1;NA;NA;NA;NA;"cytosol, intracellular, mitochondrion, nucleus, methionine adenosyltransferase complex"
"1836";"Q9P016";"Q9P016-1,Q9P016-2";"Q9P016-1,Q9P016-2";"THYN1_HUMAN";"Thymocyte nuclear protein 1";"THYN1";2;3;5,83870708397575e-05;NA;2;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;"nucleus"
"1837";"Q9P035";"Q9P035";"Q9P035";"HACD3_HUMAN";"Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 3";"PTPLAD1";4;17;0,00041129013989332;3;3;3;4;3;6;3;5;0,000396126876933956;0,000800260146045382;0,000364911732192646;0,000607628947027989;"endoplasmic reticulum membrane, integral component of membrane"
"1838";"Q9P0J0";"Q9P0J0";"Q9P0J0";"NDUAD_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13";"NDUFA13";2;4;0,000243279461832323;NA;2;2;NA;NA;2;2;NA;NA;0,000670588363121362;0,000611565032656194;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion, integral component of membrane, nucleoplasm, mitochondrial respiratory chain, mitochondrial membrane, cytoplasm"
"1839";"Q9P0L0";"Q9P0L0-1";"Q9P0L0-1";"VAPA_HUMAN";"Vesicle-associated membrane protein-associated protein A";"VAPA";9;39;0,00157750610070068;6;7;6;7;8;12;9;10;NA;NA;NA;NA;"endoplasmic reticulum membrane, vesicle, integral component of membrane, plasma membrane, endoplasmic reticulum, microtubule"
"1840";"Q9P253";"Q9P253";"Q9P253";"VPS18_HUMAN";"Vacuolar protein sorting-associated protein 18 homolog";"VPS18";1;2;1,80021801150332e-05;1;1;NA;NA;1;1;NA;NA;4,91257038198328e-05;4,96221604776342e-05;NA;NA;"late endosome membrane, early endosome, actin filament, lysosomal membrane, HOPS complex"
"1841";"Q9P258";"Q9P258";"Q9P258";"RCC2_HUMAN";"Protein RCC2";"RCC2";14;45;0,000755005226376175;10;9;11;10;11;10;13;11;0,001007265149394;0,000924949466374292;0,00109659936890076;0,000927041558262625;"midbody, cytosol, nucleolus, chromosome, centromeric core region, mitotic spindle midzone, microtubule"
"1842";"Q9P289";"Q9P289-1";"Q9P289-1";"MST4_HUMAN";"Serine/threonine-protein kinase MST4";"MST4";7;21;0,000442113637368356;6;5;3;5;7;5;3;6;NA;NA;NA;NA;"cytoplasm, cytosol, centrosome, Golgi membrane, nucleus, Golgi apparatus"
"1843";"Q9P2E9";"Q9P2E9-1,Q9P2E9-2";"Q9P2E9-1,Q9P2E9-2";"RRBP1_HUMAN";"Ribosome-binding protein 1";"RRBP1";4;6;1,86341715446035e-05;NA;2;2;2;NA;2;2;2;NA;NA;NA;NA;"endoplasmic reticulum, integral component of endoplasmic reticulum membrane, ribosome"
"1844";"Q9P2J5";"Q9P2J5";"Q9P2J5";"SYLC_HUMAN";"Leucine--tRNA ligase, cytoplasmic";"LARS";23;67;0,000498971141105071;15;15;15;18;16;15;16;20;0,000650330745805406;0,000615846455927781;0,000599084113622394;0,000748168975592286;"nucleus, cytoplasm, cytosol"
"1845";"Q9P2R7";"Q9P2R7-1,Q9P2R7-2";"Q9P2R7-1,Q9P2R7-2";"SUCB1_HUMAN";"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial";"SUCLA2";3;5;4,72897442006675e-05;NA;NA;2;3;NA;NA;2;3;NA;NA;NA;NA;"mitochondrion, extracellular vesicular exosome, mitochondrial matrix"
