"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838-1.id.csv";"peptide.count.P5838-2.id.csv";"peptide.count.P5839-1.id.csv";"peptide.count.P5839-2.id.csv";"spectra.count.P5838-1.id.csv";"spectra.count.P5838-2.id.csv";"spectra.count.P5839-1.id.csv";"spectra.count.P5839-2.id.csv";"dNSAF.P5838-1.id.csv";"dNSAF.P5838-2.id.csv";"dNSAF.P5839-1.id.csv";"dNSAF.P5839-2.id.csv"
"Q12840";"Q12840";"Q12840";"KIF5A_HUMAN";"Kinesin heavy chain isoform 5A";"KIF5A";1;1;1,17396484488854e-05;1;0;0;0;1;0;0;0;5,95506351536927e-05;0;0;0
"Q12873-1,Q12873-2";"Q12873-1,Q12873-2";"Q12873-[1,2]";"CHD3_HUMAN";"Chromodomain-helicase-DNA-binding protein 3";"CHD3";1;1;2,49151724704138e-06;0;1;0;0;0;1;0;0;NA;NA;NA;NA
"Q12972-1";"Q12972-1";"Q12972-1";"PP1R8_HUMAN";"Nuclear inhibitor of protein phosphatase 1";"PPP1R8";3;9;0,00022456565707599;1;1;3;3;1;1;4;3;NA;NA;NA;NA
"Q12974-1,Q12974-2,Q93096";"Q12974-1,Q12974-2,Q93096";"Q12974-[1,2], Q93096";"TP4A1_HUMAN, TP4A2_HUMAN";"Protein tyrosine phosphatase type IVA 1, Protein tyrosine phosphatase type IVA 2";"PTP4A1, PTP4A2";1;1;1,72742813135377e-05;1;NA;NA;NA;1;NA;NA;NA;0,000276296588535823;NA;NA;NA
"Q12996-1";"Q12996-1";"Q12996-1";"CSTF3_HUMAN";"Cleavage stimulation factor subunit 3";"CSTF3";1;1;1,22148683765183e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA
"Q13043-1";"Q13043-1";"Q13043-1";"STK4_HUMAN";"Serine/threonine-protein kinase 4";"STK4";3;9;0,00016185327645518;2;2;3;2;2;2;3;2;NA;NA;NA;NA
"Q13263-1";"Q13263-1";"Q13263-1";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";15;74;0,000776163456672226;14;14;14;14;17;17;19;21;NA;NA;NA;NA
"Q13330-1,Q13330-2,Q13330-3";"Q13330-1,Q13330-2,Q13330-3";"Q13330-[1-3]";"MTA1_HUMAN";"Metastasis-associated protein MTA1";"MTA1";1;1;4,08301194683619e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA
"Q13404-2,Q13404-7";"Q13404-2,Q13404-7";"Q13404-[2,7]";"UB2V1_HUMAN";"Ubiquitin-conjugating enzyme E2 variant 1";"UBE2V1";1;1;5,62687190632584e-05;0;1;0;0;0;1;0;0;NA;NA;NA;NA
"Q13405";"Q13405";"Q13405";"RM49_HUMAN";"39S ribosomal protein L49, mitochondrial";"MRPL49";1;2;0,000105518802722453;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000265257122597867;0,000265014070872448
"Q13427-1";"Q13427-1";"Q13427-1";"PPIG_HUMAN";"Peptidyl-prolyl cis-trans isomerase G";"PPIG";1;2;2,32309300423438e-05;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA
"Q13492-1,Q13492-2,Q13492-3,Q13492-5";"Q13492-1,Q13492-2,Q13492-3,Q13492-5";"Q13492-[1-3,5]";"PICAL_HUMAN";"Phosphatidylinositol-binding clathrin assembly protein";"PICALM";2;3;1,00744562415226e-05;1;NA;1;1;1;NA;1;1;NA;NA;NA;NA
"Q13526";"Q13526";"Q13526";"PIN1_HUMAN";"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1";"PIN1";1;5;0,000268652166440602;NA;1;1;1;NA;1;2;2;NA;0,000296210810703914;0,000540278311058233;0,000539783260918115
"Q13595-1";"Q13595-1";"Q13595-1";"TRA2A_HUMAN";"Transformer-2 protein homolog alpha";"TRA2A";2;7;0,000217398668020374;1;2;1;1;1;3;2;1;NA;NA;NA;NA
"Q13617-1,Q13617-2";"Q13617-1,Q13617-2";"Q13617-[1,2]";"CUL2_HUMAN";"Cullin-2";"CUL2";1;3;1,83390262771856e-05;1;1;0;1;1;1;0;1;NA;NA;NA;NA
"Q13813-1,Q13813-3";"Q13813-1,Q13813-3";"Q13813-[1,3]";"SPTN1_HUMAN";"Spectrin alpha chain, non-erythrocytic 1";"SPTAN1";27;72;0,000127544572222771;15;16;16;14;20;20;17;15;NA;NA;NA;NA
"Q13885,Q9BVA1";"Q13885,Q9BVA1";"Q13885, Q9BVA1";"TBB2A_HUMAN, TBB2B_HUMAN";"Tubulin beta-2A chain, Tubulin beta-2B chain";"TUBB2A, TUBB2B";1;2;9,83649010543069e-05;0;0;1;0;0;0;2;0;0;0;0,000517350284724419;0
"Q13951-2";"Q13951-2";"Q13951-2";"PEBB_HUMAN";"Core-binding factor subunit beta";"CBFB";3;12;0,000577454546766833;2;3;2;3;3;4;2;3;NA;NA;NA;NA
"Q14103-2,Q14103-4";"Q14103-2,Q14103-4";"Q14103-[2,4]";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";1;2;7,96844107581971e-05;0;0;1;1;0;0;1;1;NA;NA;NA;NA
"Q14161-1,Q14161-10,Q14161-11,Q14161-2,Q14161-3,Q14161-4,Q14161-5,Q14161-6,Q14161-7,Q14161-8";"Q14161-1,Q14161-10,Q14161-11,Q14161-2,Q14161-3,Q14161-4,Q14161-5,Q14161-6,Q14161-7,Q14161-8";"Q14161-[1-8,10,11]";"GIT2_HUMAN";"ARF GTPase-activating protein GIT2";"GIT2";1;3;3,46168404188286e-06;NA;NA;1;1;NA;NA;1;2;NA;NA;NA;NA
"Q14165";"Q14165";"Q14165";"MLEC_HUMAN";"Malectin";"MLEC";1;4;0,000119973433232378;1;1;1;NA;1;2;1;NA;0,000163696266495539;0,000330701110580398;0,000150796857367281;NA
"Q14244-1,Q14244-2,Q14244-3,Q14244-4,Q14244-5";"Q14244-1,Q14244-2,Q14244-3,Q14244-4,Q14244-5";"Q14244-[1-5]";"MAP7_HUMAN";"Ensconsin";"MAP7";1;1;2,38272551478467e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA
"Q14320";"Q14320";"Q14320";"FA50A_HUMAN";"Protein FAM50A";"FAM50A";2;3;7,75049612917135e-05;2;NA;NA;NA;3;NA;NA;NA;0,000423002741740684;NA;NA;NA
"Q14697-1";"Q14697-1";"Q14697-1";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";30;117;0,00108547997165015;25;23;22;25;28;29;28;32;NA;NA;NA;NA
"Q14738-1,Q14738-2,Q14738-3";"Q14738-1,Q14738-2,Q14738-3";"Q14738-[1-3]";"2A5D_HUMAN";"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform";"PPP2R5D";1;2;9,69884897670391e-06;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;NA
"Q14980-2";"Q14980-2";"Q14980-2";"NUMA1_HUMAN";"Nuclear mitotic apparatus protein 1";"NUMA1";25;47;0,000194623569465858;12;10;12;9;13;11;13;10;NA;NA;NA;NA
"Q14C86-1,Q14C86-2,Q14C86-3,Q14C86-4,Q14C86-5,Q14C86-6";"Q14C86-1,Q14C86-2,Q14C86-3,Q14C86-4,Q14C86-5,Q14C86-6";"Q14C86-[1-6]";"GAPD1_HUMAN";"GTPase-activating protein and VPS9 domain-containing protein 1";"GAPVD1";1;2;1,97520537346947e-06;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA
"Q15032-1,Q15032-2";"Q15032-1,Q15032-2";"Q15032-[1,2]";"R3HD1_HUMAN";"R3H domain-containing protein 1";"R3HDM1";1;1;3,98455897450575e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA
"Q15052-1,Q15052-2";"Q15052-1,Q15052-2";"Q15052-[1,2]";"ARHG6_HUMAN";"Rho guanine nucleotide exchange factor 6";"ARHGEF6";1;2;1,12861606004686e-05;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA
"Q15118";"Q15118";"Q15118";"PDK1_HUMAN";"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial";"PDK1";1;2;4,01745900273561e-05;1;1;NA;NA;1;1;NA;NA;0,000109631444533709;0,000110739362717289;NA;NA
"Q15154-1,Q15154-2";"Q15154-1,Q15154-2";"Q15154-[1,2]";"PCM1_HUMAN";"Pericentriolar material 1 protein";"PCM1";2;4;8,65421010470714e-06;NA;2;1;1;NA;2;1;1;NA;NA;NA;NA
"Q15287-1";"Q15287-1";"Q15287-1";"RNPS1_HUMAN";"RNA-binding protein with serine-rich domain 1";"RNPS1";4;11;0,000315864481592131;3;3;2;3;3;3;2;3;NA;NA;NA;NA
"Q15382";"Q15382";"Q15382";"RHEB_HUMAN";"GTP-binding protein Rheb";"RHEB";1;1;4,75981555758893e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000239088781330578
"Q15435-1,Q15435-2";"Q15435-1,Q15435-2";"Q15435-[1,2]";"PP1R7_HUMAN";"Protein phosphatase 1 regulatory subunit 7";"PPP1R7";4;9;0,000109475757824545;2;2;3;NA;2;4;3;NA;NA;NA;NA;NA
"Q15648-1";"Q15648-1";"Q15648-1";"MED1_HUMAN";"Mediator of RNA polymerase II transcription subunit 1";"MED1";1;2;1,10791405768041e-05;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA;NA
"Q15843";"Q15843";"Q15843";"NEDD8_HUMAN";"NEDD8";"NEDD8";1;2;0,00021624841051762;NA;NA;1;NA;NA;NA;2;NA;NA;NA;0,00108722672472212;NA
"Q16539-2";"Q16539-2";"Q16539-2";"MK14_HUMAN";"Mitogen-activated protein kinase 14";"MAPK14";1;2;0,000194623569465858;1;1;0;0;1;1;0;0;NA;NA;NA;NA
"Q16576-1";"Q16576-1";"Q16576-1";"RBBP7_HUMAN";"Histone-binding protein RBBP7";"RBBP7";7;18;0,000676401083638437;3;3;5;7;3;3;5;7;NA;NA;NA;NA
"Q16740";"Q16740";"Q16740";"CLPP_HUMAN";"Putative ATP-dependent Clp protease proteolytic subunit, mitochondrial";"CLPP";1;1;3,16175473861503e-05;1;NA;NA;NA;1;NA;NA;NA;0,000172560685258835;NA;NA;NA
"Q16762";"Q16762";"Q16762";"THTR_HUMAN";"Thiosulfate sulfurtransferase";"TST";1;3;8,84652588481175e-05;1;NA;1;1;1;NA;1;1;0,000160940437093257;NA;0,000148258189734835;0,000148122342642513
"Q16777,Q6FI13";"Q16777,Q6FI13";"Q16777, Q6FI13";"H2A2A_HUMAN, H2A2C_HUMAN";"Histone H2A type 2-A, Histone H2A type 2-C";"HIST2H2AA3,HIST2H2AA4, HIST2H2AC";2;12;0,000553334823683206;2;1;1;2;3;2;3;4;0,000738213279022352;0,000621394622197401;0,000680041426274069;0,000873537830961804
"Q16851-1";"Q16851-1";"Q16851-1";"UGPA_HUMAN";"UTP--glucose-1-phosphate uridylyltransferase";"UGP2";10;35;0,000603409688796707;8;8;8;7;9;8;9;9;NA;NA;NA;NA
"Q16864";"Q16864";"Q16864";"VATF_HUMAN";"V-type proton ATPase subunit F";"ATP6V1F";1;3;0,000220791444352024;1;1;1;NA;1;1;1;NA;0,000401674872409221;0,000405734135670068;0,000370022540766773;NA
"Q32MZ4-2,Q32MZ4-3";"Q32MZ4-2,Q32MZ4-3";"Q32MZ4-[2,3]";"LRRF1_HUMAN";"Leucine-rich repeat flightless-interacting protein 1";"LRRFIP1";5;9;4,87763277436093e-05;4;2;3;NA;4;2;3;NA;NA;NA;NA;NA
"Q3KQV9-1";"Q3KQV9-1";"Q3KQV9-1";"UAP1L_HUMAN";"UDP-N-acetylhexosamine pyrophosphorylase-like protein 1";"UAP1L1";2;5;8,63714065676886e-05;NA;1;2;2;NA;1;2;2;NA;NA;NA;NA
"Q4ADV7-1,Q4ADV7-2,Q4ADV7-3";"Q4ADV7-1,Q4ADV7-2,Q4ADV7-3";"Q4ADV7-[1-3]";"RIC1_HUMAN";"Protein RIC1 homolog";"KIAA1432";1;1;2,05154851861411e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA
"Q4G0N4-1,Q4G0N4-2,Q4G0N4-3";"Q4G0N4-1,Q4G0N4-2,Q4G0N4-3";"Q4G0N4-[1-3]";"NAKD1_HUMAN";"NAD kinase domain-containing protein 1";"NADKD1";1;2;1,32097445338818e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA
"Q53FT3";"Q53FT3";"Q53FT3";"HIKES_HUMAN";"Protein Hikeshi";"C11orf73";1;2;8,89143210757729e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000223516154067238;0,000223311349060032
"Q53H96";"Q53H96";"Q53H96";"P5CR3_HUMAN";"Pyrroline-5-carboxylate reductase 3";"PYCRL";1;1;3,1963724912276e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000160703220260022;NA
"Q5BJD5-1,Q5BJD5-2";"Q5BJD5-1,Q5BJD5-2";"Q5BJD5-[1,2]";"TM41B_HUMAN";"Transmembrane protein 41B";"TMEM41B";1;1;1,50482141339581e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA
"Q5BJF2";"Q5BJF2";"Q5BJF2";"TMM97_HUMAN";"Transmembrane protein 97";"TMEM97";1;2;9,95234162041322e-05;NA;NA;NA;1;NA;NA;NA;2;NA;NA;NA;0,000499912906418482
"Q5EBM0-1";"Q5EBM0-1";"Q5EBM0-1";"CMPK2_HUMAN";"UMP-CMP kinase 2, mitochondrial";"CMPK2";1;3;5,85171088594452e-05;1;NA;1;1;1;NA;1;1;NA;NA;NA;NA
"Q5JSL3";"Q5JSL3";"Q5JSL3";"DOC11_HUMAN";"Dedicator of cytokinesis protein 11";"DOCK11";1;4;1,68992969145463e-05;1;1;1;1;1;1;1;1;2,30580365734189e-05;2,3291057474548e-05;2,12410431023859e-05;2,12215802049331e-05
"Q5JTH9-1,Q5JTH9-2";"Q5JTH9-1,Q5JTH9-2";"Q5JTH9-[1,2]";"RRP12_HUMAN";"RRP12-like protein";"RRP12";1;2;1,01288287887012e-05;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA
"Q5JWF2-1,Q5JWF2-2";"Q5JWF2-1,Q5JWF2-2";"Q5JWF2-[1,2]";"GNAS1_HUMAN";"Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas";"GNAS";5;10;4,73776123426308e-05;5;3;0;1;5;4;0;1;NA;NA;NA;NA
"Q5JZY3-1,Q5JZY3-3";"Q5JZY3-1,Q5JZY3-3";"Q5JZY3-[1,3]";"EPHAA_HUMAN";"Ephrin type-A receptor 10";"EPHA10";1;1;4,34427610414863e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA
"Q5SW79-1";"Q5SW79-1";"Q5SW79-1";"CE170_HUMAN";"Centrosomal protein of 170 kDa";"CEP170";1;1;5,52907867800734e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA
"Q5T1J5,Q9Y6H1";"Q5T1J5,Q9Y6H1";"Q5T1J5, Q9Y6H1";"CHCH2_HUMAN, CHCH9_HUMAN";"Coiled-coil-helix-coiled-coil-helix domain-containing protein 2, mitochondrial, Putative coiled-coil-helix-coiled-coil-helix domain-containing protein CHCHD2P9, mitochondrial";"CHCHD2, CHCHD2P9";1;6;0,000174001204489344;1;1;1;1;1;2;1;2;0,00015827586032019;0,000319750742680384;0,000145803583944523;0,000291339971952493
"Q5T4S7-1,Q5T4S7-2,Q5T4S7-3,Q5T4S7-4";"Q5T4S7-1,Q5T4S7-2,Q5T4S7-3,Q5T4S7-4";"Q5T4S7-[1-4]";"UBR4_HUMAN";"E3 ubiquitin-protein ligase UBR4";"UBR4";1;1;4,22441666311192e-07;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA
"Q5TC82-1,Q5TC82-2";"Q5TC82-1,Q5TC82-2";"Q5TC82-[1,2]";"RC3H1_HUMAN";"Roquin";"RC3H1";1;2;7,72997407410735e-06;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA
"Q5VWQ0-1,Q5VWQ0-4";"Q5VWQ0-1,Q5VWQ0-4";"Q5VWQ0-[1,4]";"RSBN1_HUMAN";"Round spermatid basic protein 1";"RSBN1";1;1;5,46013754735887e-06;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA
"Q6IAN0";"Q6IAN0";"Q6IAN0";"DRS7B_HUMAN";"Dehydrogenase/reductase SDR family member 7B";"DHRS7B";1;1;2,69478788491189e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000135485176465372;NA
"Q6NVY1-1";"Q6NVY1-1";"Q6NVY1-1";"HIBCH_HUMAN";"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial";"HIBCH";6;14;0,00031764986726293;4;3;4;3;4;3;4;3;NA;NA;NA;NA
"Q6P1N9-1";"Q6P1N9-1";"Q6P1N9-1";"TATD1_HUMAN";"Putative deoxyribonuclease TATDN1";"TATDN1";1;3;8,84652588481175e-05;1;1;NA;NA;2;1;NA;NA;NA;NA;NA;NA
"Q6P6C2-1,Q6P6C2-2";"Q6P6C2-1,Q6P6C2-2";"Q6P6C2-[1,2]";"ALKB5_HUMAN";"Probable alpha-ketoglutarate-dependent dioxygenase ABH5";"ALKBH5";2;4;4,44571605378864e-05;NA;NA;1;2;NA;NA;2;2;NA;NA;NA;NA
"Q6PFW1-1,Q6PFW1-2,Q6PFW1-3,Q6PFW1-4,Q6PFW1-5,Q6PFW1-6,Q6PFW1-7";"Q6PFW1-1,Q6PFW1-2,Q6PFW1-3,Q6PFW1-4,Q6PFW1-5,Q6PFW1-6,Q6PFW1-7";"Q6PFW1-[1-7]";"VIP1_HUMAN";"Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1";"PPIP5K1";1;3;3,92894754429631e-06;1;NA;1;1;1;NA;1;1;NA;NA;NA;NA
"Q6PIW4-1,Q6PIW4-2";"Q6PIW4-1,Q6PIW4-2";"Q6PIW4-[1,2]";"FIGL1_HUMAN";"Fidgetin-like protein 1";"FIGNL1";1;1;1,1369885827475e-05;0;0;0;1;0;0;0;1;NA;NA;NA;NA
"Q6PKG0-1";"Q6PKG0-1";"Q6PKG0-1";"LARP1_HUMAN";"La-related protein 1";"LARP1";9;33;0,000263700730526277;6;5;7;7;8;7;9;9;NA;NA;NA;NA
"Q6WKZ4-3,Q6WKZ4-4";"Q6WKZ4-3,Q6WKZ4-4";"Q6WKZ4-[3,4]";"RFIP1_HUMAN";"Rab11 family-interacting protein 1";"RAB11FIP1";2;3;1,02393538105576e-05;2;NA;NA;1;2;NA;NA;1;NA;NA;NA;NA
"Q6YN16-1,Q6YN16-2";"Q6YN16-1,Q6YN16-2";"Q6YN16-[1,2]";"HSDL2_HUMAN";"Hydroxysteroid dehydrogenase-like protein 2";"HSDL2";1;4;4,19045962964767e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA
"Q6ZNB6-1,Q6ZNB6-2";"Q6ZNB6-1,Q6ZNB6-2";"Q6ZNB6-[1,2]";"NFXL1_HUMAN";"NF-X1-type zinc finger protein NFXL1";"NFXL1";1;1;4,80683898241692e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA
"Q709C8-1,Q709C8-3";"Q709C8-1,Q709C8-3";"Q709C8-[1,3]";"VP13C_HUMAN";"Vacuolar protein sorting-associated protein 13C";"VPS13C";5;8;9,33446376335052e-06;2;3;2;1;2;3;2;1;NA;NA;NA;NA
"Q71DI3";"Q71DI3";"Q71DI3";"H32_HUMAN";"Histone H3.2";"HIST2H3A,HIST2H3C,HIST2H3D";1;3;0,000560258290043262;0;1;1;1;0;1;1;1;0;0,000828373860326388;0,00194261833902556;0,000727814378462201
"Q71UM5";"Q71UM5";"Q71UM5";"RS27L_HUMAN";"40S ribosomal protein S27-like";"RPS27L";1;2;0,00036017998245305;1;1;0;0;1;1;0;0;0,00094839900429955;0,000957983375887659;0;0
"Q7L2J0-1";"Q7L2J0-1";"Q7L2J0-1";"MEPCE_HUMAN";"7SK snRNA methylphosphate capping enzyme";"MEPCE";1;4;5,08450544322997e-05;NA;1;1;1;NA;1;2;1;NA;NA;NA;NA
"Q7Z3B1";"Q7Z3B1";"Q7Z3B1";"NEGR1_HUMAN";"Neuronal growth regulator 1";"NEGR1";1;1;2,47402842541345e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000124386108336853;NA
"Q7Z3U7-1,Q7Z3U7-2,Q7Z3U7-4";"Q7Z3U7-1,Q7Z3U7-2,Q7Z3U7-4";"Q7Z3U7-[1,2,4]";"MON2_HUMAN";"Protein MON2 homolog";"MON2";1;3;5,09782341441422e-06;1;NA;1;1;1;NA;1;1;NA;NA;NA;NA
"Q7Z4V5-1,Q7Z4V5-2";"Q7Z4V5-1,Q7Z4V5-2";"Q7Z4V5-[1,2]";"HDGR2_HUMAN";"Hepatoma-derived growth factor-related protein 2";"HDGFRP2";1;3;2,00678363821447e-05;1;1;NA;NA;2;1;NA;NA;NA;NA;NA;NA
"Q7Z6E9-1,Q7Z6E9-2";"Q7Z6E9-1,Q7Z6E9-2";"Q7Z6E9-[1,2]";"RBBP6_HUMAN";"E3 ubiquitin-protein ligase RBBP6";"RBBP6";1;6;1,46619318515016e-05;1;1;1;1;1;1;2;2;NA;NA;NA;NA
"Q7Z7H5-1,Q7Z7H5-2,Q7Z7H5-3";"Q7Z7H5-1,Q7Z7H5-2,Q7Z7H5-3";"Q7Z7H5-[1-3]";"TMED4_HUMAN";"Transmembrane emp24 domain-containing protein 4";"TMED4";1;4;7,71635297441729e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA
"Q86SX6";"Q86SX6";"Q86SX6";"GLRX5_HUMAN";"Glutaredoxin-related protein 5, mitochondrial";"GLRX5";1;2;0,000111567651286161;1;1;NA;NA;1;1;NA;NA;0,000304454202654123;0,000307530969074765;NA;NA
"Q86TU7-1";"Q86TU7-1";"Q86TU7-1";"SETD3_HUMAN";"Histone-lysine N-methyltransferase setd3";"SETD3";2;7;0,000103209468656137;NA;2;1;1;NA;3;2;2;NA;NA;NA;NA
"Q86UB9-1,Q86UB9-2";"Q86UB9-1,Q86UB9-2";"Q86UB9-[1,2]";"TM135_HUMAN";"Transmembrane protein 135";"TMEM135";1;2;1,91224031134577e-05;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA
"Q86UK7-1,Q86UK7-2,Q86UK7-3";"Q86UK7-1,Q86UK7-2,Q86UK7-3";"Q86UK7-[1-3]";"ZN598_HUMAN";"Zinc finger protein 598";"ZNF598";1;3;9,68812016146419e-06;NA;NA;1;1;NA;NA;2;1;NA;NA;NA;NA
"Q86VM9-1,Q86VM9-2";"Q86VM9-1,Q86VM9-2";"Q86VM9-[1,2]";"ZCH18_HUMAN";"Zinc finger CCCH domain-containing protein 18";"ZC3H18";1;1;4,59499508182772e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA
"Q86WB0-1,Q86WB0-2,Q86WB0-3";"Q86WB0-1,Q86WB0-2,Q86WB0-3";"Q86WB0-[1-3]";"NIPA_HUMAN";"Nuclear-interacting partner of ALK";"ZC3HC1";1;2;1,16308906055294e-05;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;NA
"Q86X83";"Q86X83";"Q86X83";"COMD2_HUMAN";"COMM domain-containing protein 2";"COMMD2";1;2;8,80207098086797e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000221269760559025;0,0002210670138936
"Q86Y56-1,Q86Y56-3";"Q86Y56-1,Q86Y56-3";"Q86Y56-[1,3]";"HEAT2_HUMAN";"HEAT repeat-containing protein 2";"HEATR2";1;1;5,12167288068048e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA
"Q86YP4-1,Q86YP4-2";"Q86YP4-1,Q86YP4-2";"Q86YP4-[1,2]";"P66A_HUMAN";"Transcriptional repressor p66-alpha";"GATAD2A";1;2;1,38357987771937e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA
"Q8IUI8-1,Q8IUI8-2";"Q8IUI8-1,Q8IUI8-2";"Q8IUI8-[1,2]";"CRLF3_HUMAN";"Cytokine receptor-like factor 3";"CRLF3";1;1;9,90730840041135e-06;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA
"Q8IV48";"Q8IV48";"Q8IV48";"ERI1_HUMAN";"3'-5' exoribonuclease 1";"ERI1";1;4;0,000100378918349153;1;1;1;1;1;1;1;1;0,000136960773113746;0,000138344877205553;0,000126168144272911;0,000126052538008099
"Q8IWR0-1";"Q8IWR0-1";"Q8IWR0-1";"Z3H7A_HUMAN";"Zinc finger CCCH domain-containing protein 7A";"ZC3H7A";1;1;9,01962989285647e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA
"Q8IZH2-1,Q8IZH2-2,Q8IZH2-3";"Q8IZH2-1,Q8IZH2-2,Q8IZH2-3";"Q8IZH2-[1-3]";"XRN1_HUMAN";"5'-3' exoribonuclease 1";"XRN1";1;2;3,42245432823901e-06;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA;NA
"Q8N1F7-1";"Q8N1F7-1";"Q8N1F7-1";"NUP93_HUMAN";"Nuclear pore complex protein Nup93";"NUP93";3;5;5,34680135895215e-05;2;3;NA;NA;2;3;NA;NA;NA;NA;NA;NA
"Q8N1G2";"Q8N1G2";"Q8N1G2";"MTR1_HUMAN";"Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1";"FTSJD2";1;8;8,39095628834839e-05;1;1;1;1;2;2;2;2;0,000114489364830413;0,000115646376394582;0,000105467502637715;0,000105370864107369
"Q8N5M9";"Q8N5M9";"Q8N5M9";"JAGN1_HUMAN";"Protein jagunal homolog 1";"JAGN1";1;1;4,78582547866865e-05;1;NA;NA;NA;1;NA;NA;NA;0,000261198414298892;NA;NA;NA
"Q8N5N7";"Q8N5N7";"Q8N5N7";"RM50_HUMAN";"39S ribosomal protein L50, mitochondrial";"MRPL50";1;1;5,5430763455466e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000278687862982569;NA
"Q8NBJ7-1,Q8NBJ7-2,Q8NBJ7-5";"Q8NBJ7-1,Q8NBJ7-2,Q8NBJ7-5";"Q8NBJ7-[1,2,5]";"SUMF2_HUMAN";"Sulfatase-modifying factor 2";"SUMF2";1;1;9,69884897670391e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA
"Q8NCG7-1,Q8NCG7-2,Q8NCG7-4";"Q8NCG7-1,Q8NCG7-2,Q8NCG7-4";"Q8NCG7-[1,2,4]";"DGLB_HUMAN";"Sn1-specific diacylglycerol lipase beta";"DAGLB";1;1;4,34427610414863e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA
"Q8NF91-2";"Q8NF91-2";"Q8NF91-2";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";1;1;2,33959787098039e-06;0;0;NA;1;0;0;NA;1;NA;NA;NA;NA
"Q8NF91-3";"Q8NF91-3";"Q8NF91-3";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";1;1;1,59291769939091e-06;1;0;NA;NA;1;0;NA;NA;NA;NA;NA;NA
