"";"X";"accession";"name";"go_name"
"732";732;"Q9BVK6";"TMED9_HUMAN";"P:Golgi organization, C:endoplasmic reticulum-Golgi intermediate compartment, P:COPI coating of Golgi vesicle, C:endoplasmic reticulum, C:extracellular vesicular exosome, C:trans-Golgi network transport vesicle, P:protein transport, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:integral component of membrane, P:positive regulation of organelle organization, C:endoplasmic reticulum membrane, C:Golgi membrane"
"743";743;"P60174";"TPIS_HUMAN";"P:glyceraldehyde-3-phosphate metabolic process, P:glycolysis, P:embryo development, P:pentose-phosphate shunt, C:cytosol, C:extracellular space, F:triose-phosphate isomerase activity, P:small molecule metabolic process, P:gluconeogenesis, C:extracellular vesicular exosome"
"745";745;"P06753";"TPM3_HUMAN";"P:muscle filament sliding, C:cytosol, C:stress fiber, C:extracellular vesicular exosome, C:muscle thin filament tropomyosin"
"746";746;"P67936";"TPM4_HUMAN";"C:filamentous actin, C:cytosol, F:structural constituent of muscle, C:podosome, P:muscle filament sliding, C:extracellular vesicular exosome, F:calcium ion binding, C:muscle thin filament tropomyosin, C:stress fiber, C:cortical cytoskeleton"
"751";751;"P20231";"TRYB2_HUMAN";"C:extracellular region, P:proteolysis, F:serine-type endopeptidase activity"
"753";753;"Q8NBS9";"TXND5_HUMAN";"C:endoplasmic reticulum, F:protein disulfide oxidoreductase activity, F:isomerase activity, C:endoplasmic reticulum lumen, C:extracellular vesicular exosome, C:lysosomal lumen, P:oxidation-reduction process, P:post-Golgi vesicle-mediated transport, P:negative regulation of apoptotic process, P:cell redox homeostasis, P:glycerol ether metabolic process"
"754";754;"P53007";"TXTP_HUMAN";"F:citrate transmembrane transporter activity, C:mitochondrial inner membrane, P:long-chain fatty-acyl-CoA biosynthetic process, P:gluconeogenesis, P:small molecule metabolic process, C:integral component of membrane, P:triglyceride biosynthetic process, C:extracellular vesicular exosome"
"756";756;"P22314";"UBA1_HUMAN";"F:ligase activity, P:cell death, C:extracellular vesicular exosome, F:ATP binding, P:protein ubiquitination, F:small protein activating enzyme activity"
"757";757;"P0CG47";"UBB_HUMAN";"P:positive regulation of transcription from RNA polymerase II promoter, P:regulation of transcription from RNA polymerase II promoter in response to hypoxia, P:toll-like receptor TLR1:TLR2 signaling pathway, P:toll-like receptor 3 signaling pathway, P:negative regulation of transcription from RNA polymerase II promoter, P:toll-like receptor 2 signaling pathway, P:mRNA metabolic process, P:positive regulation of apoptotic process, P:positive regulation of type I interferon production, P:negative regulation of type I interferon production, P:neurotrophin TRK receptor signaling pathway, P:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest, C:cytosol, P:I-kappaB kinase/NF-kappaB signaling, P:Fc-epsilon receptor signaling pathway, P:Notch signaling pathway, P:toll-like receptor 4 signaling pathway, P:negative regulation of epidermal growth factor receptor signaling pathway, P:apoptotic signaling pathway, P:anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process, P:toll-like receptor 9 signaling pathway, P:cytokine-mediated signaling pathway, P:G1/S transition of mitotic cell cycle, C:nucleoplasm, P:transcription initiation from RNA polymerase II promoter, P:viral protein processing, P:nucleotide-binding oligomerization domain containing signaling pathway, P:transforming growth factor beta receptor signaling pathway, P:protein polyubiquitination, P:toll-like receptor 5 signaling pathway, P:toll-like receptor TLR6:TLR2 signaling pathway, P:fibroblast growth factor receptor signaling pathway, P:epidermal growth factor receptor signaling pathway, P:MyD88-dependent toll-like receptor signaling pathway, P:virion assembly, P:activation of MAPK activity, P:T cell receptor signaling pathway, P:ion transmembrane transport, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, P:DNA repair, P:positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:endosomal transport, C:endocytic vesicle membrane, P:TRIF-dependent toll-like receptor signaling pathway, P:Notch receptor processing, P:JNK cascade, C:endosome membrane, P:negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle, P:positive regulation of NF-kappaB transcription factor activity, P:innate immune response, P:negative regulation of apoptotic process, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:plasma membrane, P:toll-like receptor 10 signaling pathway"
"758";758;"Q9UHD9";"UBQL2_HUMAN";"C:cytoplasm, C:nucleus, C:plasma membrane, P:cell death"
"760";760;"Q9NYU2";"UGGG1_HUMAN";"F:UDP-glucose:glycoprotein glucosyltransferase activity, P:protein N-linked glycosylation via asparagine, C:endoplasmic reticulum lumen, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, F:unfolded protein binding, C:endoplasmic reticulum-Golgi intermediate compartment, P:post-translational protein modification"
"761";761;"P52758";"UK114_HUMAN";"F:deaminase activity, C:extracellular vesicular exosome, F:endonuclease activity, C:nucleus, P:regulation of translational termination, C:mitochondrion, C:cytoplasm, P:nucleic acid phosphodiester bond hydrolysis"
"764";764;"P51809";"VAMP7_HUMAN";"P:endosome to lysosome transport, F:SNARE binding, C:phagocytic vesicle membrane, C:extracellular vesicular exosome, C:integral component of membrane, P:vesicle fusion with Golgi apparatus, C:Golgi apparatus, P:eosinophil degranulation, C:transport vesicle membrane, C:neuron projection, C:endoplasmic reticulum membrane, C:phagocytic vesicle, P:Golgi to plasma membrane protein transport, P:regulation of protein targeting to vacuolar membrane, C:perinuclear region of cytoplasm, C:synapse, C:apical part of cell, P:ER to Golgi vesicle-mediated transport, C:SNARE complex, C:plasma membrane, P:vesicle fusion, P:calcium ion-dependent exocytosis, P:triglyceride transport, C:lysosomal membrane, P:phagocytosis, engulfment, C:late endosome membrane, P:post-Golgi vesicle-mediated transport, P:neutrophil degranulation, F:SNAP receptor activity, C:cell junction"
"765";765;"Q9BV40";"VAMP8_HUMAN";"P:regulation of endocytosis, C:recycling endosome, C:early endosome, C:extracellular vesicular exosome, C:secretory granule membrane, F:SNARE binding, C:plasma membrane, P:protein transport, P:exocytosis, P:vesicle fusion, C:late endosome membrane, C:lysosomal membrane, P:protein complex assembly, P:autophagic vacuole fusion, F:SNAP receptor activity, P:post-Golgi vesicle-mediated transport, C:mitochondrion, C:SNARE complex, P:endocytosis, C:integral component of membrane"
"766";766;"Q9P0L0";"VAPA_HUMAN";"F:structural molecule activity, C:endoplasmic reticulum membrane, P:sphingolipid biosynthetic process, P:small molecule metabolic process, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, C:integral component of membrane, C:vesicle, P:membrane fusion, P:protein localization to endoplasmic reticulum, P:cell death, C:plasma membrane, F:signal transducer activity, C:microtubule, P:neuron projection development"
"767";767;"Q99536";"VAT1_HUMAN";"C:mitochondrial outer membrane, F:zinc ion binding, P:negative regulation of mitochondrial fusion, F:oxidoreductase activity, C:integral component of membrane, C:extracellular vesicular exosome"
"768";768;"P38606";"VATA_HUMAN";"P:insulin receptor signaling pathway, C:proton-transporting two-sector ATPase complex, C:proton-transporting V-type ATPase, V1 domain, P:interaction with host, F:ATP binding, C:microvillus, P:transmembrane transport, C:mitochondrion, P:phagosome maturation, C:lysosomal membrane, P:transferrin transport, P:ATP hydrolysis coupled proton transport, C:cytosol, P:cellular iron ion homeostasis, C:apical plasma membrane, F:proton-transporting ATPase activity, rotational mechanism, P:ATP catabolic process, C:integral component of plasma membrane, C:extracellular vesicular exosome"
"769";769;"P21281";"VATB2_HUMAN";"C:integral component of membrane, P:interaction with host, C:microvillus, P:cellular iron ion homeostasis, C:cytosol, F:ATP binding, P:ATP hydrolysis coupled proton transport, C:lysosomal membrane, C:melanosome, C:extracellular vesicular exosome, C:plasma membrane, P:phagosome maturation, F:proton-transporting ATPase activity, rotational mechanism, C:proton-transporting V-type ATPase, V1 domain, P:insulin receptor signaling pathway, C:Golgi apparatus, P:transferrin transport"
"770";770;"P21283";"VATC1_HUMAN";"C:cytoplasmic vesicle, P:insulin receptor signaling pathway, C:proton-transporting V-type ATPase, V1 domain, C:proton-transporting two-sector ATPase complex, C:apical part of cell, P:transferrin transport, P:cellular iron ion homeostasis, C:extracellular vesicular exosome, C:cytosol, C:plasma membrane, C:lysosomal membrane, F:proton-transporting ATPase activity, rotational mechanism, P:interaction with host, F:hydrogen-exporting ATPase activity, phosphorylative mechanism, P:ATP hydrolysis coupled proton transport, P:phagosome maturation"
"771";771;"Q9Y5K8";"VATD_HUMAN";"C:lysosomal membrane, P:interaction with host, C:cytosol, F:ATPase activity, coupled to transmembrane movement of substances, P:transferrin transport, P:ATP catabolic process, P:protein localization to cilium, P:phagosome maturation, C:vacuolar proton-transporting V-type ATPase complex, P:proton transport, P:cilium assembly, C:extracellular vesicular exosome, P:cellular iron ion homeostasis, P:transmembrane transport, P:insulin receptor signaling pathway"
"772";772;"P36543";"VATE1_HUMAN";"C:proton-transporting two-sector ATPase complex, P:proton transport, P:ATP catabolic process, P:insulin receptor signaling pathway, C:proton-transporting two-sector ATPase complex, catalytic domain, P:transmembrane transport, F:hydrogen-exporting ATPase activity, phosphorylative mechanism, C:extracellular vesicular exosome, F:proton-transporting ATPase activity, rotational mechanism, C:microvillus, P:transferrin transport, P:interaction with host, C:mitochondrion, C:apical plasma membrane, C:endosome, P:phagosome maturation, P:ATP hydrolysis coupled proton transport, C:lysosomal membrane, P:cellular iron ion homeostasis, C:cytosol"
"773";773;"Q16864";"VATF_HUMAN";"P:transferrin transport, P:phagosome maturation, F:proton-transporting ATPase activity, rotational mechanism, P:insulin receptor signaling pathway, F:ATPase activity, uncoupled, P:cellular iron ion homeostasis, P:ATP hydrolysis coupled proton transport, C:extracellular vesicular exosome, P:interaction with host, C:proton-transporting V-type ATPase, V1 domain, C:cytosol, F:hydrogen ion transmembrane transporter activity, C:vacuolar proton-transporting V-type ATPase complex"
"774";774;"O75348";"VATG1_HUMAN";"P:metabolic process, C:vacuolar proton-transporting V-type ATPase complex, C:lysosomal membrane, P:interaction with host, C:plasma membrane, P:insulin receptor signaling pathway, P:phagosome maturation, P:transferrin transport, F:hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances, C:extracellular vesicular exosome, C:cytosol, P:proton transport, P:transmembrane transport, P:cellular iron ion homeostasis"
"775";775;"Q9UI12";"VATH_HUMAN";"F:enzyme regulator activity, C:lysosomal membrane, P:vacuolar acidification, P:transferrin transport, P:viral process, P:ATP catabolic process, P:cellular iron ion homeostasis, P:interaction with host, P:endocytosis, F:proton-transporting ATPase activity, rotational mechanism, P:regulation of defense response to virus by virus, C:cytosol, P:phagosome maturation, C:plasma membrane, P:insulin receptor signaling pathway, C:extracellular vesicular exosome, P:ATP hydrolysis coupled proton transport, C:vacuolar proton-transporting V-type ATPase, V1 domain"
"776";776;"P27449";"VATL_HUMAN";"C:endosome membrane, P:insulin receptor signaling pathway, P:cellular iron ion homeostasis, P:phagosome maturation, P:viral process, C:proton-transporting V-type ATPase, V0 domain, C:lysosomal membrane, C:phagocytic vesicle membrane, P:ATP hydrolysis coupled proton transport, P:interaction with host, P:transferrin transport, C:extracellular vesicular exosome, F:proton-transporting ATP synthase activity, rotational mechanism, C:integral component of membrane, F:proton-transporting ATPase activity, rotational mechanism"
"777";777;"P08670";"VIME_HUMAN";"F:structural constituent of eye lens, C:cell projection, P:muscle filament sliding, F:structural constituent of cytoskeleton, C:peroxisome, P:Bergmann glial cell differentiation, P:intermediate filament organization, P:viral process, C:cytosol, P:lens fiber cell development, F:double-stranded RNA binding, P:astrocyte development, C:extracellular vesicular exosome, C:intermediate filament, P:cellular component disassembly involved in execution phase of apoptosis, P:negative regulation of neuron projection development, C:cell leading edge"
