"";"accession";"name";"go_name"
"710";"Q99832";"TCPH_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, F:ATP binding, F:unfolded protein binding, C:cell body, C:cytosol, P:'de novo' posttranslational protein folding, C:microtubule, P:binding of sperm to zona pellucida"
"711";"P50990";"TCPQ_HUMAN";"C:microtubule, C:intermediate filament cytoskeleton, P:binding of sperm to zona pellucida, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:zona pellucida receptor complex, C:aggresome, C:cell body, F:ATPase activity, coupled, C:chaperonin-containing T-complex, F:ATP binding, C:cytosol, C:centrosome"
"712";"P40227";"TCPZ_HUMAN";"P:binding of sperm to zona pellucida, C:cytosol, F:ATP binding, F:unfolded protein binding, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, P:'de novo' posttranslational protein folding, C:acrosomal vesicle, C:extracellular vesicular exosome, C:cell body, C:microtubule"
"713";"Q00059";"TFAM_HUMAN";"F:chromatin binding, P:regulation of transcription from RNA polymerase I promoter, P:transcription initiation from mitochondrial promoter, P:mitochondrial respiratory chain complex assembly, P:positive regulation of transcription, DNA-templated, F:sequence-specific DNA binding transcription factor activity, C:mitochondrial nucleoid, F:DNA binding, bending, F:mitochondrial light strand promoter sense binding, P:DNA-dependent DNA replication"
"714";"P02786";"TFR1_HUMAN";"P:cellular iron ion homeostasis, C:extracellular vesicular exosome, C:blood microparticle, C:integral component of plasma membrane, P:positive regulation of bone resorption, P:viral process, F:peptidase activity, P:osteoclast differentiation, P:transmembrane transport, P:transferrin transport, C:endosome, C:external side of plasma membrane, F:transferrin receptor activity, P:proteolysis, C:coated pit, C:perinuclear region of cytoplasm, F:double-stranded RNA binding, C:cytoplasmic membrane-bounded vesicle, C:melanosome"
"715";"O43493";"TGON2_HUMAN";"C:plasma membrane, C:trans-Golgi network, C:nucleus, C:transport vesicle, C:Golgi apparatus, C:integral component of membrane"
"716";"P24557";"THAS_HUMAN";"F:monooxygenase activity, F:thromboxane-A synthase activity, C:endoplasmic reticulum membrane, C:integral component of membrane, F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, F:iron ion binding, P:xenobiotic metabolic process, F:heme binding, P:cyclooxygenase pathway"
"717";"Q8WUY1";"THEM6_HUMAN";"C:extracellular region"
"718";"P24752";"THIL_HUMAN";"P:brain development, P:response to starvation, P:branched-chain amino acid catabolic process, F:coenzyme binding, P:protein homooligomerization, C:mitochondrial matrix, P:adipose tissue development, P:ketone body catabolic process, P:response to hormone, C:mitochondrial inner membrane, P:liver development, P:ketone body biosynthetic process, C:extracellular vesicular exosome, P:response to organic cyclic compound, F:acetyl-CoA C-acetyltransferase activity, P:cellular nitrogen compound metabolic process, P:cellular lipid metabolic process, F:metal ion binding, P:metanephric proximal convoluted tubule development"
"719";"P42765";"THIM_HUMAN";"C:mitochondrial inner membrane, P:negative regulation of mitochondrial outer membrane permeabilization, P:cholesterol biosynthetic process, F:acetyl-CoA C-acyltransferase activity, C:mitochondrion, P:fatty acid metabolic process"
"720";"P10599";"THIO_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, P:nucleobase-containing small molecule interconversion, P:transcription, DNA-templated, P:negative regulation of transcription from RNA polymerase II promoter, P:negative regulation of protein export from nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, P:regulation of protein import into nucleus, translocation, P:cell-cell signaling, P:oxidation-reduction process, P:positive regulation of DNA binding, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, F:peptide disulfide oxidoreductase activity, C:nucleoplasm, P:cell proliferation, F:protein disulfide oxidoreductase activity, C:cytosol, P:response to radiation, P:cellular component movement, P:innate immune response"
"721";"Q86V81";"THOC4_HUMAN";"F:RNA binding, C:transcription export complex, C:cytosol, C:nuclear speck, P:mRNA splicing, via spliceosome, P:regulation of DNA recombination, P:viral mRNA export from host cell nucleus, F:nucleotide binding, C:nucleoplasm, P:replication fork processing, C:extracellular vesicular exosome, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, P:termination of RNA polymerase II transcription, P:positive regulation of DNA-templated transcription, elongation"
"722";"Q8IVF5";"TIAM2_HUMAN";"P:neurotrophin TRK receptor signaling pathway, C:extracellular vesicular exosome, C:filopodium, F:GTPase activator activity, P:regulation of Rho GTPase activity, C:membrane, P:small molecule metabolic process, F:guanyl-nucleotide exchange factor activity, C:growth cone, C:cytosol, P:small GTPase mediated signal transduction, F:Rho guanyl-nucleotide exchange factor activity, P:positive regulation of apoptotic process, F:receptor signaling protein activity, P:cellular lipid metabolic process, P:apoptotic signaling pathway, C:lamellipodium"
"723";"Q13263";"TIF1B_HUMAN";"F:transcription coactivator activity, P:positive regulation of DNA repair, F:DNA binding, F:protein kinase activity, P:protein autophosphorylation, P:embryonic placenta morphogenesis, P:negative regulation of transcription from RNA polymerase II promoter, P:innate immune response, P:protein oligomerization, P:positive regulation of transcription factor import into nucleus, P:epithelial to mesenchymal transition, C:nuclear euchromatin, C:nuclear heterochromatin, P:positive regulation of transcription, DNA-templated, F:zinc ion binding, P:transcription initiation from RNA polymerase II promoter, P:protein sumoylation, F:sequence-specific DNA binding transcription factor activity, F:ubiquitin-protein ligase activity, F:Krueppel-associated box domain binding, P:convergent extension involved in axis elongation, F:ubiquitin protein ligase binding, P:negative regulation of viral release from host cell, P:negative regulation of transcription, DNA-templated, F:transcription corepressor activity, F:sequence-specific DNA binding, C:nucleoplasm, P:DNA repair"
"724";"O43615";"TIM44_HUMAN";"C:mitochondrial matrix, F:ATP binding, P:cellular protein metabolic process, F:P-P-bond-hydrolysis-driven protein transmembrane transporter activity, P:protein transmembrane transport, C:mitochondrial inner membrane, P:protein targeting to mitochondrion"
"725";"Q8WZ42";"TITIN_HUMAN";"P:sarcomerogenesis, F:protein serine/threonine kinase activity, P:skeletal muscle thin filament assembly, P:sarcomere organization, P:cardiac muscle tissue morphogenesis, F:structural constituent of muscle, F:protein self-association, F:actin filament binding, P:platelet degranulation, F:calcium ion binding, F:ATP binding, F:protein tyrosine kinase activity, P:adult heart development, P:detection of muscle stretch, P:mitotic chromosome condensation, P:muscle filament sliding, P:in utero embryonic development, C:Z disc, P:cardiac muscle contraction, P:regulation of protein kinase activity, P:response to calcium ion, P:peptidyl-tyrosine phosphorylation, C:M band, C:Golgi apparatus, P:forward locomotion, F:calmodulin binding, C:cytosol, P:cardiac muscle hypertrophy, P:cardiac muscle fiber development, F:actinin binding, F:structural molecule activity conferring elasticity, P:platelet activation, F:telethonin binding, C:striated muscle thin filament, C:extracellular vesicular exosome, P:skeletal muscle myosin thick filament assembly, C:condensed nuclear chromosome, P:cardiac myofibril assembly"
"726";"P29401";"TKT_HUMAN";"C:extracellular vesicular exosome, C:cytosol, C:nucleus, P:xylulose biosynthetic process, F:metal ion binding, F:cofactor binding, F:protein homodimerization activity, F:transketolase activity, P:pentose-phosphate shunt, non-oxidative branch, P:glyceraldehyde-3-phosphate biosynthetic process, P:regulation of growth, P:energy reserve metabolic process, C:peroxisome"
"727";"Q9BVC6";"TM109_HUMAN";"C:nuclear outer membrane, C:extracellular vesicular exosome, P:negative regulation of cell death, C:sarcoplasmic reticulum membrane, P:cellular response to gamma radiation, C:integral component of membrane, P:intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, C:cytoplasm, C:nuclear membrane"
"728";"Q9HC07";"TM165_HUMAN";"C:integral component of membrane, P:regulation of lysosomal lumen pH, P:Golgi calcium ion transport, C:late endosome membrane, C:Golgi apparatus, C:endosome membrane, C:early endosome membrane, C:trans-Golgi network membrane, C:Golgi membrane, P:protein N-linked glycosylation, P:cellular calcium ion homeostasis, C:lysosomal membrane"
"729";"Q99805";"TM9S2_HUMAN";"C:endosome, C:extracellular vesicular exosome, C:endosome membrane, P:transport, C:integral component of plasma membrane"
"730";"Q15363";"TMED2_HUMAN";"P:COPI coating of Golgi vesicle, C:COPI-coated vesicle membrane, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum, P:protein targeting to plasma membrane, P:COPII vesicle coating, C:integral component of membrane, C:Golgi cisterna membrane, P:embryonic morphogenesis, P:maternal placenta development, P:Golgi organization, P:cargo loading into vesicle, C:endoplasmic reticulum membrane, C:COPI-coated vesicle, P:negative regulation of GTPase activity, C:zymogen granule membrane, C:endoplasmic reticulum-Golgi intermediate compartment membrane"
"731";"Q9Y3B3";"TMED7_HUMAN";"C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum membrane, C:COPI vesicle coat, P:protein transport, C:endoplasmic reticulum, C:COPII vesicle coat, C:integral component of membrane"
"732";"Q9BVK6";"TMED9_HUMAN";"P:Golgi organization, C:endoplasmic reticulum-Golgi intermediate compartment, P:COPI coating of Golgi vesicle, C:endoplasmic reticulum, C:extracellular vesicular exosome, C:trans-Golgi network transport vesicle, P:protein transport, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:integral component of membrane, P:positive regulation of organelle organization, C:endoplasmic reticulum membrane, C:Golgi membrane"
"733";"P49755";"TMEDA_HUMAN";"P:kidney development, P:regulated secretory pathway, C:trans-Golgi network transport vesicle, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:gamma-secretase complex, P:retrograde vesicle-mediated transport, Golgi to ER, P:response to alkaloid, C:integral component of membrane, P:COPI coating of Golgi vesicle, C:cis-Golgi network, P:cargo loading into vesicle, P:Golgi organization, C:COPI-coated vesicle, C:endoplasmic reticulum, P:COPII vesicle coating, C:Golgi membrane, C:transport vesicle membrane, C:zymogen granule membrane, C:melanosome, C:endoplasmic reticulum membrane, P:beta-amyloid formation, C:endoplasmic reticulum-Golgi intermediate compartment, P:intracellular protein transport, P:response to acid, P:protein oligomerization"
"734";"Q6PI78";"TMM65_HUMAN";"C:integral component of membrane, C:mitochondrion"
"735";"Q9H3N1";"TMX1_HUMAN";"F:arsenate reductase (thioredoxin) activity, P:cell proliferation, C:integral component of membrane, P:positive regulation of transcription, DNA-templated, P:signal transduction, P:cell redox homeostasis, P:DNA replication, C:endoplasmic reticulum membrane, F:disulfide oxidoreductase activity, P:ER to Golgi vesicle-mediated transport, P:positive regulation of growth, P:response to stress, P:leukocyte activation"
"736";"Q5JTV8";"TOIP1_HUMAN";"C:nuclear inner membrane, C:integral component of membrane"
"737";"Q15388";"TOM20_HUMAN";"P:cellular protein metabolic process, C:mitochondrial outer membrane translocase complex, F:P-P-bond-hydrolysis-driven protein transmembrane transporter activity, P:protein targeting to mitochondrion, F:unfolded protein binding, C:integral component of membrane"
"738";"Q9NS69";"TOM22_HUMAN";"C:integral component of membrane, F:protein transmembrane transporter activity, C:mitochondrial inner membrane, P:cellular protein metabolic process, P:protein import into mitochondrial outer membrane, C:mitochondrial outer membrane translocase complex"
"739";"O94826";"TOM70_HUMAN";"P:cellular protein metabolic process, C:integral component of membrane, C:mitochondrial outer membrane translocase complex, P:protein targeting to mitochondrion, F:protein transmembrane transporter activity"
"740";"P11388";"TOP2A_HUMAN";"P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of single stranded viral RNA replication via double stranded DNA intermediate, C:synaptonemal complex, P:embryonic cleavage, F:drug binding, P:DNA topological change, P:DNA ligation, P:mitotic recombination, P:positive regulation of apoptotic process, P:resolution of meiotic recombination intermediates, P:DNA-dependent DNA replication, P:phosphatidylinositol-mediated signaling, F:chromatin binding, P:mitotic cell cycle, F:magnesium ion binding, C:cytoplasm, C:nucleolus, F:DNA binding, bending, P:DNA repair, C:nucleoplasm, C:DNA topoisomerase complex (ATP-hydrolyzing), F:ATP binding, P:apoptotic chromosome condensation, P:sister chromatid segregation, F:ubiquitin binding, F:DNA topoisomerase type II (ATP-hydrolyzing) activity"
"741";"P55327";"TPD52_HUMAN";"P:B cell differentiation, C:perinuclear region of cytoplasm, F:calcium ion binding, P:secretion, P:anatomical structure morphogenesis, C:endoplasmic reticulum, F:protein homodimerization activity, F:protein heterodimerization activity"
"742";"O43399";"TPD54_HUMAN";"P:regulation of cell proliferation, F:protein homodimerization activity, F:protein heterodimerization activity, C:perinuclear region of cytoplasm"
"743";"P60174";"TPIS_HUMAN";"P:glyceraldehyde-3-phosphate metabolic process, P:glycolysis, P:embryo development, P:pentose-phosphate shunt, C:cytosol, C:extracellular space, F:triose-phosphate isomerase activity, P:small molecule metabolic process, P:gluconeogenesis, C:extracellular vesicular exosome"
