"";"accession";"name";"go_name"
"760";"P10599";"THIO_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, P:nucleobase-containing small molecule interconversion, P:transcription, DNA-templated, P:negative regulation of transcription from RNA polymerase II promoter, P:negative regulation of protein export from nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, P:regulation of protein import into nucleus, translocation, P:cell-cell signaling, P:oxidation-reduction process, P:positive regulation of DNA binding, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, F:peptide disulfide oxidoreductase activity, C:nucleoplasm, P:cell proliferation, F:protein disulfide oxidoreductase activity, C:cytosol, P:response to radiation, P:cellular component movement, P:innate immune response"
"761";"Q86V81";"THOC4_HUMAN";"F:RNA binding, C:transcription export complex, C:cytosol, C:nuclear speck, P:mRNA splicing, via spliceosome, P:regulation of DNA recombination, P:viral mRNA export from host cell nucleus, F:nucleotide binding, C:nucleoplasm, P:replication fork processing, C:extracellular vesicular exosome, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, P:termination of RNA polymerase II transcription, P:positive regulation of DNA-templated transcription, elongation"
"762";"Q13263";"TIF1B_HUMAN";"F:transcription coactivator activity, P:positive regulation of DNA repair, F:DNA binding, F:protein kinase activity, P:protein autophosphorylation, P:embryonic placenta morphogenesis, P:negative regulation of transcription from RNA polymerase II promoter, P:innate immune response, P:protein oligomerization, P:positive regulation of transcription factor import into nucleus, P:epithelial to mesenchymal transition, C:nuclear euchromatin, C:nuclear heterochromatin, P:positive regulation of transcription, DNA-templated, F:zinc ion binding, P:transcription initiation from RNA polymerase II promoter, P:protein sumoylation, F:sequence-specific DNA binding transcription factor activity, F:ubiquitin-protein ligase activity, F:Krueppel-associated box domain binding, P:convergent extension involved in axis elongation, F:ubiquitin protein ligase binding, P:negative regulation of viral release from host cell, P:negative regulation of transcription, DNA-templated, F:transcription corepressor activity, F:sequence-specific DNA binding, C:nucleoplasm, P:DNA repair"
"763";"Q3ZCQ8";"TIM50_HUMAN";"P:protein targeting to mitochondrion, P:mitochondrial membrane organization, F:protein tyrosine phosphatase activity, C:nuclear speck, F:RNA binding, C:integral component of membrane, F:ribonucleoprotein complex binding, P:release of cytochrome c from mitochondria, F:interleukin-2 receptor binding, C:mitochondrial inner membrane presequence translocase complex, F:protein serine/threonine phosphatase activity"
"764";"Q8WZ42";"TITIN_HUMAN";"P:sarcomerogenesis, F:protein serine/threonine kinase activity, P:skeletal muscle thin filament assembly, P:sarcomere organization, P:cardiac muscle tissue morphogenesis, F:structural constituent of muscle, F:protein self-association, F:actin filament binding, P:platelet degranulation, F:calcium ion binding, F:ATP binding, F:protein tyrosine kinase activity, P:adult heart development, P:detection of muscle stretch, P:mitotic chromosome condensation, P:muscle filament sliding, P:in utero embryonic development, C:Z disc, P:cardiac muscle contraction, P:regulation of protein kinase activity, P:response to calcium ion, P:peptidyl-tyrosine phosphorylation, C:M band, C:Golgi apparatus, P:forward locomotion, F:calmodulin binding, C:cytosol, P:cardiac muscle hypertrophy, P:cardiac muscle fiber development, F:actinin binding, F:structural molecule activity conferring elasticity, P:platelet activation, F:telethonin binding, C:striated muscle thin filament, C:extracellular vesicular exosome, P:skeletal muscle myosin thick filament assembly, C:condensed nuclear chromosome, P:cardiac myofibril assembly"
"765";"P29401";"TKT_HUMAN";"C:extracellular vesicular exosome, C:cytosol, C:nucleus, P:xylulose biosynthetic process, F:metal ion binding, F:cofactor binding, F:protein homodimerization activity, F:transketolase activity, P:pentose-phosphate shunt, non-oxidative branch, P:glyceraldehyde-3-phosphate biosynthetic process, P:regulation of growth, P:energy reserve metabolic process, C:peroxisome"
"766";"Q9BVC6";"TM109_HUMAN";"C:nuclear outer membrane, C:extracellular vesicular exosome, P:negative regulation of cell death, C:sarcoplasmic reticulum membrane, P:cellular response to gamma radiation, C:integral component of membrane, P:intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, C:cytoplasm, C:nuclear membrane"
"767";"Q9HC07";"TM165_HUMAN";"C:integral component of membrane, P:regulation of lysosomal lumen pH, P:Golgi calcium ion transport, C:late endosome membrane, C:Golgi apparatus, C:endosome membrane, C:early endosome membrane, C:trans-Golgi network membrane, C:Golgi membrane, P:protein N-linked glycosylation, P:cellular calcium ion homeostasis, C:lysosomal membrane"
"768";"Q9HD45";"TM9S3_HUMAN";"C:integral component of membrane"
"769";"Q92544";"TM9S4_HUMAN";"C:integral component of membrane"
"770";"Q9BVK6";"TMED9_HUMAN";"P:Golgi organization, C:endoplasmic reticulum-Golgi intermediate compartment, P:COPI coating of Golgi vesicle, C:endoplasmic reticulum, C:extracellular vesicular exosome, C:trans-Golgi network transport vesicle, P:protein transport, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:integral component of membrane, P:positive regulation of organelle organization, C:endoplasmic reticulum membrane, C:Golgi membrane"
"771";"P49755";"TMEDA_HUMAN";"P:kidney development, P:regulated secretory pathway, C:trans-Golgi network transport vesicle, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:gamma-secretase complex, P:retrograde vesicle-mediated transport, Golgi to ER, P:response to alkaloid, C:integral component of membrane, P:COPI coating of Golgi vesicle, C:cis-Golgi network, P:cargo loading into vesicle, P:Golgi organization, C:COPI-coated vesicle, C:endoplasmic reticulum, P:COPII vesicle coating, C:Golgi membrane, C:transport vesicle membrane, C:zymogen granule membrane, C:melanosome, C:endoplasmic reticulum membrane, P:beta-amyloid formation, C:endoplasmic reticulum-Golgi intermediate compartment, P:intracellular protein transport, P:response to acid, P:protein oligomerization"
"772";"Q92973";"TNPO1_HUMAN";"P:protein import into nucleus, translocation, F:nuclear localization sequence binding, C:cytosol, P:viral process, P:mRNA metabolic process, P:gene expression, C:nucleus"
"773";"P25445";"TNR6_HUMAN";"C:integral component of membrane, P:negative regulation of apoptotic process, C:CD95 death-inducing signaling complex, P:extrinsic apoptotic signaling pathway via death domain receptors, P:negative regulation of B cell activation, P:protein complex assembly, F:signal transducer activity, P:regulation of extrinsic apoptotic signaling pathway in absence of ligand, P:negative thymic T cell selection, P:inflammatory cell apoptotic process, C:extracellular vesicular exosome, P:positive regulation of apoptotic process, P:response to toxic substance, C:membrane raft, P:protein homooligomerization, P:cellular response to hyperoxia, P:cellular response to lithium ion, P:extrinsic apoptotic signaling pathway in absence of ligand, P:positive regulation of necrotic cell death, P:extrinsic apoptotic signaling pathway, P:activation-induced cell death of T cells, F:receptor activity, P:regulation of lymphocyte differentiation, C:cytosol, C:nucleus, P:spleen development, P:positive regulation of extrinsic apoptotic signaling pathway in absence of ligand, P:cellular response to mechanical stimulus, P:response to glucocorticoid, C:cell surface, P:gene expression, P:renal system process, C:external side of plasma membrane, P:immunoglobulin production, P:positive regulation of protein homooligomerization, P:transformed cell apoptotic process, P:regulation of myeloid cell differentiation, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:motor neuron apoptotic process, F:transmembrane signaling receptor activity, P:B cell mediated immunity"
"774";"Q15388";"TOM20_HUMAN";"P:cellular protein metabolic process, C:mitochondrial outer membrane translocase complex, F:P-P-bond-hydrolysis-driven protein transmembrane transporter activity, P:protein targeting to mitochondrion, F:unfolded protein binding, C:integral component of membrane"
"775";"P11388";"TOP2A_HUMAN";"P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of single stranded viral RNA replication via double stranded DNA intermediate, C:synaptonemal complex, P:embryonic cleavage, F:drug binding, P:DNA topological change, P:DNA ligation, P:mitotic recombination, P:positive regulation of apoptotic process, P:resolution of meiotic recombination intermediates, P:DNA-dependent DNA replication, P:phosphatidylinositol-mediated signaling, F:chromatin binding, P:mitotic cell cycle, F:magnesium ion binding, C:cytoplasm, C:nucleolus, F:DNA binding, bending, P:DNA repair, C:nucleoplasm, C:DNA topoisomerase complex (ATP-hydrolyzing), F:ATP binding, P:apoptotic chromosome condensation, P:sister chromatid segregation, F:ubiquitin binding, F:DNA topoisomerase type II (ATP-hydrolyzing) activity"
"776";"P60174";"TPIS_HUMAN";"P:glyceraldehyde-3-phosphate metabolic process, P:glycolysis, P:embryo development, P:pentose-phosphate shunt, C:cytosol, C:extracellular space, F:triose-phosphate isomerase activity, P:small molecule metabolic process, P:gluconeogenesis, C:extracellular vesicular exosome"
"777";"P06753";"TPM3_HUMAN";"P:muscle filament sliding, C:cytosol, C:stress fiber, C:extracellular vesicular exosome, C:muscle thin filament tropomyosin"
"778";"P67936";"TPM4_HUMAN";"C:filamentous actin, C:cytosol, F:structural constituent of muscle, C:podosome, P:muscle filament sliding, C:extracellular vesicular exosome, F:calcium ion binding, C:muscle thin filament tropomyosin, C:stress fiber, C:cortical cytoskeleton"
"779";"O14773";"TPP1_HUMAN";"C:melanosome, F:endopeptidase activity, F:peptide binding, F:serine-type endopeptidase activity, P:activation of signaling protein activity involved in unfolded protein response, P:nervous system development, P:lysosome organization, P:neuromuscular process controlling balance, P:protein catabolic process, P:cell death, F:metal ion binding, C:lysosomal lumen, P:epithelial cell differentiation, P:bone resorption, P:lipid metabolic process, P:proteolysis, C:extracellular vesicular exosome, P:peptide catabolic process, C:mitochondrion, P:cellular protein metabolic process, F:tripeptidyl-peptidase activity"
"780";"P29144";"TPP2_HUMAN";"P:protein polyubiquitination, C:cytosol, F:peptide binding, F:serine-type endopeptidase activity, P:proteolysis, P:antigen processing and presentation of peptide antigen via MHC class I, C:nucleus, F:aminopeptidase activity, F:tripeptidyl-peptidase activity"
"781";"P12270";"TPR_HUMAN";"P:glucose transport, F:mitogen-activated protein kinase binding, P:negative regulation of transcription from RNA polymerase II promoter, P:regulation of spindle assembly involved in mitosis, P:positive regulation of heterochromatin assembly, C:extrinsic component of membrane, F:tubulin binding, P:response to epidermal growth factor, P:nuclear pore organization, C:mitotic spindle, P:small molecule metabolic process, C:nuclear inclusion body, P:positive regulation of protein export from nucleus, F:heat shock protein binding, P:cytokine-mediated signaling pathway, P:positive regulation of protein import into nucleus, P:mitotic spindle assembly checkpoint, P:negative regulation of translational initiation, C:kinetochore, P:mRNA export from nucleus in response to heat stress, F:chromatin binding, F:mRNA binding, P:regulation of mitotic sister chromatid separation, P:negative regulation of RNA export from nucleus, P:transmembrane transport, P:cellular response to interferon-alpha, F:ATP binding, F:dynein complex binding, P:regulation of glucose transport, C:nucleoplasm, P:seryl-tRNA aminoacylation, P:viral process, F:serine-tRNA ligase activity, P:positive regulation of mitotic cell cycle spindle assembly checkpoint, P:carbohydrate metabolic process, P:MAPK import into nucleus, F:nucleocytoplasmic transporter activity, C:nuclear pore nuclear basket, F:protein homodimerization activity, P:mitotic nuclear envelope disassembly, C:nuclear membrane, C:nuclear periphery, C:cytoplasmic dynein complex, P:RNA import into nucleus, P:mitosis"
"782";"Q9UI30";"TR112_HUMAN";"F:protein methyltransferase activity, C:protein complex, P:peptidyl-glutamine methylation"
"783";"Q9Y2W1";"TR150_HUMAN";"F:RNA polymerase II transcription cofactor activity, F:vitamin D receptor binding, F:phosphoprotein binding, F:receptor activity, F:thyroid hormone receptor binding, P:RNA splicing, P:mRNA stabilization, P:transcription initiation from RNA polymerase II promoter, P:mRNA processing, P:androgen receptor signaling pathway, P:positive regulation of transcription from RNA polymerase II promoter, P:regulation of alternative mRNA splicing, via spliceosome, F:ligand-dependent nuclear receptor transcription coactivator activity, F:ATP binding, P:nuclear-transcribed mRNA catabolic process, P:positive regulation of mRNA splicing, via spliceosome, C:mediator complex"
"784";"P62995";"TRA2B_HUMAN";"P:mRNA splicing, via spliceosome, F:mRNA binding, F:nucleotide binding, C:nucleus, P:regulation of alternative mRNA splicing, via spliceosome, P:positive regulation of mRNA splicing, via spliceosome"
"785";"P20231";"TRYB2_HUMAN";"C:extracellular region, P:proteolysis, F:serine-type endopeptidase activity"
"786";"O43396";"TXNL1_HUMAN";"F:protein disulfide oxidoreductase activity, C:cytoplasm, C:proteasome complex, C:nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, F:disulfide oxidoreductase activity"
"787";"Q01081";"U2AF1_HUMAN";"P:mRNA export from nucleus, P:mRNA 3'-end processing, F:nucleotide binding, P:mRNA splicing, via spliceosome, P:termination of RNA polymerase II transcription, C:Cajal body, C:catalytic step 2 spliceosome, F:metal ion binding, F:RNA binding, C:nuclear speck"
"788";"P26368";"U2AF2_HUMAN";"P:mRNA 3'-end processing, P:mRNA splicing, via spliceosome, F:nucleotide binding, P:termination of RNA polymerase II transcription, C:spliceosomal complex, P:negative regulation of mRNA splicing, via spliceosome, F:RNA binding, P:mRNA export from nucleus, C:nuclear speck"
