"";"X";"accession";"name";"go_name"
"741";741;"P07437";"TBB5_HUMAN";"P:microtubule-based process, F:structural molecule activity, C:extracellular vesicular exosome, P:cellular component movement, P:protein polymerization, F:MHC class I protein binding, P:cytoskeleton-dependent intracellular transport, P:natural killer cell mediated cytotoxicity, P:spindle assembly, F:GTPase activity, P:cell division, C:cytosol, C:cell body, P:G2/M transition of mitotic cell cycle, F:structural constituent of cytoskeleton, C:plasma membrane, F:GTP binding, C:microtubule, C:nuclear envelope lumen"
"742";742;"Q9BUF5";"TBB6_HUMAN";"F:structural constituent of cytoskeleton, P:protein polymerization, C:plasma membrane, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:cytoplasm, P:microtubule-based process, C:microtubule, F:GTP binding, F:GTPase activity"
"744";744;"P53999";"TCP4_HUMAN";"C:nucleolus, C:extracellular vesicular exosome, P:transcription, DNA-templated, P:regulation of transcription from RNA polymerase II promoter, F:transcription coactivator activity, F:single-stranded DNA binding, C:transcription factor complex"
"745";745;"P17987";"TCPA_HUMAN";"C:cell body, C:plasma membrane, C:Golgi apparatus, C:chaperonin-containing T-complex, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, C:nuclear heterochromatin, C:nucleus, C:microtubule, C:zona pellucida receptor complex, P:tubulin complex assembly, F:ATP binding, C:cytosol, C:cell junction, C:centrosome, C:acrosomal vesicle, C:pericentriolar material"
"746";746;"P78371";"TCPB_HUMAN";"P:'de novo' posttranslational protein folding, C:zona pellucida receptor complex, C:cell body, C:chaperonin-containing T-complex, C:nucleus, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, C:microtubule, F:unfolded protein binding, F:ATP binding, C:cytosol, P:chaperone-mediated protein complex assembly"
"747";747;"P50991";"TCPD_HUMAN";"C:cell body, F:unfolded protein binding, C:chaperonin-containing T-complex, C:extracellular vesicular exosome, F:ATP binding, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:zona pellucida receptor complex, C:cytosol, C:centrosome, C:melanosome, C:microtubule, C:nucleus"
"748";748;"P48643";"TCPE_HUMAN";"F:ATP binding, C:zona pellucida receptor complex, C:centrosome, C:extracellular vesicular exosome, C:cytosol, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, P:response to virus, C:nucleolus, C:cell body, C:microtubule"
"749";749;"P49368";"TCPG_HUMAN";"P:'de novo' posttranslational protein folding, C:cytosol, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, F:ATP binding, C:cell body, C:microtubule, C:plasma membrane, C:extracellular vesicular exosome, C:zona pellucida receptor complex"
"750";750;"Q99832";"TCPH_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, F:ATP binding, F:unfolded protein binding, C:cell body, C:cytosol, P:'de novo' posttranslational protein folding, C:microtubule, P:binding of sperm to zona pellucida"
"751";751;"P50990";"TCPQ_HUMAN";"C:microtubule, C:intermediate filament cytoskeleton, P:binding of sperm to zona pellucida, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:zona pellucida receptor complex, C:aggresome, C:cell body, F:ATPase activity, coupled, C:chaperonin-containing T-complex, F:ATP binding, C:cytosol, C:centrosome"
"752";752;"P40227";"TCPZ_HUMAN";"P:binding of sperm to zona pellucida, C:cytosol, F:ATP binding, F:unfolded protein binding, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, P:'de novo' posttranslational protein folding, C:acrosomal vesicle, C:extracellular vesicular exosome, C:cell body, C:microtubule"
"753";753;"P55072";"TERA_HUMAN";"P:double-strand break repair, C:site of double-strand break, C:proteasome complex, C:lipid particle, P:protein ubiquitination, P:positive regulation of protein complex assembly, P:protein N-linked glycosylation via asparagine, F:ATP binding, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, C:extracellular vesicular exosome, P:aggresome assembly, P:retrograde protein transport, ER to cytosol, P:ER-associated ubiquitin-dependent protein catabolic process, F:ADP binding, P:translesion synthesis, F:polyubiquitin binding, F:ATPase activity, P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process, P:endoplasmic reticulum unfolded protein response, C:endoplasmic reticulum, P:protein homooligomerization, F:lipid binding, P:ER to Golgi vesicle-mediated transport, C:nucleus, C:cytosol, C:perinuclear region of cytoplasm"
"755";755;"P02786";"TFR1_HUMAN";"P:cellular iron ion homeostasis, C:extracellular vesicular exosome, C:blood microparticle, C:integral component of plasma membrane, P:positive regulation of bone resorption, P:viral process, F:peptidase activity, P:osteoclast differentiation, P:transmembrane transport, P:transferrin transport, C:endosome, C:external side of plasma membrane, F:transferrin receptor activity, P:proteolysis, C:coated pit, C:perinuclear region of cytoplasm, F:double-stranded RNA binding, C:cytoplasmic membrane-bounded vesicle, C:melanosome"
"757";757;"Q8WUY1";"THEM6_HUMAN";"C:extracellular region"
"758";758;"P24752";"THIL_HUMAN";"P:brain development, P:response to starvation, P:branched-chain amino acid catabolic process, F:coenzyme binding, P:protein homooligomerization, C:mitochondrial matrix, P:adipose tissue development, P:ketone body catabolic process, P:response to hormone, C:mitochondrial inner membrane, P:liver development, P:ketone body biosynthetic process, C:extracellular vesicular exosome, P:response to organic cyclic compound, F:acetyl-CoA C-acetyltransferase activity, P:cellular nitrogen compound metabolic process, P:cellular lipid metabolic process, F:metal ion binding, P:metanephric proximal convoluted tubule development"
"760";760;"P10599";"THIO_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, P:nucleobase-containing small molecule interconversion, P:transcription, DNA-templated, P:negative regulation of transcription from RNA polymerase II promoter, P:negative regulation of protein export from nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, P:regulation of protein import into nucleus, translocation, P:cell-cell signaling, P:oxidation-reduction process, P:positive regulation of DNA binding, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, F:peptide disulfide oxidoreductase activity, C:nucleoplasm, P:cell proliferation, F:protein disulfide oxidoreductase activity, C:cytosol, P:response to radiation, P:cellular component movement, P:innate immune response"
"761";761;"Q86V81";"THOC4_HUMAN";"F:RNA binding, C:transcription export complex, C:cytosol, C:nuclear speck, P:mRNA splicing, via spliceosome, P:regulation of DNA recombination, P:viral mRNA export from host cell nucleus, F:nucleotide binding, C:nucleoplasm, P:replication fork processing, C:extracellular vesicular exosome, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, P:termination of RNA polymerase II transcription, P:positive regulation of DNA-templated transcription, elongation"
"764";764;"Q8WZ42";"TITIN_HUMAN";"P:sarcomerogenesis, F:protein serine/threonine kinase activity, P:skeletal muscle thin filament assembly, P:sarcomere organization, P:cardiac muscle tissue morphogenesis, F:structural constituent of muscle, F:protein self-association, F:actin filament binding, P:platelet degranulation, F:calcium ion binding, F:ATP binding, F:protein tyrosine kinase activity, P:adult heart development, P:detection of muscle stretch, P:mitotic chromosome condensation, P:muscle filament sliding, P:in utero embryonic development, C:Z disc, P:cardiac muscle contraction, P:regulation of protein kinase activity, P:response to calcium ion, P:peptidyl-tyrosine phosphorylation, C:M band, C:Golgi apparatus, P:forward locomotion, F:calmodulin binding, C:cytosol, P:cardiac muscle hypertrophy, P:cardiac muscle fiber development, F:actinin binding, F:structural molecule activity conferring elasticity, P:platelet activation, F:telethonin binding, C:striated muscle thin filament, C:extracellular vesicular exosome, P:skeletal muscle myosin thick filament assembly, C:condensed nuclear chromosome, P:cardiac myofibril assembly"
"765";765;"P29401";"TKT_HUMAN";"C:extracellular vesicular exosome, C:cytosol, C:nucleus, P:xylulose biosynthetic process, F:metal ion binding, F:cofactor binding, F:protein homodimerization activity, F:transketolase activity, P:pentose-phosphate shunt, non-oxidative branch, P:glyceraldehyde-3-phosphate biosynthetic process, P:regulation of growth, P:energy reserve metabolic process, C:peroxisome"
"766";766;"Q9BVC6";"TM109_HUMAN";"C:nuclear outer membrane, C:extracellular vesicular exosome, P:negative regulation of cell death, C:sarcoplasmic reticulum membrane, P:cellular response to gamma radiation, C:integral component of membrane, P:intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, C:cytoplasm, C:nuclear membrane"
"770";770;"Q9BVK6";"TMED9_HUMAN";"P:Golgi organization, C:endoplasmic reticulum-Golgi intermediate compartment, P:COPI coating of Golgi vesicle, C:endoplasmic reticulum, C:extracellular vesicular exosome, C:trans-Golgi network transport vesicle, P:protein transport, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:integral component of membrane, P:positive regulation of organelle organization, C:endoplasmic reticulum membrane, C:Golgi membrane"
"773";773;"P25445";"TNR6_HUMAN";"C:integral component of membrane, P:negative regulation of apoptotic process, C:CD95 death-inducing signaling complex, P:extrinsic apoptotic signaling pathway via death domain receptors, P:negative regulation of B cell activation, P:protein complex assembly, F:signal transducer activity, P:regulation of extrinsic apoptotic signaling pathway in absence of ligand, P:negative thymic T cell selection, P:inflammatory cell apoptotic process, C:extracellular vesicular exosome, P:positive regulation of apoptotic process, P:response to toxic substance, C:membrane raft, P:protein homooligomerization, P:cellular response to hyperoxia, P:cellular response to lithium ion, P:extrinsic apoptotic signaling pathway in absence of ligand, P:positive regulation of necrotic cell death, P:extrinsic apoptotic signaling pathway, P:activation-induced cell death of T cells, F:receptor activity, P:regulation of lymphocyte differentiation, C:cytosol, C:nucleus, P:spleen development, P:positive regulation of extrinsic apoptotic signaling pathway in absence of ligand, P:cellular response to mechanical stimulus, P:response to glucocorticoid, C:cell surface, P:gene expression, P:renal system process, C:external side of plasma membrane, P:immunoglobulin production, P:positive regulation of protein homooligomerization, P:transformed cell apoptotic process, P:regulation of myeloid cell differentiation, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:motor neuron apoptotic process, F:transmembrane signaling receptor activity, P:B cell mediated immunity"
"776";776;"P60174";"TPIS_HUMAN";"P:glyceraldehyde-3-phosphate metabolic process, P:glycolysis, P:embryo development, P:pentose-phosphate shunt, C:cytosol, C:extracellular space, F:triose-phosphate isomerase activity, P:small molecule metabolic process, P:gluconeogenesis, C:extracellular vesicular exosome"
"777";777;"P06753";"TPM3_HUMAN";"P:muscle filament sliding, C:cytosol, C:stress fiber, C:extracellular vesicular exosome, C:muscle thin filament tropomyosin"
"778";778;"P67936";"TPM4_HUMAN";"C:filamentous actin, C:cytosol, F:structural constituent of muscle, C:podosome, P:muscle filament sliding, C:extracellular vesicular exosome, F:calcium ion binding, C:muscle thin filament tropomyosin, C:stress fiber, C:cortical cytoskeleton"
"779";779;"O14773";"TPP1_HUMAN";"C:melanosome, F:endopeptidase activity, F:peptide binding, F:serine-type endopeptidase activity, P:activation of signaling protein activity involved in unfolded protein response, P:nervous system development, P:lysosome organization, P:neuromuscular process controlling balance, P:protein catabolic process, P:cell death, F:metal ion binding, C:lysosomal lumen, P:epithelial cell differentiation, P:bone resorption, P:lipid metabolic process, P:proteolysis, C:extracellular vesicular exosome, P:peptide catabolic process, C:mitochondrion, P:cellular protein metabolic process, F:tripeptidyl-peptidase activity"
"785";785;"P20231";"TRYB2_HUMAN";"C:extracellular region, P:proteolysis, F:serine-type endopeptidase activity"
