"";"Protein.Acs";"X.1";"X";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc";"Go.Mf"
"712";"Q86UW8";1513;1513;"Q86UW8";"HPLN4_HUMAN";"Hyaluronan and proteoglycan link protein 4";"HAPLN4";2;2;"9.13332594708443E-5";2;0;2;0;"1.83591153762046E-4";"0";0;"proteinaceous extracellular matrix";9,87654320987654e-05;"hyaluronic acid binding"
"713";"Q86UX2";1514;1514;"Q86UX2-3";"ITIH5_HUMAN";"Inter-alpha-trypsin inhibitor heavy chain H5";"ITIH5";2;2;"3.89766139143094E-5";2;0;2;0;"0";"0";0;"extracellular region";9,87654320987654e-05;"serine-type endopeptidase inhibitor activity"
"714";"Q86UX7";1515;1515;"Q86UX7-1,Q86UX7-2";"URP2_HUMAN";"Fermitin family homolog 3";"FERMT3";2;4;"5.50464322447967E-5";2;0;4;0;"0";"0";0;"extracellular vesicular exosome, podosome, cell projection, cell junction";0,000197530864197531;"integrin binding"
"715";"Q86V81";1516;1516;"Q86V81";"THOC4_HUMAN";"THO complex subunit 4";"ALYREF";3;9;"6.42886639621624E-4";3;2;4;5;"5.74347422664144E-4";"0.00149419533841869";0;"transcription export complex, cytosol, nuclear speck, nucleoplasm, extracellular vesicular exosome, catalytic step 2 spliceosome";0,000444444444444444;"nucleotide binding, poly(A) RNA binding, protein binding"
"716";"Q86VP6";1521;1521;"Q86VP6-1";"CAND1_HUMAN";"Cullin-associated NEDD8-dissociated protein 1";"CAND1";2;2;"2.98503823636418E-5";0;2;0;2;"0";"0";0;"cytoplasm, cullin-RING ubiquitin ligase complex, nucleus, extracellular vesicular exosome";9,87654320987654e-05;"protein binding"
"717";"Q86W26";1526;1526;"Q86W26";"NAL10_HUMAN";"NACHT, LRR and PYD domains-containing protein 10";"NLRP10";2;2;"5.60549164996632E-5";2;0;2;0;"1.12677318797469E-4";"0";0;"extrinsic component of plasma membrane, cytoplasm";9,87654320987654e-05;"ATP binding"
"718";"Q86WD7";1527;1527;"Q86WD7-6";"SPA9_HUMAN";"Serpin A9";"SERPINA9";2;2;"8.80478904251305E-5";0;2;0;2;"0";"0";0;"extracellular space, cytoplasm, membrane";9,87654320987654e-05;"serine-type endopeptidase inhibitor activity"
"719";"Q86WI1";1528;1528;"Q86WI1";"PKHL1_HUMAN";"Fibrocystin-L";"PKHD1L1";1;1;"9.7349673805537E-6";0;1;0;1;"0";"7.2403149087646E-5";5;"cytosol, extracellular space, integral component of membrane";4,93827160493827e-05;"receptor activity"
"720";"Q86Y38";1530;1530;"Q86Y38";"XYLT1_HUMAN";"Xylosyltransferase 1";"XYLT1";3;3;"5.74285249853171E-5";0;3;0;3;"0";"2.40255392267113E-4";0;"extracellular region, Golgi membrane, endoplasmic reticulum membrane, integral component of membrane";0,000148148148148148;"acetylglucosaminyltransferase activity, protein xylosyltransferase activity"
"721";"Q86Y46";1531;1531;"Q86Y46-1";"K2C73_HUMAN";"Keratin, type II cytoskeletal 73";"KRT73";2;3;"1.32909155369659E-4";2;1;2;1;"0";"0";11;"extracellular vesicular exosome, keratin filament";0,000148148148148148;"structural molecule activity"
"722";"Q86YZ3";1534;1534;"Q86YZ3";"HORN_HUMAN";"Hornerin";"HRNR";8;16;"1.03062372792363E-4";5;5;8;8;"1.03584061491007E-4";"2.1558355198518E-4";0;"cornified envelope, extracellular vesicular exosome";0,000790123456790123;"calcium ion binding"
"723";"Q8IUE6";1536;1536;"Q8IUE6";"H2A2B_HUMAN";"Histone H2A type 2-B";"HIST2H2AB";1;1;"5.57800318129822E-4";1;0;1;0;"0.00113544067403604";"0";16;"extracellular vesicular exosome, nucleosome, nucleus";4,93827160493827e-05;"DNA binding"
"724";"Q8IV77";1537;1537;"Q8IV77-1";"CNGA4_HUMAN";"Cyclic nucleotide-gated cation channel alpha-4";"CNGA4";2;2;"6.38538614039642E-5";2;0;2;0;"0";"0";0;"integral component of plasma membrane";9,87654320987654e-05;"cAMP binding, intracellular cAMP activated cation channel activity, intracellular cGMP activated cation channel activity, cGMP binding, voltage-gated potassium channel activity"
"725";"Q8IVE3";1538;1538;"Q8IVE3-1";"PKHH2_HUMAN";"Pleckstrin homology domain-containing family H member 2";"PLEKHH2";3;3;"3.68881148432144E-5";3;0;3;0;"0";"0";0;"plasma membrane, lamellipodium, cortical actin cytoskeleton";0,000148148148148148;"actin binding"
"726";"Q8IWV8";1551;1551;"Q8IWV8-1";"UBR2_HUMAN";"E3 ubiquitin-protein ligase UBR2";"UBR2";2;2;"2.09207808018686E-5";2;0;2;0;"0";"0";0;"nucleus, ubiquitin ligase complex, chromatin, plasma membrane";9,87654320987654e-05;"leucine binding, protein binding, ligase activity, ubiquitin-protein transferase activity, zinc ion binding"
"727";"Q8IZP0";1560;1560;"Q8IZP0-8";"ABI1_HUMAN";"Abl interactor 1";"ABI1";1;1;"3.61377660504719E-5";0;1;0;1;"0";"0";0;"extracellular vesicular exosome, endoplasmic reticulum, lamellipodium, filopodium, cell junction, nucleus, cytosol, growth cone, synapse, cytoskeleton, SCAR complex";4,93827160493827e-05;"protein binding, cytoskeletal protein binding, protein tyrosine kinase activator activity, protein complex binding"
"728";"Q8IZP1";1561;1561;"Q8IZP1";"TBC3A_HUMAN";"TBC1 domain family member 3";"TBC1D3";3;3;"1.00316858763059E-4";3;0;3;0;"2.01649300033723E-4";"0";0;"plasma membrane";0,000148148148148148;"Rab GTPase activator activity"
"729";"Q8N1N2";1568;1568;"Q8N1N2";"DYNAP_HUMAN";"Dynactin-associated protein";"DYNAP";1;2;"1.74837953844188E-4";0;1;0;2;"0";"7.31444194235433E-4";0;"Golgi apparatus, Golgi membrane, integral component of membrane, plasma membrane";9,87654320987654e-05;"protein binding"
"730";"Q8N1N4";1569;1569;"Q8N1N4-1,Q8N1N4-2";"K2C78_HUMAN";"Keratin, type II cytoskeletal 78";"KRT78";2;3;"5.87045460032266E-5";1;1;1;2;"0";"0";8;"keratin filament, extracellular vesicular exosome, extracellular space";0,000148148148148148;"structural molecule activity"
"731";"Q8N357";1574;1574;"Q8N357";"CB018_HUMAN";"Transmembrane protein C2orf18";"C2orf18";2;2;"9.89648795344459E-5";2;0;2;0;"1.98931654480708E-4";"0";0;"nucleus, mitochondrion, integral component of membrane, extracellular vesicular exosome, lysosomal membrane, Golgi apparatus";9,87654320987654e-05;"protein binding"
"732";"Q8N3E9";1575;1575;"Q8N3E9";"PLCD3_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3";"PLCD3";3;3;"6.98022249187822E-5";3;0;3;0;"1.40311109909396E-4";"0";0;"plasma membrane, cytosol, cleavage furrow";0,000148148148148148;"calcium ion binding, signal transducer activity, phosphatidylinositol phospholipase C activity"
"733";"Q8N7W2";1587;1587;"Q8N7W2-3";"BEND7_HUMAN";"BEN domain-containing protein 7";"BEND7";3;4;"1.41487361492406E-4";2;2;2;2;"0";"0";0;"extracellular vesicular exosome";0,000197530864197531;"protein binding"
"734";"Q8NB49";1592;1592;"Q8NB49-1,Q8NB49-2,Q8NB49-3,Q8NB49-4";"AT11C_HUMAN";"Probable phospholipid-transporting ATPase IG";"ATP11C";2;2;"8.10865068623662E-6";2;0;2;0;"0";"0";0;"lysosomal membrane, integral component of membrane, endoplasmic reticulum membrane, endoplasmic reticulum, plasma membrane";9,87654320987654e-05;"phospholipid-translocating ATPase activity, protein binding, magnesium ion binding, cation-transporting ATPase activity, ATP binding"
"735";"Q8NBQ5";1594;1594;"Q8NBQ5";"DHB11_HUMAN";"Estradiol 17-beta-dehydrogenase 11";"HSD17B11";4;5;"3.05966419227329E-4";4;0;5;0;"6.15030365102854E-4";"0";0;"lipid particle, cytoplasm, extracellular region";0,000246913580246914;"estradiol 17-beta-dehydrogenase activity, steroid dehydrogenase activity"
"736";"Q8NBV8";1595;1595;"Q8NBV8-4";"SYT8_HUMAN";"Synaptotagmin-8";"SYT8";2;2;"9.15610232101731E-5";2;0;2;0;"0";"0";0;"synaptic vesicle, plasma membrane, integral component of membrane, acrosomal vesicle";9,87654320987654e-05;"transporter activity"
"737";"Q8NC51";1597;1597;"Q8NC51-3";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";16;68;"0.00305966419227329";13;13;34;34;"0";"0";0;"nucleus, extracellular vesicular exosome, cytoplasm, perinuclear region of cytoplasm, plasma membrane";0,00335802469135802;"poly(A) RNA binding, mRNA 3'-UTR binding, protein binding"
"738";"Q8NDA2";1599;1599;"Q8NDA2-3";"HMCN2_HUMAN";"Hemicentin-2";"HMCN2";2;2;"7.24895761249347E-6";0;2;0;2;"0";"0";0;"proteinaceous extracellular matrix";9,87654320987654e-05;"calcium ion binding"
"739";"Q8NDX1";1601;1601;"Q8NDX1-1";"PSD4_HUMAN";"PH and SEC7 domain-containing protein 4";"PSD4";3;4;"6.95378225516656E-5";0;3;0;4;"0";"0";0;"plasma membrane, cell junction";0,000197530864197531;"ARF guanyl-nucleotide exchange factor activity, phospholipid binding"
"740";"Q8NE01";1602;1602;"Q8NE01-1";"CNNM3_HUMAN";"Metal transporter CNNM3";"CNNM3";1;1;"3.2457540936421E-5";1;0;1;0;"0";"0";1;"integral component of membrane, plasma membrane";4,93827160493827e-05;"protein binding, adenyl nucleotide binding"
"741";"Q8NFF2";1617;1617;"Q8NFF2-1";"NCKX4_HUMAN";"Sodium/potassium/calcium exchanger 4";"SLC24A4";2;2;"5.90288911692595E-5";0;2;0;2;"0";"0";0;"plasma membrane, integral component of membrane";9,87654320987654e-05;"calcium, potassium:sodium antiporter activity, symporter activity"
"742";"Q8NGN1";1622;1622;"Q8NGN1";"OR6T1_HUMAN";"Olfactory receptor 6T1";"OR6T1";2;2;"1.1367173469746E-4";2;0;2;0;"2.28494253288986E-4";"0";0;"integral component of membrane, plasma membrane";9,87654320987654e-05;"olfactory receptor activity, G-protein coupled receptor activity"
"743";"Q8NGT9";1623;1623;"Q8NGT9";"OR2A1_HUMAN";"Olfactory receptor 2A1/2A42";"OR2A1,OR2A42";2;2;"1.1843861389445E-4";0;2;0;2;"0";"4.95494454159487E-4";0;"plasma membrane, integral component of membrane";9,87654320987654e-05;"olfactory receptor activity, G-protein coupled receptor activity"
"744";"Q8NGX3";1624;1624;"Q8NGX3";"O10T2_HUMAN";"Olfactory receptor 10T2";"OR10T2";2;2;"1.16929841742928E-4";2;0;2;0;"2.35043451631664E-4";"0";0;"plasma membrane, integral component of membrane";9,87654320987654e-05;"G-protein coupled receptor activity, olfactory receptor activity"
"745";"Q8NI35";1626;1626;"Q8NI35-1";"INADL_HUMAN";"InaD-like protein";"INADL";3;3;"3.05796532264959E-5";3;0;3;0;"0";"0";0;"extracellular vesicular exosome, perinuclear region of cytoplasm, tight junction, protein complex, apical plasma membrane, plasma membrane";0,000148148148148148;"protein binding"
"746";"Q8TDJ6";1638;1638;"Q8TDJ6-2";"DMXL2_HUMAN";"DmX-like protein 2";"DMXL2";3;3;"3.17455276866299E-5";0;3;0;3;"0";"0";3;"synaptic vesicle, cell junction, synaptic vesicle membrane, extracellular space";0,000148148148148148;"Rab GTPase binding"
"747";"Q8TDW7";1640;1640;"Q8TDW7-3";"FAT3_HUMAN";"Protocadherin Fat 3";"FAT3";4;6;"2.66695505972829E-5";4;1;5;1;"0";"0";1;"plasma membrane, integral component of membrane";0,000296296296296296;"calcium ion binding"
"748";"Q8TDW7";1639;1639;"Q8TDW7-1";"FAT3_HUMAN";"Protocadherin Fat 3";"FAT3";2;3;"1.48349375197386E-5";0;2;0;3;"0";"0";2;"plasma membrane, integral component of membrane";0,000148148148148148;"calcium ion binding"
"749";"Q8TE56";1642;1642;"Q8TE56-1";"ATS17_HUMAN";"A disintegrin and metalloproteinase with thrombospondin motifs 17";"ADAMTS17";2;2;"3.35305664906661E-5";0;2;0;2;"0";"0";0;"proteinaceous extracellular matrix";9,87654320987654e-05;"metalloendopeptidase activity, zinc ion binding"
"750";"Q8TEU7";1645;1645;"Q8TEU7-2";"RPGF6_HUMAN";"Rap guanine nucleotide exchange factor 6";"RAPGEF6";2;2;"2.29331482244094E-5";0;2;0;2;"0";"0";0;"cytoplasm, plasma membrane";9,87654320987654e-05;"Ras GTPase binding, GTP-dependent protein binding, protein binding, guanyl-nucleotide exchange factor activity"
"751";"Q8WTV0";1651;1651;"Q8WTV0-2,Q8WTV0-4";"SCRB1_HUMAN";"Scavenger receptor class B member 1";"SCARB1";5;9;"1.49657487665541E-4";5;0;9;0;"0";"0";0;"cell surface, integral component of plasma membrane, caveola, extracellular vesicular exosome, lysosomal membrane, endocytic vesicle membrane, microvillus membrane";0,000444444444444444;"high-density lipoprotein particle binding, protein binding, high-density lipoprotein particle receptor activity, 1-phosphatidylinositol binding, phosphatidylserine binding, low-density lipoprotein particle binding, apolipoprotein A-I binding, apolipoprotein binding, lipopolysaccharide receptor activity, transporter activity, lipopolysaccharide binding"
"752";"Q8WUM4";1653;1653;"Q8WUM4";"PDC6I_HUMAN";"Programmed cell death 6-interacting protein";"PDCD6IP";1;1;"2.11497524811517E-5";1;0;1;0;"4.25136197075706E-5";"0";0;"melanosome, cytosol, microtubule organizing center, extracellular vesicular exosome";4,93827160493827e-05;"protein homodimerization activity, calcium-dependent protein binding, protein binding"
"753";"Q8WUX1";1654;1654;"Q8WUX1-1";"S38A5_HUMAN";"Sodium-coupled neutral amino acid transporter 5";"SLC38A5";2;2;"7.7788072684914E-5";2;0;2;0;"0";"0";0;"plasma membrane, integral component of membrane";9,87654320987654e-05;"glycine transmembrane transporter activity"
"754";"Q8WV28";1656;1656;"Q8WV28-2";"BLNK_HUMAN";"B-cell linker protein";"BLNK";3;3;"1.20776218116051E-4";0;3;0;3;"0";"0";0;"cytosol, plasma membrane";0,000148148148148148;"transmembrane receptor protein tyrosine kinase adaptor activity, protein binding, SH3/SH2 adaptor activity"
"755";"Q8WXI7";1676;1676;"Q8WXI7";"MUC16_HUMAN";"Mucin-16";"MUC16";13;14;"3.01657033041028E-5";8;6;8;6;"1.48075205273349E-5";"1.00543859310531E-4";24;"plasma membrane, extracellular space, integral component of membrane, extrinsic component of membrane, extracellular vesicular exosome, Golgi lumen";0,000691358024691358;"protein binding"
"756";"Q8WYP5";1682;1682;"Q8WYP5-2";"ELYS_HUMAN";"Protein ELYS";"AHCTF1";1;1;"1.0126867361893E-5";0;1;0;1;"0";"0";1;"cytosol, nucleoplasm, nuclear matrix, nuclear membrane, nuclear pore, extracellular vesicular exosome, condensed chromosome kinetochore";4,93827160493827e-05;"DNA binding, sequence-specific DNA binding transcription factor activity"
"757";"Q8WYP5";1681;1681;"Q8WYP5-1";"ELYS_HUMAN";"Protein ELYS";"AHCTF1";1;1;"1.0126867361893E-5";0;1;0;1;"0";"0";1;"cytosol, nucleoplasm, nuclear matrix, nuclear membrane, nuclear pore, extracellular vesicular exosome, condensed chromosome kinetochore";4,93827160493827e-05;"DNA binding, sequence-specific DNA binding transcription factor activity"
"758";"Q8WYP5";1680;1680;"Q8WYP5-3";"ELYS_HUMAN";"Protein ELYS";"AHCTF1";2;2;"2.02537347237861E-5";0;2;0;2;"0";"0";1;"cytosol, nucleoplasm, nuclear matrix, nuclear membrane, nuclear pore, extracellular vesicular exosome, condensed chromosome kinetochore";9,87654320987654e-05;"DNA binding, sequence-specific DNA binding transcription factor activity"
"759";"Q8WZ42";1687;1687;"Q8WZ42-9";"TITIN_HUMAN";"Titin";"TTN";20;22;"1.33938225961659E-5";9;11;9;13;"0";"0";25;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,00108641975308642;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
"760";"Q8WZ42";1685;1685;"Q8WZ42-10";"TITIN_HUMAN";"Titin";"TTN";12;14;"8.25612207199436E-6";8;5;8;6;"0";"0";23;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,000691358024691358;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
"761";"Q8WZ42";1691;1691;"Q8WZ42-1";"TITIN_HUMAN";"Titin";"TTN";16;16;"1.04512592959564E-5";7;9;7;9;"0";"0";42;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,000790123456790123;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
"762";"Q8WZ42";1688;1688;"Q8WZ42-8";"TITIN_HUMAN";"Titin";"TTN";20;22;"1.437048153194E-5";14;7;15;7;"0";"0";42;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,00108641975308642;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
"763";"Q8WZ42";1692;1692;"Q8WZ42-3";"TITIN_HUMAN";"Titin";"TTN";16;17;"1.00252910874217E-5";6;10;7;10;"0";"0";23;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,000839506172839506;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
"764";"Q8WZ42";1686;1686;"Q8WZ42-7";"TITIN_HUMAN";"Titin";"TTN";24;34;"2.28578878413202E-5";15;11;23;11;"0";"0";44;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,00167901234567901;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
"765";"Q8WZ42";1684;1684;"Q8WZ42-11";"TITIN_HUMAN";"Titin";"TTN";18;25;"1.63300926499319E-5";8;11;10;15;"0";"0";42;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,00123456790123457;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
