"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"1927";1927;"Q9HC77";"Q9HC77";"CENPJ_HUMAN";"Centromere protein J";"CENPJ";3;3;"4.11614016897751E-5";3;0;3;0;"8.27395110003839E-5";"0";0;"cytosol, centriole, gamma-tubulin small complex, microtubule";0,000148148148148148
"1928";1928;"Q9HCC0";"Q9HCC0-1";"MCCB_HUMAN";"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial";"MCCC2";27;132;"0.00430418124383737";25;17;64;68;"0";"0";0;"cytosol, mitochondrial matrix";0,00651851851851852
"1930";1930;"Q9HCE3";"Q9HCE3";"ZN532_HUMAN";"Zinc finger protein 532";"ZNF532";2;2;"2.82213453553262E-5";0;2;0;2;"0";"1.18065550184044E-4";0;"nucleus";9,87654320987654e-05
"1934";1934;"Q9HCK8";"Q9HCK8-1";"CHD8_HUMAN";"Chromodomain-helicase-DNA-binding protein 8";"CHD8";1;1;"9.14495302943252E-6";1;0;1;0;"0";"0";2;"MLL1 complex";4,93827160493827e-05
"1937";1937;"Q9NNW5";"Q9NNW5";"WDR6_HUMAN";"WD repeat-containing protein 6";"WDR6";4;6;"9.82586181283125E-5";3;2;4;2;"1.31674654437721E-4";"1.37023444058377E-4";0;"protein complex, cytoplasm";0,000296296296296296
"1943";1943;"Q9NPJ3";"Q9NPJ3";"ACO13_HUMAN";"Acyl-coenzyme A thioesterase 13";"ACOT13";2;9;"0.00118015618844827";2;2;4;5;"0.00105433776874775";"0.00274291572838287";0;"mitochondrion";0,000444444444444444
"1944";1944;"Q9NPP4";"Q9NPP4-1";"NLRC4_HUMAN";"NLR family CARD domain-containing protein 4";"NLRC4";4;4;"7.17108795064051E-5";0;4;0;4;"0";"0";0;"cytosol, IPAF inflammasome complex";0,000197530864197531
"1948";1948;"Q9NR20";"Q9NR20-1";"DYRK4_HUMAN";"Dual specificity tyrosine-phosphorylation-regulated kinase 4";"DYRK4";3;3;"1.0591145280946E-4";0;3;0;3;"0";"0";0;"Golgi apparatus";0,000148148148148148
"1949";1949;"Q9NR30";"Q9NR30-1";"DDX21_HUMAN";"Nucleolar RNA helicase 2";"DDX21";16;26;"6.09588268192379E-4";16;0;26;0;"0";"0";0;"nucleolus";0,00128395061728395
"1950";1950;"Q9NR48";"Q9NR48-2";"ASH1L_HUMAN";"Histone-lysine N-methyltransferase ASH1L";"ASH1L";4;4;"2.47328867007608E-5";0;4;0;4;"0";"0";0;"tight junction, Golgi apparatus, chromosome, nucleus";0,000197530864197531
"1951";1951;"Q9NR64";"Q9NR64";"KLHL1_HUMAN";"Kelch-like protein 1";"KLHL1";1;4;"1.12195478402687E-4";1;0;4;0;"2.25526795454064E-4";"0";1;"neuronal cell body, dendrite, cytoskeleton, cytoplasm";0,000197530864197531
"1952";1952;"Q9NRA8";"Q9NRA8-1";"4ET_HUMAN";"Eukaryotic translation initiation factor 4E transporter";"EIF4ENIF1";2;2;"3.72750967586593E-5";2;0;2;0;"0";"0";0;"nuclear speck, PML body, nucleus, cytoplasm, cytosol";9,87654320987654e-05
"1955";1955;"Q9NRW3";"Q9NRW3";"ABC3C_HUMAN";"Probable DNA dC->dU-editing enzyme APOBEC-3C";"APOBEC3C";1;2;"1.93241948985681E-4";1;0;2;0;"3.88440230591276E-4";"0";0;"cytoplasm, nucleus";9,87654320987654e-05
"1956";1956;"Q9NRY4";"Q9NRY4";"RHG35_HUMAN";"Rho GTPase-activating protein 35";"ARHGAP35";4;7;"8.5727749216463E-5";4;0;7;0;"1.72323384485123E-4";"0";0;"actin cytoskeleton, nucleus, cytosol";0,000345679012345679
"1957";1957;"Q9NSD9";"Q9NSD9";"SYFB_HUMAN";"Phenylalanine--tRNA ligase beta subunit";"FARSB";9;14;"4.36352788032183E-4";7;4;10;4;"6.26516500953671E-4";"5.21573109641565E-4";0;"cytosol";0,000691358024691358
"1958";1958;"Q9NSI6";"Q9NSI6-2";"BRWD1_HUMAN";"Bromodomain and WD repeat-containing protein 1";"BRWD1";3;4;"3.16516985407581E-5";3;0;4;0;"0";"0";0;"cytoplasm, nucleolus";0,000197530864197531
"1959";1959;"Q9NSI8";"Q9NSI8-1";"SAMN1_HUMAN";"SAM domain-containing protein SAMSN-1";"SAMSN1";6;10;"4.92171183743692E-4";6;0;10;0;"0";"0";0;"nucleus, cytoplasm, ruffle";0,000493827160493827
"1960";1960;"Q9NSP4";"Q9NSP4-1";"CENPM_HUMAN";"Centromere protein M";"CENPM";2;2;"2.03977612818219E-4";2;0;2;0;"0";"0";0;"cytosol, nucleus, condensed chromosome kinetochore";9,87654320987654e-05
"1961";1961;"Q9NSV4";"Q9NSV4-6";"DIAP3_HUMAN";"Protein diaphanous homolog 3";"DIAPH3";2;2;"3.3143567238501E-5";2;0;2;0;"0";"0";2;"cytosol, nucleus";9,87654320987654e-05
"1962";1962;"Q9NSV4";"Q9NSV4-3";"DIAP3_HUMAN";"Protein diaphanous homolog 3";"DIAPH3";2;2;"3.3143567238501E-5";2;0;2;0;"0";"0";2;"cytosol, nucleus";9,87654320987654e-05
"1963";1963;"Q9NSV4";"Q9NSV4-2";"DIAP3_HUMAN";"Protein diaphanous homolog 3";"DIAPH3";1;1;"1.65717836192505E-5";1;0;1;0;"0";"0";2;"cytosol, nucleus";4,93827160493827e-05
"1964";1964;"Q9NSV4";"Q9NSV4-7";"DIAP3_HUMAN";"Protein diaphanous homolog 3";"DIAPH3";1;1;"1.65717836192505E-5";1;0;1;0;"0";"0";2;"cytosol, nucleus";4,93827160493827e-05
"1965";1965;"Q9NTJ3";"Q9NTJ3-1";"SMC4_HUMAN";"Structural maintenance of chromosomes protein 4";"SMC4";11;20;"2.85061881267697E-4";3;10;3;17;"0";"0";0;"cytosol, nucleus, condensin complex";0,000987654320987654
"1968";1968;"Q9NV88";"Q9NV88-3";"INT9_HUMAN";"Integrator complex subunit 9";"INTS9";2;2;"5.57993469715493E-5";0;2;0;2;"0";"0";0;"integrator complex";9,87654320987654e-05
"1970";1970;"Q9NVA2";"Q9NVA2-1,Q9NVA2-2";"SEP11_HUMAN";"Septin-11";"SEPT11";2;5;"1.06981265464101E-4";0;2;0;5;"0";"0";0;"septin complex, synapse, cell junction, stress fiber, axon, cytoplasm, dendritic spine";0,000246913580246914
"1972";1972;"Q9NVP1";"Q9NVP1";"DDX18_HUMAN";"ATP-dependent RNA helicase DDX18";"DDX18";4;5;"1.36999889206266E-4";4;0;5;0;"2.75386730643069E-4";"0";0;"nucleolus";0,000246913580246914
"1973";1973;"Q9NWZ5";"Q9NWZ5-1";"UCKL1_HUMAN";"Uridine-cytidine kinase-like 1";"UCKL1";2;2;"6.69999458162033E-5";0;2;0;2;"0";"0";0;"endoplasmic reticulum, nucleus";9,87654320987654e-05
"1974";1974;"Q9NX02";"Q9NX02-3";"NALP2_HUMAN";"NACHT, LRR and PYD domains-containing protein 2";"NLRP2";2;2;"3.45724767488507E-5";2;0;2;0;"0";"0";0;"cytoplasm";9,87654320987654e-05
"1975";1975;"Q9NX58";"Q9NX58";"LYAR_HUMAN";"Cell growth-regulating nucleolar protein";"LYAR";5;5;"2.42189777752503E-4";5;0;5;0;"4.86831423564264E-4";"0";0;"nucleolus";0,000246913580246914
"1977";1977;"Q9NY12";"Q9NY12-1,Q9NY12-2";"GAR1_HUMAN";"H/ACA ribonucleoprotein complex subunit 1";"GAR1";1;1;"4.22995049623035E-5";1;0;1;0;"0";"0";0;"box H/ACA snoRNP complex, Cajal body";4,93827160493827e-05
"1978";1978;"Q9NY46";"Q9NY46-1";"SCN3A_HUMAN";"Sodium channel protein type 3 subunit alpha";"SCN3A";3;3;"2.75369777304596E-5";3;0;3;0;"0";"0";0;"cytoplasm, voltage-gated sodium channel complex";0,000148148148148148
"1980";1980;"Q9NY65";"Q9NY65-1";"TBA8_HUMAN";"Tubulin alpha-8 chain";"TUBA8";2;3;"9.65159885043942E-4";2;0;3;0;"0";"0";115;"cytoplasm, microtubule";0,000148148148148148
"1981";1981;"Q9NYB0";"Q9NYB0";"TE2IP_HUMAN";"Telomeric repeat-binding factor 2-interacting protein 1";"TERF2IP";2;2;"9.20199757074672E-5";2;0;2;0;"1.84971538376798E-4";"0";0;"cytoplasm, nuclear telomere cap complex, nucleoplasm";9,87654320987654e-05
"1982";1982;"Q9NYC9";"Q9NYC9-2";"DYH9_HUMAN";"Dynein heavy chain 9, axonemal";"DNAH9";5;8;"3.2738270447864E-5";4;2;4;4;"0";"0";0;"cytoskeleton, dynein complex, microtubule, axoneme";0,000395061728395062
"1983";1983;"Q9NYF8";"Q9NYF8-2";"BCLF1_HUMAN";"Bcl-2-associated transcription factor 1";"BCLAF1";2;2;"3.99086633774776E-5";2;0;2;0;"0";"0";0;"nucleolus, cytoplasm";9,87654320987654e-05
"1987";1987;"Q9NZJ4";"Q9NZJ4-2";"SACS_HUMAN";"Sacsin";"SACS";2;2;"1.76403438908091E-5";2;0;2;0;"0";"0";6;"axon, cell body fiber, dendrite, mitochondrion, nucleus";9,87654320987654e-05
"1988";1988;"Q9NZJ4";"Q9NZJ4-1";"SACS_HUMAN";"Sacsin";"SACS";3;3;"2.64605158362136E-5";3;0;3;0;"0";"0";6;"axon, cell body fiber, dendrite, mitochondrion, nucleus";0,000148148148148148
"1991";1991;"Q9P0U4";"Q9P0U4-2";"CXXC1_HUMAN";"CpG-binding protein";"CXXC1";2;2;"5.59694669318284E-5";0;2;0;2;"0";"0";0;"nuclear speck, nuclear matrix, Set1C/COMPASS complex";9,87654320987654e-05
"1992";1992;"Q9P1Z0";"Q9P1Z0";"ZBTB4_HUMAN";"Zinc finger and BTB domain-containing protein 4";"ZBTB4";2;2;"3.62447880624673E-5";2;0;2;0;"7.28565091928356E-5";"0";0;"nucleus";9,87654320987654e-05
"1994";1994;"Q9P225";"Q9P225-1";"DYH2_HUMAN";"Dynein heavy chain 2, axonemal";"DNAH2";2;2;"1.10581945056184E-5";2;0;2;0;"0";"0";1;"microtubule, axonemal dynein complex";9,87654320987654e-05
"1995";1995;"Q9P243";"Q9P243-2";"ZFAT_HUMAN";"Zinc finger protein ZFAT";"ZFAT";2;3;"4.58528881365582E-5";1;1;1;2;"0";"0";3;"cytosol, nucleus";0,000148148148148148
"1996";1996;"Q9P258";"Q9P258";"RCC2_HUMAN";"Protein RCC2";"RCC2";15;32;"0.00112539372589362";13;4;26;6;"0.00183802178076715";"8.82777475801384E-4";0;"mitotic spindle midzone, cytosol, nucleolus, microtubule, chromosome, centromeric core region, midbody";0,00158024691358025
"2001";2001;"Q9P2D1";"Q9P2D1-1";"CHD7_HUMAN";"Chromodomain-helicase-DNA-binding protein 7";"CHD7";3;3;"1.83763615151549E-5";0;3;0;3;"0";"0";0;"nucleolus, nucleus";0,000148148148148148
"2002";2002;"Q9P2D7";"Q9P2D7-4";"DYH1_HUMAN";"Dynein heavy chain 1, axonemal";"DNAH1";2;4;"1.69588777400829E-5";0;2;0;4;"0";"0";0;"axonemal dynein complex, microtubule";0,000197530864197531
"2004";2004;"Q9P2G4";"Q9P2G4";"K1383_HUMAN";"Uncharacterized protein KIAA1383";"KIAA1383";4;4;"8.11402658724407E-5";4;0;4;0;"1.63101975275895E-4";"0";0;"mitotic spindle midzone, cytoplasmic microtubule, mitotic spindle pole, centrosome, midbody";0,000197530864197531
"2007";2007;"Q9P2P5";"Q9P2P5-2";"HECW2_HUMAN";"E3 ubiquitin-protein ligase HECW2";"HECW2";2;2;"2.3356215208193E-5";0;2;0;2;"0";"0";0;"cytoplasm, nucleus";9,87654320987654e-05
"2008";2008;"Q9P2P6";"Q9P2P6-1";"STAR9_HUMAN";"StAR-related lipid transfer protein 9";"STARD9";5;5;"2.2784733346716E-5";3;2;3;2;"0";"0";1;"centriole, nucleus";0,000246913580246914
"2009";2009;"Q9P2R6";"Q9P2R6-2";"RERE_HUMAN";"Arginine-glutamic acid dipeptide repeats protein";"RERE";1;2;"3.12609368303784E-5";1;0;2;0;"0";"0";1;"nucleus, histone deacetylase complex, mitochondrion";9,87654320987654e-05
"2010";2010;"Q9P2R6";"Q9P2R6-1";"RERE_HUMAN";"Arginine-glutamic acid dipeptide repeats protein";"RERE";1;1;"1.56304684151892E-5";1;0;1;0;"0";"0";1;"nucleus, histone deacetylase complex, mitochondrion";4,93827160493827e-05
"2014";2014;"Q9UBL0";"Q9UBL0-4";"ARP21_HUMAN";"cAMP-regulated phosphoprotein 21";"ARPP21";2;2;"4.5216712201083E-5";2;0;2;0;"0";"0";0;"cytoplasm";9,87654320987654e-05
"2015";2015;"Q9UBQ5";"Q9UBQ5";"EIF3K_HUMAN";"Eukaryotic translation initiation factor 3 subunit K";"EIF3K";4;14;"0.00117895317500439";3;3;7;7;"0.00118492088689541";"0.00246610771909653";0;"eukaryotic 48S preinitiation complex, nucleus, eukaryotic 43S preinitiation complex, cytosol, eukaryotic translation initiation factor 3 complex";0,000691358024691358
"2016";2016;"Q9UBW5";"Q9UBW5-2";"BIN2_HUMAN";"Bridging integrator 2";"BIN2";2;2;"6.49840182429724E-5";2;0;2;0;"0";"0";0;"cell cortex, phagocytic cup, podosome, cell junction, cell projection";9,87654320987654e-05
"2020";2020;"Q9UFH2";"Q9UFH2-2";"DYH17_HUMAN";"Dynein heavy chain 17, axonemal";"DNAH17";1;1;"4.77539561781784E-6";0;1;0;1;"0";"0";1;"microtubule, axonemal dynein complex";4,93827160493827e-05
"2021";2021;"Q9UFH2";"Q9UFH2-1";"DYH17_HUMAN";"Dynein heavy chain 17, axonemal";"DNAH17";5;5;"2.38769780890892E-5";2;3;2;3;"0";"0";1;"microtubule, axonemal dynein complex";0,000246913580246914
"2022";2022;"Q9UG01";"Q9UG01-1";"IF172_HUMAN";"Intraflagellar transport protein 172 homolog";"IFT172";3;3;"3.14888253064146E-5";0;3;0;3;"0";"0";0;"cilium";0,000148148148148148
"2023";2023;"Q9UGB7";"Q9UGB7-2";"MIOX_HUMAN";"Inositol oxygenase";"MIOX";1;1;"9.66209744928406E-5";1;0;1;0;"0";"0";2;"cytoplasm, inclusion body";4,93827160493827e-05
"2026";2026;"Q9UHB9";"Q9UHB9-1,Q9UHB9-2";"SRP68_HUMAN";"Signal recognition particle 68 kDa protein";"SRP68";2;2;"2.92790831796487E-5";2;0;2;0;"0";"0";0;"endoplasmic reticulum, nucleolus, signal recognition particle, endoplasmic reticulum targeting, ribosome, cytosol";9,87654320987654e-05
"2027";2027;"Q9UHD8";"Q9UHD8-8";"SEPT9_HUMAN";"Septin-9";"SEPT9";3;4;"1.25310478864435E-4";0;3;0;4;"0";"0";0;"microtubule, perinuclear region of cytoplasm, stress fiber";0,000197530864197531
"2028";2028;"Q9UHX1";"Q9UHX1-2,Q9UHX1-4,Q9UHX1-6";"PUF60_HUMAN";"Poly(U)-binding-splicing factor PUF60";"PUF60";1;2;"6.1302753047336E-5";1;0;2;0;"0";"0";9;"nucleus, ribonucleoprotein complex";9,87654320987654e-05
"2029";2029;"Q9UHX1";"Q9UHX1-3";"PUF60_HUMAN";"Poly(U)-binding-splicing factor PUF60";"PUF60";2;3;"2.75862388713012E-4";2;0;3;0;"0";"0";9;"nucleus, ribonucleoprotein complex";0,000148148148148148
"2032";2032;"Q9UJT1";"Q9UJT1-1";"TBD_HUMAN";"Tubulin delta chain";"TUBD1";2;3;"1.21576060620131E-4";0;2;0;3;"0";"0";0;"nucleus, microtubule, centriole, Golgi apparatus";0,000148148148148148
"2034";2034;"Q9UK58";"Q9UK58-1";"CCNL1_HUMAN";"Cyclin-L1";"CCNL1";3;4;"1.39604449837564E-4";0;3;0;4;"0";"0";0;"nucleus, nuclear speck";0,000197530864197531
"2035";2035;"Q9UKB1";"Q9UKB1-1";"FBW1B_HUMAN";"F-box/WD repeat-containing protein 11";"FBXW11";2;2;"6.77416426333569E-5";2;0;2;0;"0";"0";0;"SCF ubiquitin ligase complex, centrosome, nucleus, cytosol";9,87654320987654e-05
"2040";2040;"Q9UKI8";"Q9UKI8-3";"TLK1_HUMAN";"Serine/threonine-protein kinase tousled-like 1";"TLK1";2;4;"9.58641522383275E-5";2;2;2;2;"0";"0";0;"nucleus";0,000197530864197531
"2041";2041;"Q9UKI9";"Q9UKI9-1";"PO2F3_HUMAN";"POU domain, class 2, transcription factor 3";"POU2F3";1;1;"2.52632823215225E-4";0;1;0;1;"0";"0";10;"transcription factor complex, cytoplasm, nucleus";4,93827160493827e-05
"2042";2042;"Q9UKM9";"Q9UKM9-1,Q9UKM9-2";"RALY_HUMAN";"RNA-binding protein Raly";"RALY";4;7;"2.6247119296462E-4";4;0;7;0;"0";"0";2;"catalytic step 2 spliceosome";0,000345679012345679
"2044";2044;"Q9UKX5";"Q9UKX5";"ITA11_HUMAN";"Integrin alpha-11";"ITGA11";2;2;"3.09056989118514E-5";0;2;0;2;"0";"1.29295690900203E-4";0;"integrin complex";9,87654320987654e-05
"2045";2045;"Q9UKY7";"Q9UKY7-1";"CDV3_HUMAN";"Protein CDV3 homolog";"CDV3";2;2;"1.42309962431316E-4";2;0;2;0;"0";"0";0;"nucleolus, cytoplasm";9,87654320987654e-05
"2050";2050;"Q9ULC6";"Q9ULC6";"PADI1_HUMAN";"Protein-arginine deiminase type-1";"PADI1";1;3;"8.30678061250666E-5";0;1;0;3;"0";"3.4751873481774E-4";0;"cytoplasm";0,000148148148148148
"2051";2051;"Q9ULD0";"Q9ULD0-2";"OGDHL_HUMAN";"2-oxoglutarate dehydrogenase-like, mitochondrial";"OGDHL";1;1;"4.36229350185498E-5";1;0;1;0;"0";"0";7;"mitochondrial matrix";4,93827160493827e-05
"2052";2052;"Q9ULD0";"Q9ULD0-1";"OGDHL_HUMAN";"2-oxoglutarate dehydrogenase-like, mitochondrial";"OGDHL";1;1;"4.36229350185498E-5";1;0;1;0;"0";"0";7;"mitochondrial matrix";4,93827160493827e-05
"2058";2058;"Q9ULH7";"Q9ULH7-1";"MKL2_HUMAN";"MKL/myocardin-like protein 2";"MKL2";1;1;"3.88082406740545E-5";1;0;1;0;"0";"0";7;"cytoplasm, nucleus";4,93827160493827e-05
"2059";2059;"Q9ULK4";"Q9ULK4-1";"MED23_HUMAN";"Mediator of RNA polymerase II transcription subunit 23";"MED23";2;2;"2.68391595813446E-5";2;0;2;0;"0";"0";0;"nucleoplasm, mediator complex, transcription factor complex";9,87654320987654e-05
"2061";2061;"Q9ULT8";"Q9ULT8";"HECD1_HUMAN";"E3 ubiquitin-protein ligase HECTD1";"HECTD1";5;9;"6.33033970815162E-5";4;2;6;3;"8.48317744969454E-5";"8.82777475801384E-5";0;"cytoplasm, nucleus";0,000444444444444444
"2062";2062;"Q9ULU4";"Q9ULU4-1";"PKCB1_HUMAN";"Protein kinase C-binding protein 1";"ZMYND8";3;4;"6.19156328959181E-5";0;3;0;4;"0";"0";0;"nucleus";0,000197530864197531
"2064";2064;"Q9ULX6";"Q9ULX6-1,Q9ULX6-2";"AKP8L_HUMAN";"A-kinase anchor protein 8-like";"AKAP8L";3;3;"4.26269005115473E-5";3;0;3;0;"0";"0";0;"cytoplasm, nuclear matrix";0,000148148148148148
"2068";2068;"Q9UMS4";"Q9UMS4";"PRP19_HUMAN";"Pre-mRNA-processing factor 19";"PRPF19";3;7;"2.54972016022774E-4";3;0;7;0;"5.12525304252378E-4";"0";0;"cytoplasm, nuclear speck, spindle, catalytic step 2 spliceosome, Prp19 complex, ubiquitin ligase complex, lipid particle";0,000345679012345679
"2072";2072;"Q9UN86";"Q9UN86-1,Q9UN86-2";"G3BP2_HUMAN";"Ras GTPase-activating protein-binding protein 2";"G3BP2";2;7;"1.33304871447591E-4";2;2;4;3;"0";"0";0;"cytoplasm";0,000345679012345679
"2074";2074;"Q9UNM6";"Q9UNM6-1,Q9UNM6-2";"PSD13_HUMAN";"26S proteasome non-ATPase regulatory subunit 13";"PSMD13";6;9;"2.19709928700475E-4";4;3;6;3;"0";"0";0;"cytosol, nucleoplasm, proteasome regulatory particle";0,000444444444444444
"2075";2075;"Q9UPA5";"Q9UPA5";"BSN_HUMAN";"Protein bassoon";"BSN";3;3;"1.40280069946304E-5";3;0;3;0;"2.81980299843387E-5";"0";0;"cell junction, neuron projection terminus, dendrite, microtubule cytoskeleton, nucleus, cytoplasm, presynaptic active zone";0,000148148148148148
"2079";2079;"Q9UPQ3";"Q9UPQ3-2";"AGAP1_HUMAN";"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1";"AGAP1";2;2;"4.28424390983424E-5";0;2;0;2;"0";"0";0;"cytoplasm";9,87654320987654e-05
"2080";2080;"Q9UPY3";"Q9UPY3-1";"DICER_HUMAN";"Endoribonuclease Dicer";"DICER1";1;1;"1.43272516807802E-5";1;0;1;0;"0";"0";1;"cytosol, RISC complex, growth cone, axon, endoplasmic reticulum-Golgi intermediate compartment, dendrite";4,93827160493827e-05
"2082";2082;"Q9UQ13";"Q9UQ13-1,Q9UQ13-2";"SHOC2_HUMAN";"Leucine-rich repeat protein SHOC-2";"SHOC2";2;2;"3.15429298172504E-5";0;2;0;2;"0";"0";0;"protein phosphatase type 1 complex, nucleus";9,87654320987654e-05
"2083";2083;"Q9UQ35";"Q9UQ35-1";"SRRM2_HUMAN";"Serine/arginine repetitive matrix protein 2";"SRRM2";11;24;"1.6009870773523E-4";8;7;14;10;"0";"0";0;"Cajal body, catalytic step 2 spliceosome, nuclear speck";0,00118518518518519
"2086";2086;"Q9Y224";"Q9Y224";"CN166_HUMAN";"UPF0568 protein C14orf166";"C14orf166";1;2;"1.50475288144588E-4";1;0;2;0;"3.02473950050584E-4";"0";0;"nucleus, tRNA-splicing ligase complex, perinuclear region of cytoplasm, microtubule organizing center";9,87654320987654e-05
"2088";2088;"Q9Y237";"Q9Y237-1,Q9Y237-2";"PIN4_HUMAN";"Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4";"PIN4";1;3;"2.10205936873737E-4";1;1;1;2;"0";"0";0;"preribosome, mitochondrial matrix, cytoplasm, spindle, nucleolus";0,000148148148148148
"2089";2089;"Q9Y252";"Q9Y252";"RNF6_HUMAN";"E3 ubiquitin-protein ligase RNF6";"RNF6";2;2;"5.35999566529627E-5";0;2;0;2;"0";"2.24238366115972E-4";0;"nucleus, axon, cytoplasm, PML body";9,87654320987654e-05
"2090";2090;"Q9Y262";"Q9Y262";"EIF3L_HUMAN";"Eukaryotic translation initiation factor 3 subunit L";"EIF3L";14;47;"0.00152983209613664";9;12;23;24;"0.00150486153163464";"0.00326815491041364";0;"eukaryotic 43S preinitiation complex, fibrillar center, nucleoplasm, eukaryotic 48S preinitiation complex, eukaryotic translation initiation factor 3 complex";0,00232098765432099
"2092";2092;"Q9Y285";"Q9Y285";"SYFA_HUMAN";"Phenylalanine--tRNA ligase alpha subunit";"FARSA";7;16;"5.7820425680755E-4";4;5;6;10;"4.35848290230369E-4";"0.0015118433148567";0;"cytosol";0,000790123456790123
"2093";2093;"Q9Y295";"Q9Y295";"DRG1_HUMAN";"Developmentally-regulated GTP-binding protein 1";"DRG1";2;3;"1.50065273735474E-4";0;2;0;3;"0";"6.27806324752483E-4";0;"intermediate filament cytoskeleton, polysome, cytoplasm, nucleus";0,000148148148148148
"2096";2096;"Q9Y2K3";"Q9Y2K3";"MYH15_HUMAN";"Myosin-15";"MYH15";2;2;"1.88674050910994E-5";0;2;0;2;"0";"7.89328267160539E-5";0;"myofibril, myosin filament";9,87654320987654e-05
"2100";2100;"Q9Y2T4";"Q9Y2T4-1,Q9Y2T4-2,Q9Y2T4-3,Q9Y2T4-4";"2ABG_HUMAN";"Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B gamma isoform";"PPP2R2C";1;1;"1.43742613059819E-5";1;0;1;0;"0";"0";2;"protein phosphatase type 2A complex";4,93827160493827e-05
"2101";2101;"Q9Y2W1";"Q9Y2W1";"TR150_HUMAN";"Thyroid hormone receptor-associated protein 3";"THRAP3";13;25;"4.80575527582191E-4";9;6;15;10;"5.79609768159758E-4";"8.0420565858346E-4";0;"mediator complex";0,00123456790123457
"2102";2102;"Q9Y2X0";"Q9Y2X0-4";"MED16_HUMAN";"Mediator of RNA polymerase II transcription subunit 16";"MED16";2;2;"4.18654165419378E-5";0;2;0;2;"0";"0";0;"mediator complex";9,87654320987654e-05
"2103";2103;"Q9Y2X3";"Q9Y2X3";"NOP58_HUMAN";"Nucleolar protein 58";"NOP58";4;6;"2.08219113273796E-4";4;0;6;0;"4.18546184190978E-4";"0";0;"cytoplasm, Cajal body, box C/D snoRNP complex, pre-snoRNP complex";0,000296296296296296
"2104";2104;"Q9Y305";"Q9Y305-2";"ACOT9_HUMAN";"Acyl-coenzyme A thioesterase 9, mitochondrial";"ACOT9";3;6;"2.50906403011021E-4";2;2;3;3;"0";"0";0;"mitochondrion";0,000296296296296296
"2105";2105;"Q9Y333";"Q9Y333";"LSM2_HUMAN";"U6 snRNA-associated Sm-like protein LSm2";"LSM2";1;2;"3.86483897971362E-4";1;1;1;1;"3.88440230591276E-4";"8.08438319944426E-4";0;"catalytic step 2 spliceosome, cytosol, nucleoplasm";9,87654320987654e-05
"2106";2106;"Q9Y383";"Q9Y383-1,Q9Y383-2";"LC7L2_HUMAN";"Putative RNA-binding protein Luc7-like 2";"LUC7L2";3;12;"2.80989568678159E-4";2;3;5;7;"0";"0";0;"nuclear speck, U1 snRNP";0,000592592592592593
"2108";2108;"Q9Y3B4";"Q9Y3B4";"PM14_HUMAN";"Pre-mRNA branch site protein p14";"SF3B14";2;4;"5.87455524916471E-4";0;2;0;4;"0";"0.00245765249263105";0;"U12-type spliceosomal complex, nucleoplasm";0,000197530864197531
"2109";2109;"Q9Y3B9";"Q9Y3B9";"RRP15_HUMAN";"RRP15-like protein";"RRP15";1;1;"6.50992381334742E-5";1;0;1;0;"1.30857524489969E-4";"0";0;"nucleolus, mitochondrion";4,93827160493827e-05
"2111";2111;"Q9Y3I0";"Q9Y3I0";"RTCB_HUMAN";"tRNA-splicing ligase RtcB homolog";"C22orf28";9;33;"0.00119963071301012";9;4;22;11;"0.00160760412264508";"0.00167290701849886";0;"cytoplasm, tRNA-splicing ligase complex";0,00162962962962963
"2114";2114;"Q9Y3T9";"Q9Y3T9";"NOC2L_HUMAN";"Nucleolar complex protein 2 homolog";"NOC2L";2;3;"7.35299805886771E-5";2;0;3;0;"1.47804360104825E-4";"0";0;"nucleolus, nucleoplasm";0,000148148148148148
"2115";2115;"Q9Y3U8";"Q9Y3U8";"RL36_HUMAN";"60S ribosomal protein L36";"RPL36";2;5;"8.74189769220939E-4";2;0;5;0;"0.00175722961457958";"0";0;"cytosolic large ribosomal subunit, nucleolus";0,000246913580246914
"2116";2116;"Q9Y468";"Q9Y468-5";"LMBL1_HUMAN";"Lethal(3)malignant brain tumor-like protein 1";"L3MBTL1";2;2;"4.88244286001056E-5";0;2;0;2;"0";"0";0;"chromatin, condensed chromosome, nucleoplasm";9,87654320987654e-05
"2120";2120;"Q9Y4A5";"Q9Y4A5-1";"TRRAP_HUMAN";"Transformation/transcription domain-associated protein";"TRRAP";6;6;"2.85431228094942E-5";0;6;0;6;"0";"0";0;"NuA4 histone acetyltransferase complex, PCAF complex, STAGA complex, transcription factor TFTC complex";0,000296296296296296
"2129";2129;"Q9Y4X5";"Q9Y4X5";"ARI1_HUMAN";"E3 ubiquitin-protein ligase ARIH1";"ARIH1";3;5;"1.6479340353357E-4";3;0;5;0;"3.31255133807641E-4";"0";0;"cytosol, ubiquitin ligase complex";0,000246913580246914
