"";"protein.acs";"X.1";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5134.1.id.csv";"peptide.count.P5134.2.id.csv";"spectra.count.P5134.1.id.csv";"spectra.count.P5134.2.id.csv";"dNSAF.P5134.1.id.csv";"dNSAF.P5134.2.id.csv";"Go.Cc";"norm.sc";"Go.Mf"
"666";"Q71DI3";1174;1174;"Q71DI3";"H32_HUMAN";"Histone H3.2";"HIST2H3D,HIST2H3C,HIST2H3A";1;11;0,00320643282892916;1;1;6;5;0,00450008703474568;0,00416624105072201;"nucleus, extracellular region, nucleoplasm, extracellular vesicular exosome, nucleosome";0,00079849012775842;"protein binding, DNA binding"
"667";"Q71U36";1176;1176;"Q71U36";"TBA1A_HUMAN";"Tubulin alpha-1A chain";"TUBA1A";0;0;NA;0;0;0;0;NA;NA;"microtubule, extracellular vesicular exosome, cytoplasmic microtubule, cytosol, nucleus";0;"protein binding, structural constituent of cytoskeleton, structural molecule activity, GTP binding, GTPase activity"
"668";"Q7KZF4";1180;1180;"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";26;59;0,00178432066249743;24;22;29;30;0,00239442425327961;0,00242832335527797;"mitochondrion, melanosome, nucleus, cytoplasm, extracellular vesicular exosome, RISC complex, membrane";0,00428281068524971;"protein binding, nuclease activity, transcription cofactor activity, poly(A) RNA binding"
"669";"Q7Z2W4";1187;1187;"Q7Z2W4-1";"ZCCHV_HUMAN";"Zinc finger CCCH-type antiviral protein 1";"ZC3HAV1";1;1;4,57664268538652e-05;1;NA;1;NA;NA;NA;"plasma membrane, Golgi apparatus, nucleus, cytoplasm";7,25900116144019e-05;"protein binding, poly(A) RNA binding, NAD+ ADP-ribosyltransferase activity, metal ion binding"
"670";"Q7Z3B1";1189;1189;"Q7Z3B1";"NEGR1_HUMAN";"Neuronal growth regulator 1";"NEGR1";6;14;0,0010883963056697;5;5;7;7;0,0014857278875308;0,00145653670180044;"anchored component of membrane, plasma membrane, extracellular vesicular exosome";0,00101626016260163;"protein binding"
"671";"Q7Z406";1193;1193;"Q7Z406-6";"MYH14_HUMAN";"Myosin-14";"MYH14";2;2;3,47902769182638e-05;1;1;1;1;NA;NA;"actomyosin, stress fiber, myosin II complex, extracellular vesicular exosome, myosin II filament, growth cone, axon, cytoplasm";0,000145180023228804;"actin-dependent ATPase activity, microfilament motor activity, ATP binding"
"672";"Q7Z6Z7";1202;1202;"Q7Z6Z7-2";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";4;4;7,96977110624946e-05;3;1;3;1;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome";0,000290360046457607;"DNA binding, ligase activity, ubiquitin-protein transferase activity, poly(A) RNA binding, protein binding"
"673";"Q7Z6Z7";1201;1201;"Q7Z6Z7-3";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";2;2;3,98488555312473e-05;2;0;2;0;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome";0,000145180023228804;"DNA binding, ligase activity, ubiquitin-protein transferase activity, poly(A) RNA binding, protein binding"
"674";"Q86UE4";1206;1206;"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";11;23;0,00108759483563607;10;10;11;12;0,00142008453462075;0,00151874519127351;"perinuclear region of cytoplasm, endoplasmic reticulum membrane, tight junction, intercellular canaliculus, nuclear body, nucleolus, integral component of membrane, nucleus, endoplasmic reticulum, nuclear membrane, apical plasma membrane, cytoplasm";0,00166957026713124;"protein binding, poly(A) RNA binding, double-stranded RNA binding, NF-kappaB binding, transcription coactivator activity, RNA polymerase II transcription factor binding"
"675";"Q86UL8";1207;1207;"Q86UL8-2";"MAGI2_HUMAN";"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2";"MAGI2";2;2;3,78293855873415e-05;2;NA;2;NA;NA;NA;"perinuclear region of cytoplasm, dendrite, plasma membrane, synapse, tight junction, postsynaptic density, cytoplasm, slit diaphragm, protein complex, late endosome, nucleus";0,000145180023228804;"phosphatase binding, SMAD binding, type II activin receptor binding, protein binding, signal transducer activity, beta-1 adrenergic receptor binding, receptor signaling complex scaffold activity"
"676";"Q86UW8";1210;1210;"Q86UW8";"HPLN4_HUMAN";"Hyaluronan and proteoglycan link protein 4";"HAPLN4";2;2;0,000136919791118363;NA;2;NA;2;NA;0,000366463391924205;"proteinaceous extracellular matrix";0,000145180023228804;"hyaluronic acid binding"
"677";"Q86UX2";1211;1211;"Q86UX2-3";"ITIH5_HUMAN";"Inter-alpha-trypsin inhibitor heavy chain H5";"ITIH5";2;2;5,84307388849064e-05;NA;2;NA;2;NA;NA;"extracellular region";0,000145180023228804;"serine-type endopeptidase inhibitor activity"
"678";"Q86UX7";1212;1212;"Q86UX7-1,Q86UX7-2";"URP2_HUMAN";"Fermitin family homolog 3";"FERMT3";2;4;8,25213733576939e-05;2;2;2;2;NA;NA;"podosome, cell junction, cell projection, extracellular vesicular exosome";0,000290360046457607;"integrin binding"
"679";"Q86V81";1213;1213;"Q86V81";"THOC4_HUMAN";"THO complex subunit 4";"ALYREF";3;4;0,000428340513848886;2;2;2;2;0,000584711141952086;0,000573222893204398;"membrane, catalytic step 2 spliceosome, cytosol, transcription export complex, nucleoplasm, extracellular vesicular exosome, nuclear speck";0,000290360046457607;"nucleotide binding, poly(A) RNA binding, protein binding"
"680";"Q86W26";1221;1221;"Q86W26";"NAL10_HUMAN";"NACHT, LRR and PYD domains-containing protein 10";"NLRP10";2;2;8,40332153123387e-05;NA;2;NA;2;NA;0,00022491341000539;"extrinsic component of plasma membrane, cytoplasm";0,000145180023228804;"ATP binding"
"681";"Q86Y46";1222;1222;"Q86Y46-1";"K2C73_HUMAN";"Keratin, type II cytoskeletal 73";"KRT73";2;2;0,000104938515463806;0;2;0;2;NA;NA;"extracellular vesicular exosome, nucleus, keratin filament";0,000145180023228804;"structural molecule activity"
"682";"Q86YZ3";1225;1225;"Q86YZ3";"HORN_HUMAN";"Hornerin";"HRNR";5;8;7,72515874099394e-05;3;4;3;5;7,90898755166769e-05;0,000129226564520641;"cornified envelope, extracellular vesicular exosome, nucleus";0,000580720092915215;"calcium ion binding"
"683";"Q8IUE6";1227;1227;"Q8IUE6";"H2A2B_HUMAN";"Histone H2A type 2-B";"HIST2H2AB";1;1;0,000846796246608951;1;0;1;0;0,00183022083727695;NA;"extracellular vesicular exosome, nucleosome, nucleus";7,25900116144019e-05;"DNA binding"
"684";"Q8IV77";1228;1228;"Q8IV77-1";"CNGA4_HUMAN";"Cyclic nucleotide-gated cation channel alpha-4";"CNGA4";2;2;9,57247930949249e-05;NA;2;NA;2;NA;NA;"integral component of plasma membrane";0,000145180023228804;"cAMP binding, intracellular cAMP activated cation channel activity, intracellular cGMP activated cation channel activity, cGMP binding, voltage-gated potassium channel activity"
"685";"Q8IVE3";1229;1229;"Q8IVE3-1";"PKHH2_HUMAN";"Pleckstrin homology domain-containing family H member 2";"PLEKHH2";3;3;5,52998218649516e-05;NA;3;NA;3;NA;NA;"plasma membrane, cortical actin cytoskeleton, lamellipodium, cytoplasm";0,000217770034843206;"actin binding"
"686";"Q8IVF2";1230;1230;"Q8IVF2-3";"AHNK2_HUMAN";"Protein AHNAK2";"AHNAK2";4;4;1,89962919860507e-05;NA;4;NA;4;NA;NA;"cytoplasm, T-tubule, cytoplasmic vesicle membrane, nucleus, sarcolemma, Z disc, plasma membrane, costamere";0,000290360046457607;"protein binding"
"687";"Q8IWV8";1234;1234;"Q8IWV8-1";"UBR2_HUMAN";"E3 ubiquitin-protein ligase UBR2";"UBR2";2;2;3,13628239484797e-05;NA;2;NA;2;NA;NA;"nucleus, plasma membrane, ubiquitin ligase complex, chromatin";0,000145180023228804;"leucine binding, protein binding, ligase activity, ubiquitin-protein transferase activity, zinc ion binding"
"688";"Q8IWY9";1236;1236;"Q8IWY9-1";"CDAN1_HUMAN";"Codanin-1";"CDAN1";2;2;4,48588068700748e-05;NA;2;NA;2;NA;NA;"cytoplasm, nucleus, integral component of membrane, plasma membrane";0,000145180023228804;"protein binding"
"689";"Q8IZP1";1242;1242;"Q8IZP1";"TBC3A_HUMAN";"TBC1 domain family member 3";"TBC1D3";3;3;0,000150387311556235;NA;3;NA;3;NA;0,000402508971457733;"plasma membrane";0,000217770034843206;"Rab GTPase activator activity"
"690";"Q8N1N4";1249;1249;"Q8N1N4-1,Q8N1N4-2";"K2C78_HUMAN";"Keratin, type II cytoskeletal 78";"KRT78";1;1;2,78886602829156e-05;1;0;1;0;NA;NA;"extracellular vesicular exosome, keratin filament, extracellular space";7,25900116144019e-05;"structural molecule activity"
"691";"Q8N357";1252;1252;"Q8N357";"S35F6_HUMAN";"Solute carrier family 35 member F6";"SLC35F6";2;2;0,000148360528381622;NA;2;NA;2;NA;0,000397084322246713;"extracellular vesicular exosome, lysosomal membrane, mitochondrion, integral component of membrane";0,000145180023228804;"protein binding"
"692";"Q8N3E9";1253;1253;"Q8N3E9";"PLCD3_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3";"PLCD3";3;3;0,000104642121729243;NA;3;NA;3;NA;0,00028007278242116;"cytosol, cleavage furrow, plasma membrane";0,000217770034843206;"calcium ion binding, signal transducer activity, phosphatidylinositol phospholipase C activity"
"693";"Q8N3U4";1256;1256;"Q8N3U4-2";"STAG2_HUMAN";"Cohesin subunit SA-2";"STAG2";4;23;0,000514199995402267;3;4;13;10;NA;NA;"nucleus, chromosome, chromosome, centromeric region, intermediate filament cytoskeleton, nucleoplasm, plasma membrane, actin cytoskeleton, chromatin, cytosol, nucleolus";0,00166957026713124;"protein binding"
"694";"Q8N7W2";1260;1260;"Q8N7W2-3";"BEND7_HUMAN";"BEN domain-containing protein 7";"BEND7";2;2;0,000106053479825784;NA;2;NA;2;NA;NA;"extracellular vesicular exosome";0,000145180023228804;"protein binding"
"695";"Q8NB49";1262;1262;"Q8NB49-1,Q8NB49-2,Q8NB49-3,Q8NB49-4";"AT11C_HUMAN";"Probable phospholipid-transporting ATPase IG";"ATP11C";2;2;1,21558648475225e-05;NA;2;NA;2;NA;NA;"lysosomal membrane, endoplasmic reticulum membrane, endoplasmic reticulum, integral component of membrane, plasma membrane";0,000145180023228804;"phospholipid-translocating ATPase activity, protein binding, magnesium ion binding, cation-transporting ATPase activity, ATP binding"
"696";"Q8NBQ5";1264;1264;"Q8NBQ5";"DHB11_HUMAN";"Estradiol 17-beta-dehydrogenase 11";"HSD17B11";4;5;0,000458681300246515;2;3;2;3;0,000500902544938954;0,000736591417767652;"extracellular region, cytoplasm, lipid particle";0,000362950058072009;"estradiol 17-beta-dehydrogenase activity, steroid dehydrogenase activity"
"697";"Q8NBV8";1265;1265;"Q8NBV8-4";"SYT8_HUMAN";"Synaptotagmin-8";"SYT8";2;2;0,000137261236981501;NA;2;NA;2;NA;NA;"synaptic vesicle, plasma membrane, acrosomal vesicle, integral component of membrane";0,000145180023228804;"transporter activity"
"698";"Q8NC51";1267;1267;"Q8NC51-3";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";13;34;0,00229340650123258;11;12;16;18;NA;NA;"plasma membrane, extracellular vesicular exosome, perinuclear region of cytoplasm, nucleus, cytoplasm";0,00246806039488966;"poly(A) RNA binding, mRNA 3'-UTR binding, protein binding"
"699";"Q8NE01";1268;1268;"Q8NE01-1";"CNNM3_HUMAN";"Metal transporter CNNM3";"CNNM3";1;1;4,86578465608043e-05;NA;1;NA;1;NA;NA;"integral component of membrane, plasma membrane";7,25900116144019e-05;"protein binding, adenyl nucleotide binding"
"700";"Q8NG11";1280;1280;"Q8NG11-2";"TSN14_HUMAN";"Tetraspanin-14";"TSPAN14";2;2;0,000203858355665118;NA;2;NA;2;NA;NA;"integral component of membrane, plasma membrane";0,000145180023228804;"enzyme binding"
"701";"Q8NGN1";1281;1281;"Q8NGN1";"OR6T1_HUMAN";"Olfactory receptor 6T1";"OR6T1";2;2;0,000170407913404278;NA;2;NA;2;NA;0,000456093757131673;"plasma membrane, integral component of membrane";0,000145180023228804;"olfactory receptor activity, G-protein coupled receptor activity"
"702";"Q8NGX3";1282;1282;"Q8NGX3";"O10T2_HUMAN";"Olfactory receptor 10T2";"OR10T2";2;2;0,000175292216654719;2;NA;2;NA;0,00047856931045123;NA;"integral component of membrane, plasma membrane";0,000145180023228804;"G-protein coupled receptor activity, olfactory receptor activity"
"703";"Q8NI35";1283;1283;"Q8NI35-1";"INADL_HUMAN";"InaD-like protein";"INADL";3;3;4,58426618791631e-05;NA;3;NA;3;NA;NA;"perinuclear region of cytoplasm, tight junction, apical plasma membrane, plasma membrane, protein complex, extracellular vesicular exosome";0,000217770034843206;"protein binding"
"704";"Q8TDW7";1292;1292;"Q8TDW7-3";"FAT3_HUMAN";"Protocadherin Fat 3";"FAT3";4;5;2,99857027836031e-05;2;3;2;3;NA;NA;"plasma membrane, integral component of membrane";0,000362950058072009;"calcium ion binding"
"705";"Q8TF62";1298;1298;"Q8TF62";"AT8B4_HUMAN";"Probable phospholipid-transporting ATPase IM";"ATP8B4";3;5;0,000129869915128523;2;2;2;3;0,000126066076746381;0,000216281037096207;"integral component of membrane, plasma membrane, Golgi apparatus";0,000362950058072009;"magnesium ion binding, ATP binding, cation-transporting ATPase activity, phospholipid-translocating ATPase activity"
"706";"Q8WTV0";1299;1299;"Q8WTV0-2,Q8WTV0-4";"SCRB1_HUMAN";"Scavenger receptor class B member 1";"SCARB1";5;9;0,00022435498381623;4;5;4;5;NA;NA;"caveola, endocytic vesicle membrane, extracellular vesicular exosome, microvillus membrane, lysosomal membrane, plasma membrane, cell surface, integral component of plasma membrane";0,000653310104529617;"high-density lipoprotein particle binding, protein binding, high-density lipoprotein particle receptor activity, 1-phosphatidylinositol binding, phosphatidylserine binding, low-density lipoprotein particle binding, apolipoprotein A-I binding, apolipoprotein binding, lipopolysaccharide receptor activity, transporter activity, lipopolysaccharide binding"
"707";"Q8WUM4";1300;1300;"Q8WUM4";"PDC6I_HUMAN";"Programmed cell death 6-interacting protein";"PDCD6IP";1;1;3,17060806622015e-05;NA;1;NA;1;NA;8,48607624156281e-05;"immunological synapse, microtubule organizing center, melanosome, cytosol, cytoplasm, extracellular vesicular exosome";7,25900116144019e-05;"protein homodimerization activity, calcium-dependent protein binding, protein binding"
"708";"Q8WUX1";1301;1301;"Q8WUX1-1";"S38A5_HUMAN";"Sodium-coupled neutral amino acid transporter 5";"SLC38A5";2;2;0,000116613889893182;NA;2;NA;2;NA;NA;"integral component of membrane, plasma membrane";0,000145180023228804;"glycine transmembrane transporter activity"
"709";"Q8WWQ0";1310;1310;"Q8WWQ0";"PHIP_HUMAN";"PH-interacting protein";"PHIP";1;1;1,51130576687484e-05;NA;1;NA;1;NA;4,04498307395745e-05;"nucleus, extracellular vesicular exosome";7,25900116144019e-05;"insulin receptor binding, protein binding, lysine-acetylated histone binding"
"710";"Q8WXI7";1316;1316;"Q8WXI7";"MUC16_HUMAN";"Mucin-16";"MUC16";8;8;1,1043247869183e-05;NA;8;NA;8;NA;2,95570570108604e-05;"Golgi lumen, plasma membrane, extrinsic component of membrane, extracellular space, integral component of membrane, extracellular vesicular exosome";0,000580720092915215;"protein binding"
"711";"Q8WZ42";1322;1322;"Q8WZ42-1";"TITIN_HUMAN";"Titin";"TTN";7;7;6,77233838303747e-06;3;4;3;4;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome, condensed nuclear chromosome, M band, striated muscle thin filament, cytosol, Golgi apparatus, Z disc, I band, extracellular region";0,000508130081300813;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
"712";"Q8WZ42";1320;1320;"Q8WZ42-5";"TITIN_HUMAN";"Titin";"TTN";9;10;9,38862981716112e-06;4;5;5;5;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome, condensed nuclear chromosome, M band, striated muscle thin filament, cytosol, Golgi apparatus, Z disc, I band, extracellular region";0,000725900116144019;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
"713";"Q8WZ42";1326;1326;"Q8WZ42-2";"TITIN_HUMAN";"Titin";"TTN";10;16;1,76161373740632e-05;7;5;9;7;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome, condensed nuclear chromosome, M band, striated muscle thin filament, cytosol, Golgi apparatus, Z disc, I band, extracellular region";0,00116144018583043;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
"714";"Q8WZ42";1323;1323;"Q8WZ42-11";"TITIN_HUMAN";"Titin";"TTN";8;10;9,67476911862495e-06;4;6;4;6;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome, condensed nuclear chromosome, M band, striated muscle thin filament, cytosol, Golgi apparatus, Z disc, I band, extracellular region";0,000725900116144019;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
"715";"Q8WZ42";1324;1324;"Q8WZ42-8";"TITIN_HUMAN";"Titin";"TTN";14;15;1,45121536779374e-05;7;8;7;8;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome, condensed nuclear chromosome, M band, striated muscle thin filament, cytosol, Golgi apparatus, Z disc, I band, extracellular region";0,00108885017421603;"protein kinase binding, enzyme binding, identical protein binding, protease binding, actin filament binding, ATP binding, protein serine/threonine kinase activity, actinin binding, calcium ion binding, telethonin binding, protein tyrosine kinase activity, structural constituent of muscle, protein binding, protein self-association, structural molecule activity conferring elasticity, calmodulin binding, muscle alpha-actinin binding"
