"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"1651";1651;"Q8WTV0";"Q8WTV0-2,Q8WTV0-4";"SCRB1_HUMAN";"Scavenger receptor class B member 1";"SCARB1";5;9;"1.49657487665541E-4";5;0;9;0;"0";"0";0;"cell surface, integral component of plasma membrane, caveola, extracellular vesicular exosome, lysosomal membrane, endocytic vesicle membrane, microvillus membrane";0,000444444444444444
"1653";1653;"Q8WUM4";"Q8WUM4";"PDC6I_HUMAN";"Programmed cell death 6-interacting protein";"PDCD6IP";1;1;"2.11497524811517E-5";1;0;1;0;"4.25136197075706E-5";"0";0;"melanosome, cytosol, microtubule organizing center, extracellular vesicular exosome";4,93827160493827e-05
"1654";1654;"Q8WUX1";"Q8WUX1-1";"S38A5_HUMAN";"Sodium-coupled neutral amino acid transporter 5";"SLC38A5";2;2;"7.7788072684914E-5";2;0;2;0;"0";"0";0;"plasma membrane, integral component of membrane";9,87654320987654e-05
"1656";1656;"Q8WV28";"Q8WV28-2";"BLNK_HUMAN";"B-cell linker protein";"BLNK";3;3;"1.20776218116051E-4";0;3;0;3;"0";"0";0;"cytosol, plasma membrane";0,000148148148148148
"1675";1675;"Q8WXI2";"Q8WXI2-2";"CNKR2_HUMAN";"Connector enhancer of kinase suppressor of ras 2";"CNKSR2";2;2;"3.55086753455314E-5";0;2;0;2;"0";"0";0;"cytoplasm, postsynaptic membrane, neuronal cell body, neuron projection, extracellular vesicular exosome";9,87654320987654e-05
"1676";1676;"Q8WXI7";"Q8WXI7";"MUC16_HUMAN";"Mucin-16";"MUC16";13;14;"3.01657033041028E-5";8;6;8;6;"1.48075205273349E-5";"1.00543859310531E-4";24;"plasma membrane, extracellular space, integral component of membrane, extrinsic component of membrane, extracellular vesicular exosome, Golgi lumen";0,000691358024691358
"1680";1680;"Q8WYP5";"Q8WYP5-3";"ELYS_HUMAN";"Protein ELYS";"AHCTF1";2;2;"2.02537347237861E-5";0;2;0;2;"0";"0";1;"cytosol, nucleoplasm, nuclear matrix, nuclear membrane, nuclear pore, extracellular vesicular exosome, condensed chromosome kinetochore";9,87654320987654e-05
"1681";1681;"Q8WYP5";"Q8WYP5-1";"ELYS_HUMAN";"Protein ELYS";"AHCTF1";1;1;"1.0126867361893E-5";0;1;0;1;"0";"0";1;"cytosol, nucleoplasm, nuclear matrix, nuclear membrane, nuclear pore, extracellular vesicular exosome, condensed chromosome kinetochore";4,93827160493827e-05
"1682";1682;"Q8WYP5";"Q8WYP5-2";"ELYS_HUMAN";"Protein ELYS";"AHCTF1";1;1;"1.0126867361893E-5";0;1;0;1;"0";"0";1;"cytosol, nucleoplasm, nuclear matrix, nuclear membrane, nuclear pore, extracellular vesicular exosome, condensed chromosome kinetochore";4,93827160493827e-05
"1683";1683;"Q8WZ42";"Q8WZ42-5";"TITIN_HUMAN";"Titin";"TTN";15;20;"1.24901797197067E-5";9;9;10;10;"0";"0";34;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,000987654320987654
"1684";1684;"Q8WZ42";"Q8WZ42-11";"TITIN_HUMAN";"Titin";"TTN";18;25;"1.63300926499319E-5";8;11;10;15;"0";"0";42;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,00123456790123457
"1685";1685;"Q8WZ42";"Q8WZ42-10";"TITIN_HUMAN";"Titin";"TTN";12;14;"8.25612207199436E-6";8;5;8;6;"0";"0";23;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,000691358024691358
"1686";1686;"Q8WZ42";"Q8WZ42-7";"TITIN_HUMAN";"Titin";"TTN";24;34;"2.28578878413202E-5";15;11;23;11;"0";"0";44;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,00167901234567901
"1687";1687;"Q8WZ42";"Q8WZ42-9";"TITIN_HUMAN";"Titin";"TTN";20;22;"1.33938225961659E-5";9;11;9;13;"0";"0";25;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,00108641975308642
"1688";1688;"Q8WZ42";"Q8WZ42-8";"TITIN_HUMAN";"Titin";"TTN";20;22;"1.437048153194E-5";14;7;15;7;"0";"0";42;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,00108641975308642
"1689";1689;"Q8WZ42";"Q8WZ42-6";"TITIN_HUMAN";"Titin";"TTN";2;2;"1.0879654333099E-6";0;2;0;2;"0";"0";4;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";9,87654320987654e-05
"1690";1690;"Q8WZ42";"Q8WZ42-4";"TITIN_HUMAN";"Titin";"TTN";21;23;"1.55358560998171E-5";11;10;13;10;"0";"0";43;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,0011358024691358
"1691";1691;"Q8WZ42";"Q8WZ42-1";"TITIN_HUMAN";"Titin";"TTN";16;16;"1.04512592959564E-5";7;9;7;9;"0";"0";42;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,000790123456790123
"1692";1692;"Q8WZ42";"Q8WZ42-3";"TITIN_HUMAN";"Titin";"TTN";16;17;"1.00252910874217E-5";6;10;7;10;"0";"0";23;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,000839506172839506
"1693";1693;"Q8WZ42";"Q8WZ42-2";"TITIN_HUMAN";"Titin";"TTN";19;29;"2.04427851171258E-5";10;10;16;13;"0";"0";45;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,0014320987654321
"1699";1699;"Q92542";"Q92542-1,Q92542-2";"NICA_HUMAN";"Nicastrin";"NCSTN";4;4;"5.17855716604787E-5";4;0;4;0;"0";"0";0;"integral component of plasma membrane, extracellular vesicular exosome, Golgi apparatus, melanosome, endoplasmic reticulum, lysosomal membrane";0,000197530864197531
"1707";1707;"Q92688";"Q92688-1,Q92688-2";"AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32B";4;14;"9.1017898946775E-4";3;3;10;4;"0";"0";28;"nucleus, extracellular vesicular exosome, cytoplasm";0,000691358024691358
"1708";1708;"Q92692";"Q92692-1";"PVRL2_HUMAN";"Poliovirus receptor-related protein 2";"PVRL2";9;16;"5.45962383751367E-4";9;0;16;0;"0";"0";0;"zonula adherens, cell surface, integral component of membrane, plasma membrane";0,000790123456790123
"1709";1709;"Q92736";"Q92736-2";"RYR2_HUMAN";"Ryanodine receptor 2";"RYR2";7;7;"2.58719339793594E-5";7;0;7;0;"0";"0";0;"junctional sarcoplasmic reticulum membrane, Z disc, calcium channel complex, plasma membrane";0,000345679012345679
"1710";1710;"Q92736";"Q92736-1";"RYR2_HUMAN";"Ryanodine receptor 2";"RYR2";3;3;"1.10879717054397E-5";0;3;0;3;"0";"0";0;"junctional sarcoplasmic reticulum membrane, Z disc, calcium channel complex, plasma membrane";0,000148148148148148
"1712";1712;"Q92766";"Q92766-1";"RREB1_HUMAN";"Ras-responsive element-binding protein 1";"RREB1";3;3;"3.2646090966757E-5";3;0;3;0;"0";"0";0;"extracellular vesicular exosome, nuclear speck, cytoplasm, nuclear body";0,000148148148148148
"1714";1714;"Q92797";"Q92797-1,Q92797-2";"SYMPK_HUMAN";"Symplekin";"SYMPK";2;2;"1.44097214706748E-5";2;0;2;0;"0";"0";0;"cytoplasm, cytoskeleton, plasma membrane, tight junction, nucleoplasm";9,87654320987654e-05
"1715";1715;"Q92802";"Q92802-1,Q92802-2";"N42L2_HUMAN";"NEDD4-binding protein 2-like 2";"N4BP2L2";1;1;"2.3616618979811E-5";1;0;1;0;"0";"0";1;"extracellular vesicular exosome";4,93827160493827e-05
"1716";1716;"Q92802";"Q92802-3";"N42L2_HUMAN";"NEDD4-binding protein 2-like 2";"N4BP2L2";1;1;"4.72332379596219E-5";1;0;1;0;"0";"0";1;"extracellular vesicular exosome";4,93827160493827e-05
"1718";1718;"Q92820";"Q92820";"GGH_HUMAN";"Gamma-glutamyl hydrolase";"GGH";5;10;"5.77295130617601E-4";5;0;10;0;"0.00116043465113746";"0";0;"extracellular vesicular exosome, lysosome, extracellular space, melanosome, cytosol";0,000493827160493827
"1719";1719;"Q92823";"Q92823-1";"NRCAM_HUMAN";"Neuronal cell adhesion molecule";"NRCAM";2;2;"4.69273649121669E-5";2;0;2;0;"0";"0";2;"axon initial segment, external side of plasma membrane, integral component of plasma membrane, synapse";9,87654320987654e-05
"1720";1720;"Q92823";"Q92823-5";"NRCAM_HUMAN";"Neuronal cell adhesion molecule";"NRCAM";1;1;"2.34636824560835E-5";1;0;1;0;"0";"0";2;"axon initial segment, external side of plasma membrane, integral component of plasma membrane, synapse";4,93827160493827e-05
"1723";1723;"Q92854";"Q92854-2";"SEM4D_HUMAN";"Semaphorin-4D";"SEMA4D";1;1;"5.2059251531332E-5";1;0;1;0;"0";"0";13;"extracellular space, integral component of plasma membrane";4,93827160493827e-05
"1724";1724;"Q92854";"Q92854-1";"SEM4D_HUMAN";"Semaphorin-4D";"SEMA4D";5;8;"4.16474012250656E-4";5;0;8;0;"0";"0";13;"extracellular space, integral component of plasma membrane";0,000395061728395062
"1725";1725;"Q92888";"Q92888-1";"ARHG1_HUMAN";"Rho guanine nucleotide exchange factor 1";"ARHGEF1";3;4;"8.05174787440338E-5";3;0;4;0;"0";"0";0;"plasma membrane, cytosol";0,000197530864197531
"1726";1726;"Q92896";"Q92896-3";"GSLG1_HUMAN";"Golgi apparatus protein 1";"GLG1";9;11;"1.71278911526749E-4";6;3;8;3;"0";"0";0;"extracellular vesicular exosome, integral component of membrane, Golgi membrane, extracellular matrix";0,00054320987654321
"1731";1731;"Q92959";"Q92959";"SO2A1_HUMAN";"Solute carrier organic anion transporter family member 2A1";"SLCO2A1";2;2;"5.71010424685528E-5";0;2;0;2;"0";"2.38885351149986E-4";0;"integral component of plasma membrane";9,87654320987654e-05
"1738";1738;"Q95604";"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;"0";0;0;0;0;"0";"0";85;"MHC class I protein complex, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, early endosome membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface";0
"1739";1739;"Q969P0";"Q969P0-1,Q969P0-3";"IGSF8_HUMAN";"Immunoglobulin superfamily member 8";"IGSF8";2;2;"2.99477734969653E-5";2;0;2;0;"0";"0";0;"plasma membrane, integral component of membrane, extracellular vesicular exosome";9,87654320987654e-05
"1743";1743;"Q96A08";"Q96A08";"H2B1A_HUMAN";"Histone H2B type 1-A";"HIST1H2BA";1;1;"3.63098506507122E-4";1;0;1;0;"7.29872930465142E-4";"0";20;"nucleosome, nucleus, extrinsic component of plasma membrane";4,93827160493827e-05
"1750";1750;"Q96CW1";"Q96CW1-1,Q96CW1-2";"AP2M1_HUMAN";"AP-2 complex subunit mu";"AP2M1";2;2;"4.22022647210108E-5";2;0;2;0;"0";"0";0;"lysosomal membrane, extracellular vesicular exosome, cytosol, mitochondrion, clathrin adaptor complex, clathrin-coated endocytic vesicle membrane, coated pit, plasma membrane";9,87654320987654e-05
"1751";1751;"Q96D96";"Q96D96-1";"HVCN1_HUMAN";"Voltage-gated hydrogen channel 1";"HVCN1";2;2;"1.34490733726298E-4";2;0;2;0;"0";"0";0;"integral component of plasma membrane";9,87654320987654e-05
"1756";1756;"Q96F81";"Q96F81";"DISP1_HUMAN";"Protein dispatched homolog 1";"DISP1";2;2;"2.40918440336479E-5";2;0;2;0;"4.84275878033743E-5";"0";0;"integral component of membrane, basolateral plasma membrane";9,87654320987654e-05
"1770";1770;"Q96KQ4";"Q96KQ4";"ASPP1_HUMAN";"Apoptosis-stimulating of p53 protein 1";"PPP1R13B";2;2;"3.36843764286967E-5";2;0;2;0;"6.77097649654518E-5";"0";0;"cytoplasm, plasma membrane, nucleus";9,87654320987654e-05
"1785";1785;"Q96PL2";"Q96PL2";"TECTB_HUMAN";"Beta-tectorin";"TECTB";1;1;"5.57993469715493E-5";0;1;0;1;"0";"2.33439636458117E-4";0;"anchored component of membrane, plasma membrane, proteinaceous extracellular matrix";4,93827160493827e-05
"1789";1789;"Q96PV0";"Q96PV0-4";"SYGP1_HUMAN";"Ras GTPase-activating protein SynGAP";"SYNGAP1";4;4;"5.46775432721957E-5";0;4;0;4;"0";"0";0;"dendritic shaft, intrinsic component of the cytoplasmic side of the plasma membrane, cytoplasm";0,000197530864197531
"1795";1795;"Q96RT1";"Q96RT1-1";"LAP2_HUMAN";"Protein LAP2";"ERBB2IP";3;3;"3.90042177485263E-5";3;0;3;0;"0";"0";0;"hemidesmosome, cytoplasm, nuclear membrane, nucleus, basement membrane, basal plasma membrane";0,000148148148148148
"1806";1806;"Q96T58";"Q96T58";"MINT_HUMAN";"Msx2-interacting protein";"SPEN";7;7;"3.9456641125795E-5";3;4;3;4;"3.02143738314721E-5";"1.00613502700507E-4";1;"transcriptional repressor complex, extracellular vesicular exosome";0,000345679012345679
"1808";1808;"Q99102";"Q99102-3";"MUC4_HUMAN";"Mucin-4";"MUC4";1;1;"1.26957020426277E-5";0;1;0;1;"0";"0";1;"proteinaceous extracellular matrix, integral component of plasma membrane, extracellular vesicular exosome, Golgi lumen";4,93827160493827e-05
"1809";1809;"Q99102";"Q99102-11";"MUC4_HUMAN";"Mucin-4";"MUC4";1;1;"1.26957020426277E-5";0;1;0;1;"0";"0";1;"proteinaceous extracellular matrix, integral component of plasma membrane, extracellular vesicular exosome, Golgi lumen";4,93827160493827e-05
"1810";1810;"Q99418";"Q99418-2";"CYH2_HUMAN";"Cytohesin-2";"CYTH2";2;3;"1.37684888652298E-4";0;2;0;3;"0";"0";0;"cytoplasm, plasma membrane";0,000148148148148148
"1815";1815;"Q99466";"Q99466-1";"NOTC4_HUMAN";"Neurogenic locus notch homolog protein 4";"NOTCH4";2;2;"1.83304894195104E-5";0;2;0;2;"0";"0";0;"integral component of plasma membrane, nucleoplasm, cytosol, endoplasmic reticulum membrane, Golgi membrane, cell surface, extracellular region";9,87654320987654e-05
"1816";1816;"Q99536";"Q99536";"VAT1_HUMAN";"Synaptic vesicle membrane protein VAT-1 homolog";"VAT1";3;6;"2.80274582498316E-4";3;0;6;0;"5.63386593987347E-4";"0";0;"mitochondrial outer membrane, integral component of membrane, extracellular vesicular exosome";0,000296296296296296
"1819";1819;"Q99615";"Q99615-1,Q99615-2";"DNJC7_HUMAN";"DnaJ homolog subfamily C member 7";"DNAJC7";2;2;"3.71619132664772E-5";2;0;2;0;"0";"0";0;"nucleus, cytoplasm, extracellular vesicular exosome, cytoskeleton";9,87654320987654e-05
"1821";1821;"Q99653";"Q99653";"CHP1_HUMAN";"Calcineurin B homologous protein 1";"CHP1";3;5;"4.70717568042044E-4";3;0;5;0;"9.46200561696698E-4";"0";0;"endoplasmic reticulum-Golgi intermediate compartment, transport vesicle, plasma membrane, endoplasmic reticulum, cytosol, microtubule cytoskeleton, Golgi membrane, nucleus, extracellular vesicular exosome";0,000246913580246914
"1822";1822;"Q99714";"Q99714-1,Q99714-2";"HCD2_HUMAN";"3-hydroxyacyl-CoA dehydrogenase type-2";"HSD17B10";5;24;"8.44045294420217E-4";5;3;17;7;"0";"0";0;"endoplasmic reticulum, mitochondrial inner membrane, mitochondrial matrix, plasma membrane";0,00118518518518519
"1823";1823;"Q99715";"Q99715-2";"COCA1_HUMAN";"Collagen alpha-1(XII) chain";"COL12A1";2;2;"1.19869312136074E-5";2;0;2;0;"0";"0";0;"endoplasmic reticulum lumen, extracellular vesicular exosome, extracellular space, collagen type XII";9,87654320987654e-05
"1827";1827;"Q99808";"Q99808";"S29A1_HUMAN";"Equilibrative nucleoside transporter 1";"SLC29A1";4;10;"4.02587393720169E-4";4;0;10;0;"8.09250480398492E-4";"0";0;"basolateral plasma membrane, apical plasma membrane, integral component of plasma membrane";0,000493827160493827
"1828";1828;"Q99832";"Q99832-1";"TCPH_HUMAN";"T-complex protein 1 subunit eta";"CCT7";22;60;"0.00202850664681102";19;10;42;18;"0";"0";0;"extracellular vesicular exosome, mitochondrion, chaperonin-containing T-complex, zona pellucida receptor complex, cell body, cytosol, microtubule";0,00296296296296296
"1834";1834;"Q9BPX5";"Q9BPX5";"ARP5L_HUMAN";"Actin-related protein 2/3 complex subunit 5-like protein";"ARPC5L";2;4;"4.79947324278162E-4";2;0;4;0;"9.6475351388683E-4";"0";0;"cytoplasm, cytoskeleton, extracellular vesicular exosome";0,000197530864197531
"1835";1835;"Q9BQ39";"Q9BQ39";"DDX50_HUMAN";"ATP-dependent RNA helicase DDX50";"DDX50";3;4;"9.96362830591029E-5";3;0;4;0;"2.00281258649505E-4";"0";0;"nucleolus, plasma membrane";0,000197530864197531
"1839";1839;"Q9BR76";"Q9BR76";"COR1B_HUMAN";"Coronin-1B";"CORO1B";3;5;"2.11173142104751E-4";0;3;0;5;"0";"8.83454452393257E-4";1;"cytoplasm, stress fiber, actin filament, lamellipodium, extracellular vesicular exosome";0,000246913580246914
"1842";1842;"Q9BS26";"Q9BS26";"ERP44_HUMAN";"Endoplasmic reticulum resident protein 44";"ERP44";1;1;"4.5216712201083E-5";1;0;1;0;"9.08911869610129E-5";"0";0;"cell surface, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, endoplasmic reticulum membrane, extracellular vesicular exosome";4,93827160493827e-05
"1847";1847;"Q9BTW9";"Q9BTW9-4";"TBCD_HUMAN";"Tubulin-specific chaperone D";"TBCD";2;2;"3.08019885128183E-5";2;0;2;0;"0";"0";0;"lateral plasma membrane, tight junction, cytoplasm, adherens junction, microtubule";9,87654320987654e-05
"1848";1848;"Q9BUF5";"Q9BUF5";"TBB6_HUMAN";"Tubulin beta-6 chain";"TUBB6";4;14;"0.00174934574830019";3;3;7;7;"0.00180873167986508";"0.0039789148118762";94;"plasma membrane, extracellular vesicular exosome, cytoplasm, microtubule";0,000691358024691358
"1851";1851;"Q9BUQ8";"Q9BUQ8";"DDX23_HUMAN";"Probable ATP-dependent RNA helicase DDX23";"DDX23";2;2;"4.47755735454627E-5";0;2;0;2;"0";"1.87321074133465E-4";0;"nucleoplasm, plasma membrane, mitochondrion, catalytic step 2 spliceosome, U5 snRNP, extracellular vesicular exosome";9,87654320987654e-05
"1852";1852;"Q9BV40";"Q9BV40";"VAMP8_HUMAN";"Vesicle-associated membrane protein 8";"VAMP8";3;4;"7.34319406145589E-4";3;0;4;0;"0.00147607287624685";"0";0;"recycling endosome, early endosome, extracellular vesicular exosome, secretory granule membrane, plasma membrane, late endosome membrane, lysosomal membrane, mitochondrion, SNARE complex, integral component of membrane";0,000197530864197531
"1853";1853;"Q9BV73";"Q9BV73-1";"CP250_HUMAN";"Centrosome-associated protein CEP250";"CEP250";5;5;"3.75880121900895E-5";3;2;3;2;"0";"0";0;"protein complex, perinuclear region of cytoplasm, cilium, centriole, spindle pole centrosome, cytosol, extracellular vesicular exosome";0,000246913580246914
"1854";1854;"Q9BVA1";"Q9BVA1";"TBB2B_HUMAN";"Tubulin beta-2B chain";"TUBB2B";0;0;"0";0;0;0;0;"0";"0";256;"plasma membrane, cytoplasm, microtubule";0
"1855";1855;"Q9BVC6";"Q9BVC6";"TM109_HUMAN";"Transmembrane protein 109";"TMEM109";4;11;"8.31019904074226E-4";3;2;7;4;"0.00106301544585678";"0.00126422453324643";0;"nuclear outer membrane, extracellular vesicular exosome, sarcoplasmic reticulum membrane, integral component of membrane, cytoplasm, nuclear membrane";0,00054320987654321
"1856";1856;"Q9BVG8";"Q9BVG8-3";"KIFC3_HUMAN";"Kinesin-like protein KIFC3";"KIFC3";2;2;"4.407679508677E-5";2;0;2;0;"0";"0";0;"extracellular vesicular exosome, Golgi apparatus, zonula adherens, kinesin complex, cytoplasmic vesicle membrane, microtubule, centrosome";9,87654320987654e-05
"1858";1858;"Q9BVK6";"Q9BVK6";"TMED9_HUMAN";"Transmembrane emp24 domain-containing protein 9";"TMED9";2;2;"1.56238171520338E-4";2;0;2;0;"3.14058058775925E-4";"0";0;"endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, extracellular vesicular exosome, trans-Golgi network transport vesicle, endoplasmic reticulum-Golgi intermediate compartment membrane, integral component of membrane, endoplasmic reticulum membrane, Golgi membrane";9,87654320987654e-05
"1861";1861;"Q9BW04";"Q9BW04-1";"SARG_HUMAN";"Specifically androgen-regulated gene protein";"SARG";2;2;"6.10914647375698E-5";0;2;0;2;"0";"0";0;"plasma membrane, extracellular vesicular exosome, cytoplasm";9,87654320987654e-05
"1864";1864;"Q9BWF2";"Q9BWF2";"TRAIP_HUMAN";"TRAF-interacting protein";"TRAIP";3;4;"1.56571301950019E-4";3;0;4;0;"3.14727692163507E-4";"0";0;"cytoplasm, plasma membrane, perinuclear region of cytoplasm";0,000197530864197531
"1868";1868;"Q9BX66";"Q9BX66-2";"SRBS1_HUMAN";"Sorbin and SH3 domain-containing protein 1";"SORBS1";2;2;"2.84179336743649E-5";0;2;0;2;"0";"0";0;"nuclear matrix, plasma membrane, zonula adherens, stress fiber, nucleus, cytosol, focal adhesion, centrosome, membrane raft";9,87654320987654e-05
"1869";1869;"Q9BX67";"Q9BX67-1,Q9BX67-2";"JAM3_HUMAN";"Junctional adhesion molecule C";"JAM3";2;2;"5.92193069472249E-5";2;0;2;0;"0";"0";0;"integral component of membrane, tight junction, plasma membrane, cell-cell contact zone, desmosome, Schmidt-Lanterman incisure, extracellular space, paranodal junction";9,87654320987654e-05
"1870";1870;"Q9BXM0";"Q9BXM0-1";"PRAX_HUMAN";"Periaxin";"PRX";3;3;"3.76960680772889E-5";3;0;3;0;"0";"0";0;"nucleus, plasma membrane, cytoplasm";0,000148148148148148
"1872";1872;"Q9BXS0";"Q9BXS0-1";"COPA1_HUMAN";"Collagen alpha-1(XXV) chain";"COL25A1";1;1;"3.74270849207741E-5";1;0;1;0;"0";"0";2;"extracellular space, integral component of plasma membrane, collagen, endoplasmic reticulum lumen";4,93827160493827e-05
"1873";1873;"Q9BXS0";"Q9BXS0-2";"COPA1_HUMAN";"Collagen alpha-1(XXV) chain";"COL25A1";2;5;"1.87135424603871E-4";2;0;5;0;"0";"0";2;"extracellular space, integral component of plasma membrane, collagen, endoplasmic reticulum lumen";0,000246913580246914
"1874";1874;"Q9BXS9";"Q9BXS9-2";"S26A6_HUMAN";"Solute carrier family 26 member 6";"SLC26A6";2;2;"4.83741374272456E-5";0;2;0;2;"0";"0";0;"vesicle membrane, brush border membrane, cytoplasmic vesicle membrane, plasma membrane, endoplasmic reticulum, sperm midpiece, basolateral plasma membrane, integral component of membrane, apical plasma membrane, chloride channel complex";9,87654320987654e-05
"1875";1875;"Q9BXW6";"Q9BXW6-1";"OSBL1_HUMAN";"Oxysterol-binding protein-related protein 1";"OSBPL1A";2;2;"3.86483897971362E-5";2;0;2;0;"0";"0";0;"nucleus, lysosomal membrane, extracellular vesicular exosome, late endosome";9,87654320987654e-05
"1885";1885;"Q9BZF3";"Q9BZF3-5";"OSBL6_HUMAN";"Oxysterol-binding protein-related protein 6";"OSBPL6";2;3;"5.89656910716479E-5";0;2;0;3;"0";"0";0;"cytosol, plasma membrane, nuclear membrane, perinuclear endoplasmic reticulum";0,000148148148148148
"1886";1886;"Q9BZJ3";"Q9BZJ3-1";"TRYD_HUMAN";"Tryptase delta";"TPSD1";1;1;"1.17237320665618E-4";0;1;0;1;"0";"0";6;"extracellular region";4,93827160493827e-05
"1888";1888;"Q9BZZ2";"Q9BZZ2-3";"SN_HUMAN";"Sialoadhesin";"SIGLEC1";2;2;"2.14838913442244E-5";0;2;0;2;"0";"0";0;"integral component of membrane, plasma membrane, extracellular region";9,87654320987654e-05
