"";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"1537";"Q9BXJ9";"NAA15_HUMAN";"N-alpha-acetyltransferase 15, NatA auxiliary subunit";"NAA15";17;49;0,000625969755301552;9;14;10;13;10;14;11;14;NA;NA;NA;NA;"NatA complex, transcription factor complex, cytoplasm, nucleus"
"1538";"Q9BXP5";"SRRT_HUMAN";"Serrate RNA effector molecule homolog";"SRRT";11;33;8,36934073798925e-05;8;8;9;6;9;8;9;7;NA;NA;NA;NA;"cytoplasm, nucleoplasm"
"1540";"Q9BY32";"ITPA_HUMAN";"Inosine triphosphate pyrophosphatase";"ITPA";3;12;0,000549693907139913;3;3;1;1;4;5;2;1;NA;NA;NA;NA;"cytosol"
"1541";"Q9BY44";"EIF2A_HUMAN";"Eukaryotic translation initiation factor 2A";"EIF2A";4;11;0,000167100683452503;2;3;3;3;2;3;3;3;NA;NA;NA;NA;"blood microparticle, cytoplasm, extracellular space, eukaryotic translation initiation factor 2 complex"
"1543";"Q9BZE1";"RM37_HUMAN";"39S ribosomal protein L37, mitochondrial";"MRPL37";3;7;0,00014706152992435;2;2;3;NA;2;2;3;NA;0,00022165295501898;0,000224035435251125;0,000339089722514598;NA;"mitochondrion, mitochondrial ribosome"
"1544";"Q9BZI7";"REN3B_HUMAN";"Regulator of nonsense transcripts 3B";"UPF3B";1;1;9,19950120644781e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"cytosol, exon-exon junction complex, nucleoplasm, nucleus, cytoplasm"
"1545";"Q9BZK7";"TBL1R_HUMAN";"F-box-like/WD repeat-containing protein TBL1XR1";"TBL1XR1";5;9;0,000155604014569761;2;2;2;3;2;2;2;3;0,000182410894889161;0,000184371574146354;0,000186037552041083;0,00027330421319018;"transcriptional repressor complex, nucleus, spindle microtubule, nucleoplasm"
"1546";"Q9BZZ5";"API5_HUMAN";"Apoptosis inhibitor 5";"API5";12;36;0,000305268944613959;8;8;8;7;10;10;9;7;NA;NA;NA;NA;"nucleus, spliceosomal complex, cytoplasm"
"1547";"Q9C005";"DPY30_HUMAN";"Protein dpy-30 homolog";"DPY30";1;2;0,000179529659907648;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000482945968429882;0,000472991129898157;"Set1C/COMPASS complex, Golgi apparatus, nucleus, trans-Golgi network, histone methyltransferase complex"
"1548";"Q9C0B1";"FTO_HUMAN";"Alpha-ketoglutarate-dependent dioxygenase FTO";"FTO";3;4;7,03898468548799e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;NA;NA;"nuclear speck, nucleus"
"1549";"Q9C0J8";"WDR33_HUMAN";"pre-mRNA 3' end processing protein WDR33";"WDR33";2;5;3,32586757688196e-05;1;2;1;1;1;2;1;1;NA;NA;NA;NA;"collagen, nucleus"
"1550";"Q9GZL7";"WDR12_HUMAN";"Ribosome biogenesis protein WDR12";"WDR12";2;5;0,000105043949945964;1;1;1;2;1;1;1;2;0,00011082647750949;0,000112017717625562;0,000113029907504866;0,000221400103356584;"preribosome, large subunit precursor, nucleoplasm, nucleolus, PeBoW complex"
"1551";"Q9GZS3";"WDR61_HUMAN";"WD repeat-containing protein 61";"WDR61";3;10;0,000291367808702577;2;2;2;2;3;2;2;3;0,000461110819539485;0,000310711439708937;0,000313519022128251;0,000460584805179517;"Ski complex, transcriptionally active chromatin, nucleus, cytoplasm, Cdc73/Paf1 complex"
"1552";"Q9GZT3";"SLIRP_HUMAN";"SRA stem-loop-interacting RNA-binding protein, mitochondrial";"SLIRP";1;2;0,000163059048906947;NA;1;1;NA;NA;1;1;NA;NA;0,000434710959225806;0,000438638998849159;NA;"ribonucleoprotein complex, nucleus, mitochondrion"
"1553";"Q9GZZ1";"NAA50_HUMAN";"N-alpha-acetyltransferase 50";"NAA50";4;13;0,000683593705032968;3;4;2;2;3;5;3;2;NA;NA;NA;NA;"cytoplasm, extracellular vesicular exosome"
"1554";"Q9H074";"PAIP1_HUMAN";"Polyadenylate-binding protein-interacting protein 1";"PAIP1";4;12;0,000111315885161945;3;4;3;NA;4;4;4;NA;NA;NA;NA;NA;"cytoplasm, cytosol"
"1555";"Q9H0A0";"NAT10_HUMAN";"N-acetyltransferase 10";"NAT10";3;4;3,46798757675262e-05;2;NA;NA;2;2;NA;NA;2;9,14723902175888e-05;NA;NA;9,13680426534977e-05;"nucleus, nucleolus"
"1556";"Q9H0C8";"ILKAP_HUMAN";"Integrin-linked kinase-associated serine/threonine phosphatase 2C";"ILKAP";4;8;0,000181361595212828;3;2;2;1;3;2;2;1;0,000358772448876385;0,000241752523242923;0,000243936994257951;0,00011945439249979;"cytoplasm"
"1557";"Q9H0D6";"XRN2_HUMAN";"5'-3' exoribonuclease 2";"XRN2";9;29;0,000135639382524963;6;6;5;4;8;8;8;5;NA;NA;NA;NA;"nucleus, nucleolus, aggresome"
"1558";"Q9H1E3";"NUCKS_HUMAN";"Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1";"NUCKS1";4;18;0,000658275419661377;3;4;4;3;4;5;5;4;NA;NA;NA;NA;"nucleus, cytoplasm"
"1559";"Q9H299";"SH3L3_HUMAN";"SH3 domain-binding glutamic acid-rich-like protein 3";"SH3BGRL3";2;3;0,000286668327917051;2;NA;NA;1;2;NA;NA;1;0,0010081634405702;NA;NA;0,00050350668666578;"nucleus, cytoplasm, extracellular vesicular exosome"
"1560";"Q9H2G2";"SLK_HUMAN";"STE20-like serine/threonine-protein kinase";"SLK";2;4;1,66055151020154e-05;1;0;2;1;1;0;2;1;NA;NA;NA;NA;"cytoplasm, extracellular vesicular exosome"
"1563";"Q9H2U1";"DHX36_HUMAN";"Probable ATP-dependent RNA helicase DHX36";"DHX36";1;4;1,17549182082389e-05;1;1;1;NA;2;1;1;NA;NA;NA;NA;NA;"nucleus, cytosol"
"1564";"Q9H2U2";"IPYR2_HUMAN";"Inorganic pyrophosphatase 2, mitochondrial";"PPA2";1;2;0,00012416572287026;1;0;1;0;1;0;1;0;NA;NA;NA;NA;"mitochondrial matrix"
"1565";"Q9H2U2";"IPYR2_HUMAN";"Inorganic pyrophosphatase 2, mitochondrial";"PPA2";3;7;0,000225755859764108;2;1;1;2;2;1;1;3;NA;NA;NA;NA;"mitochondrial matrix"
"1569";"Q9H4A3";"WNK1_HUMAN";"Serine/threonine-protein kinase WNK1";"WNK1";4;8;7,46156017248412e-06;2;3;1;2;2;3;1;2;NA;NA;NA;NA;"cytoplasm"
"1574";"Q9H6Z4";"RANB3_HUMAN";"Ran-binding protein 3";"RANBP3";3;10;5,22440809255061e-05;3;2;2;2;3;3;2;2;NA;NA;NA;NA;"cytoplasm, nucleus"
"1575";"Q9H773";"DCTP1_HUMAN";"dCTP pyrophosphatase 1";"DCTPP1";4;7;0,000365923689164706;3;2;NA;1;3;2;NA;2;0,000827287058585546;0,000557452877124858;NA;0,000550895551293148;"cytosol"
"1576";"Q9H7D7";"WDR26_HUMAN";"WD repeat-containing protein 26";"WDR26";1;1;6,72217712967367e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"nucleus, cytoplasm"
"1577";"Q9H845";"ACAD9_HUMAN";"Acyl-CoA dehydrogenase family member 9, mitochondrial";"ACAD9";3;4;5,72413408401197e-05;NA;NA;1;3;NA;NA;1;3;NA;NA;7,69913862714304e-05;0,000226213149081727;"dendrite, mitochondrion, nucleus"
"1580";"Q9H9J2";"RM44_HUMAN";"39S ribosomal protein L44, mitochondrial";"MRPL44";1;2;5,35344467796903e-05;NA;1;NA;NA;NA;2;NA;NA;NA;0,000285442738286825;NA;NA;"mitochondrion, ribosome"
"1581";"Q9H9Q2";"CSN7B_HUMAN";"COP9 signalosome complex subunit 7b";"COPS7B";2;5;8,41545280817101e-05;1;1;2;1;1;1;2;1;NA;NA;NA;NA;"COP9 signalosome, cytoplasm, nucleus"
"1582";"Q9HAU5";"RENT2_HUMAN";"Regulator of nonsense transcripts 2";"UPF2";2;2;6,9864136520665e-06;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"cytoplasm, exon-exon junction complex, perinuclear region of cytoplasm, nucleus, cytosol"
"1583";"Q9HAV7";"GRPE1_HUMAN";"GrpE protein homolog 1, mitochondrial";"GRPEL1";4;12;0,000491431419286373;2;3;4;3;2;3;4;3;0,000432070045958657;0,000655071353303404;0,000881320753448079;0,00064736573999886;"mitochondrion, mitochondrial matrix"
"1584";"Q9HB71";"CYBP_HUMAN";"Calcyclin-binding protein";"CACYBP";10;45;0,00175395753265038;8;8;9;9;11;12;10;12;NA;NA;NA;NA;"cell body, extracellular vesicular exosome, nucleus, beta-catenin destruction complex, neuron projection, nuclear envelope lumen, cytoplasm"
"1585";"Q9HC38";"GLOD4_HUMAN";"Glyoxalase domain-containing protein 4";"GLOD4";10;33;0,00093693833693017;8;8;9;7;9;8;9;7;NA;NA;NA;NA;"mitochondrion"
"1586";"Q9HCC0";"MCCB_HUMAN";"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial";"MCCC2";2;2;1,57845793346867e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"mitochondrial matrix, cytosol, mitochondrion"
"1587";"Q9HCE1";"MOV10_HUMAN";"Putative helicase MOV-10";"MOV10";2;3;2,65804132565162e-05;2;1;NA;NA;2;1;NA;NA;NA;NA;NA;NA;"cytoplasmic mRNA processing body, cytosol, extracellular space"
"1588";"Q9NNW7";"TRXR2_HUMAN";"Thioredoxin reductase 2, mitochondrial";"TXNRD2";2;8;8,07589800566029e-05;2;2;2;2;2;2;2;2;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix"
"1589";"Q9NP66";"HM20A_HUMAN";"High mobility group protein 20A";"HMG20A";2;5;0,000128050694026348;1;1;NA;2;1;1;NA;3;NA;NA;NA;NA;"nucleus"
"1590";"Q9NP77";"SSU72_HUMAN";"RNA polymerase II subunit A C-terminal domain phosphatase SSU72";"SSU72";2;2;9,16156511899854e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"nucleus, cytoplasm"
"1592";"Q9NPA8";"ENY2_HUMAN";"Enhancer of yellow 2 transcription factor homolog";"ENY2";1;1;8,79873085685999e-05;1;NA;NA;NA;1;NA;NA;NA;0,000464154455312022;NA;NA;NA;"DUBm complex, transcription export complex 2, SAGA complex, nuclear pore"
"1593";"Q9NPF4";"OSGEP_HUMAN";"Probable tRNA threonylcarbamoyladenosine biosynthesis protein OSGEP";"OSGEP";3;7;0,00018569261838209;2;1;1;1;3;2;1;1;0,000419817313312068;0,000282886534660375;0,000142721345894204;0,00013977946823856;"nucleus, cytoplasm"
"1594";"Q9NPJ3";"ACO13_HUMAN";"Acyl-coenzyme A thioesterase 13";"ACOT13";1;5;0,000317382791622449;1;1;1;1;1;2;1;1;0,000334854285617959;0,000676907065080184;0,000341511791961131;0,000334472298999411;"mitochondrion"
"1596";"Q9NQG5";"RPR1B_HUMAN";"Regulation of nuclear pre-mRNA domain-containing protein 1B";"RPRD1B";2;2;5,45197433461876e-05;2;NA;NA;NA;2;NA;NA;NA;0,000287604907892726;NA;NA;NA;"DNA-directed RNA polymerase II, holoenzyme, nucleus"
"1597";"Q9NQP4";"PFD4_HUMAN";"Prefoldin subunit 4";"PFDN4";2;5;0,000331593961396589;2;1;1;NA;2;1;2;NA;0,00069969552218678;0,000353608168325469;0,000713606729471019;NA;"cytoplasm, prefoldin complex, cytosol, nucleus, mitochondrion"
"1598";"Q9NQR4";"NIT2_HUMAN";"Omega-amidase NIT2";"NIT2";2;5;0,000160991271112837;2;1;1;1;2;1;1;1;0,000339707246279089;0,000171679328100047;0,000173230619110718;0,000169659861811296;"centrosome, mitochondrion, extracellular vesicular exosome, cytoplasm"
"1599";"Q9NQT4";"EXOS5_HUMAN";"Exosome complex component RRP46";"EXOSC5";1;1;3,78158219805472e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000203453833508759;NA;"exosome (RNase complex), cytosol, transcriptionally active chromatin, cytoplasm, nucleolus"
"1600";"Q9NQT5";"EXOS3_HUMAN";"Exosome complex component RRP40";"EXOSC3";1;1;3,23153387833767e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"nuclear exosome (RNase complex), cytoplasm, nucleolus, exosome (RNase complex), transcriptionally active chromatin, nucleus, cytosol, cytoplasmic exosome (RNase complex)"
"1601";"Q9NQW7";"XPP1_HUMAN";"Xaa-Pro aminopeptidase 1";"XPNPEP1";5;13;9,27185683391426e-05;4;3;2;3;4;4;2;3;NA;NA;NA;NA;"cytoplasm, cytosol"
"1602";"Q9NR12";"PDLI7_HUMAN";"PDZ and LIM domain protein 7";"PDLIM7";1;4;3,88915455817444e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"stress fiber, actin cytoskeleton, ruffle, cytoplasm, nucleus, focal adhesion"
"1603";"Q9NR30";"DDX21_HUMAN";"Nucleolar RNA helicase 2";"DDX21";17;48;0,000544779657650795;12;11;13;9;13;12;14;9;NA;NA;NA;NA;"nucleus, nucleolus"
"1604";"Q9NR45";"SIAS_HUMAN";"Sialic acid synthase";"NANS";6;19;0,000470327702348588;4;5;2;4;5;5;2;7;0,000652919219867887;0,000659937250078174;0,00026636017200311;0,000913044158828476;"cytosol, cytoplasm"
"1605";"Q9NR56";"MBNL1_HUMAN";"Muscleblind-like protein 1";"MBNL1";2;7;2,67212315970791e-05;2;2;NA;2;3;2;NA;2;NA;NA;NA;NA;"cytoplasmic stress granule, nucleus, cytoplasm"
"1606";"Q9NRF8";"PYRG2_HUMAN";"CTP synthase 2";"CTPS2";3;5;0,000123714865784213;1;1;2;1;1;1;2;1;0,000127998907813008;0,000121288808589453;0,000261087513308168;0,000159816115562859;"mitochondrion, cytosol"
"1607";"Q9NRG1";"PRDC1_HUMAN";"Phosphoribosyltransferase domain-containing protein 1";"PRTFDC1";1;1;2,14289657889767e-05;0;0;1;0;0;0;1;0;NA;NA;NA;NA;"cytosol"
"1608";"Q9NRN7";"ADPPT_HUMAN";"L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase";"AASDHPPT";2;8;0,000230076845706889;2;2;2;2;2;2;2;2;0,000303427831627924;0,000306689285149598;0,000309460523459924;0,000303081694886198;"cytosol, extracellular vesicular exosome"
"1611";"Q9NRW3";"ABC3C_HUMAN";"Probable DNA dC->dU-editing enzyme APOBEC-3C";"APOBEC3C";1;3;0,00014031660261203;1;1;1;NA;1;1;1;NA;0,000246734736771128;0,000249386813450594;0,000251640267760833;NA;"cytoplasm, nucleus"
"1612";"Q9NRX4";"PHP14_HUMAN";"14 kDa phosphohistidine phosphatase";"PHPT1";2;5;0,000177734363308572;1;1;1;2;1;1;1;2;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol"
"1614";"Q9NS87";"KIF15_HUMAN";"Kinesin-like protein KIF15";"KIF15";1;2;4,26835646754495e-06;NA;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;"centrosome, cytosol, plus-end kinesin complex, spindle, microtubule"
"1615";"Q9NSD9";"SYFB_HUMAN";"Phenylalanine--tRNA ligase beta subunit";"FARSB";10;41;0,000642858902542572;8;9;10;9;10;10;11;10;0,000857143006152801;0,000871513057757453;0,000892917079151343;0,000795010557893337;"cytosol, cytoplasm"
"1616";"Q9NSE4";"SYIM_HUMAN";"Isoleucine--tRNA ligase, mitochondrial";"IARS2";5;15;0,000131720130910503;3;4;3;3;3;5;3;4;0,000138971146205082;0,000234108174681882;0,00014173414290877;0,000185083485612322;"mitochondrion, mitochondrial matrix, cytoplasm"
"1617";"Q9NSI8";"SAMN1_HUMAN";"SAM domain-containing protein SAMSN-1";"SAMSN1";11;32;0,000381199706828036;7;8;5;9;8;9;6;9;NA;NA;NA;NA;"cytoplasm, nucleus, cytosol, ruffle"
"1618";"Q9NT62";"ATG3_HUMAN";"Ubiquitin-like-conjugating enzyme ATG3";"ATG3";5;13;0,000367921452708827;2;2;2;4;3;3;3;4;NA;NA;NA;NA;"cytosol, cytoplasmic ubiquitin ligase complex"
"1619";"Q9NTI5";"PDS5B_HUMAN";"Sister chromatid cohesion protein PDS5 homolog B";"PDS5B";1;1;3,94809277761167e-06;0;1;NA;NA;0;1;NA;NA;NA;NA;NA;NA;"chromosome, centromeric region, nucleoplasm, chromatin, chromosome, nucleus, cytosol"
"1620";"Q9NTJ3";"SMC4_HUMAN";"Structural maintenance of chromosomes protein 4";"SMC4";16;39;0,000269085410288598;12;9;7;10;12;9;8;10;NA;NA;NA;NA;"cytosol, nucleus, cytoplasm, nucleoplasm, condensin complex"
"1621";"Q9NTK5";"OLA1_HUMAN";"Obg-like ATPase 1";"OLA1";10;33;0,000740559847119049;8;8;9;8;8;8;9;8;NA;NA;NA;NA;"extracellular vesicular exosome, nucleolus, cytoplasm"
"1622";"Q9NTM9";"CUTC_HUMAN";"Copper homeostasis protein cutC homolog";"CUTC";2;7;0,000227864568344323;2;2;NA;2;2;2;NA;3;0,000343440292941496;0,000347131828246248;NA;0,000514572767691402;"nucleolus, cytoplasm, nucleus"
"1623";"Q9NTZ6";"RBM12_HUMAN";"RNA-binding protein 12";"RBM12";3;4;3,81404213108523e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;0,000102600109172872;0,000100485240042742;"nucleus"
"1624";"Q9NUJ1";"ABHDA_HUMAN";"Mycophenolic acid acyl-glucuronide esterase, mitochondrial";"ABHD10";2;6;0,000174249375792717;2;1;1;1;2;2;1;1;0,000306402614290943;0,000309696042847143;0,000156247225080256;0,000153026542025874;"mitochondrion, cytosol"
"1625";"Q9NUL3";"STAU2_HUMAN";"Double-stranded RNA-binding protein Staufen homolog 2";"STAU2";1;1;3,89768340588973e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"microtubule, endoplasmic reticulum, nucleolus"
"1626";"Q9NUQ9";"FA49B_HUMAN";"Protein FAM49B";"FAM49B";12;57;0,00156340412169577;12;11;11;10;15;17;14;11;0,00217035185122751;0,00248617101063401;0,00206593553161672;0,0015897757421577;"cilium, extracellular vesicular exosome"
"1628";"Q9NVA2";"SEP11_HUMAN";"Septin-11";"SEPT11";2;7;0,000138035615833572;2;2;1;1;2;2;1;2;NA;NA;NA;NA;"stress fiber, septin complex, synapse, dendritic spine, axon, cell junction"
"1630";"Q9NVP1";"DDX18_HUMAN";"ATP-dependent RNA helicase DDX18";"DDX18";2;3;3,97912753675907e-05;NA;2;NA;NA;NA;3;NA;NA;NA;0,000212164900995282;NA;NA;"nucleolus"
"1631";"Q9NVS9";"PNPO_HUMAN";"Pyridoxine-5'-phosphate oxidase";"PNPO";1;3;0,000102146185809524;NA;1;1;1;NA;1;1;1;NA;0,000181545956151774;0,000183186401818231;0,00017941042858206;"cytosol"
"1632";"Q9NW13";"RBM28_HUMAN";"RNA-binding protein 28";"RBM28";3;4;4,68338243237343e-05;NA;2;2;NA;NA;2;2;NA;NA;0,00012485769316367;0,000125985904807795;NA;"nucleolus, spliceosomal complex"
"1633";"Q9NWH9";"SLTM_HUMAN";"SAFB-like transcription modulator";"SLTM";3;7;6,01615349690523e-05;1;1;2;2;1;2;2;2;4,53381044357004e-05;9,16508598754601e-05;9,2479015231254e-05;9,05727695549663e-05;"nucleus"
"1634";"Q9NX58";"LYAR_HUMAN";"Cell growth-regulating nucleolar protein";"LYAR";6;20;0,000468956103716548;4;4;4;6;5;5;4;6;0,000618464379769318;0,000625112065377479;0,000504608452501935;0,000741310636304764;"nucleolus, nucleus"
"1635";"Q9NXJ5";"PGPI_HUMAN";"Pyroglutamyl-peptidase 1";"PGPEP1";1;1;4,25201826097062e-05;1;NA;NA;NA;1;NA;NA;NA;0,000224304306155571;NA;NA;NA;"cytosol"
"1636";"Q9NXV6";"CARF_HUMAN";"CDKN2A-interacting protein";"CDKN2AIP";1;1;1,53219278714286e-05;NA;1;NA;NA;NA;1;NA;NA;NA;8,16956802682981e-05;NA;NA;"nucleoplasm, nucleolus, granular component, nucleus, cytoplasm"
"1639";"Q9NY65";"TBA8_HUMAN";"Tubulin alpha-8 chain";"TUBA8";0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"microtubule, cytoplasm"
"1640";"Q9NYF8";"BCLF1_HUMAN";"Bcl-2-associated transcription factor 1";"BCLAF1";11;29;9,33749372454453e-05;6;7;9;7;6;7;9;7;NA;NA;NA;NA;"nucleolus, cytoplasm, nucleus"
"1641";"Q9NYK5";"RM39_HUMAN";"39S ribosomal protein L39, mitochondrial";"MRPL39";2;9;0,00011831429510186;2;2;2;2;3;2;2;2;NA;NA;NA;NA;"mitochondrial ribosome"
"1642";"Q9NYL9";"TMOD3_HUMAN";"Tropomodulin-3";"TMOD3";4;10;0,00025246358424513;3;4;2;1;3;4;2;1;0,00039954204533961;0,000538448801768328;0,000271657107241809;0,000133028755283857;"striated muscle thin filament"
"1643";"Q9NYU2";"UGGG1_HUMAN";"UDP-glucose:glycoprotein glucosyltransferase 1";"UGGT1";5;9;2,571719083243e-05;2;2;3;2;2;2;3;2;NA;NA;NA;NA;"extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum"
"1644";"Q9NYV4";"CDK12_HUMAN";"Cyclin-dependent kinase 12";"CDK12";1;2;4,47318028461171e-06;0;1;1;0;0;1;1;0;NA;NA;NA;NA;"nucleolus, cyclin K-CDK12 complex, nuclear cyclin-dependent protein kinase holoenzyme complex, nucleus, nuclear speck"
"1646";"Q9NZA1";"CLIC5_HUMAN";"Chloride intracellular channel protein 5";"CLIC5";3;6;6,50247670641116e-05;3;NA;1;1;3;NA;2;1;NA;NA;NA;NA;"chloride channel complex, microtubule organizing center, extracellular vesicular exosome, actin cytoskeleton, stereocilium, cell cortex, Golgi apparatus"
"1648";"Q9NZL9";"MAT2B_HUMAN";"Methionine adenosyltransferase 2 subunit beta";"MAT2B";3;7;4,65621460763474e-05;3;2;1;1;3;2;1;1;NA;NA;NA;NA;"mitochondrion, cytosol, methionine adenosyltransferase complex, intracellular, nucleus"
"1650";"Q9P016";"THYN1_HUMAN";"Thymocyte nuclear protein 1";"THYN1";3;10;0,000197482625898413;2;NA;3;3;2;NA;5;3;NA;NA;NA;NA;"nucleus"
"1652";"Q9P258";"RCC2_HUMAN";"Protein RCC2";"RCC2";14;50;0,000851218215079366;11;11;10;10;11;13;13;13;0,000987884290903557;0,00118004871498653;0,0011907116118185;0,00116616778578339;"cytosol, microtubule, midbody, nucleolus, mitotic spindle midzone, chromosome, centromeric core region"
"1653";"Q9P287";"BCCIP_HUMAN";"BRCA2 and CDKN1A-interacting protein";"BCCIP";3;6;4,24524753125569e-05;1;1;1;3;1;1;1;3;NA;NA;NA;NA;"nucleus, nuclear cyclin-dependent protein kinase holoenzyme complex"
"1656";"Q9P2J5";"SYLC_HUMAN";"Leucine--tRNA ligase, cytoplasmic";"LARS";24;69;0,000521414586236881;16;15;16;20;17;15;16;21;0,00067768129232206;0,000604381308107307;0,000650498651354535;0,000836180747498528;"nucleus, cytosol, cytoplasm"
"1657";"Q9P2R7";"SUCB1_HUMAN";"Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial";"SUCLA2";3;9;8,63719908087012e-05;2;2;2;3;2;2;2;3;NA;NA;NA;NA;"extracellular vesicular exosome, mitochondrial matrix, mitochondrion"
"1658";"Q9P2T1";"GMPR2_HUMAN";"GMP reductase 2";"GMPR2";1;1;1,45923122585034e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"cytosol, GMP reductase complex"
"1661";"Q9UBF2";"COPG2_HUMAN";"Coatomer subunit gamma-2";"COPG2";4;4;4,64407457871085e-05;3;1;0;0;3;1;0;0;0,000179409108253021;5,76013305869543e-05;0;0;"cytosol, COPI vesicle coat"
"1662";"Q9UBL3";"ASH2L_HUMAN";"Set1/Ash2 histone methyltransferase complex subunit ASH2";"ASH2L";3;3;2,12262376562785e-05;NA;NA;3;NA;NA;NA;3;NA;NA;NA;NA;NA;"histone methyltransferase complex, nucleus, Set1C/COMPASS complex"
"1665";"Q9UBQ5";"EIF3K_HUMAN";"Eukaryotic translation initiation factor 3 subunit K";"EIF3K";4;12;0,00048917714672084;3;3;3;3;3;3;3;3;0,00064513210990616;0,00065206643883871;0,000657958498273738;0,000644396172384187;"cytosol, eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, nucleus"
"1666";"Q9UBQ7";"GRHPR_HUMAN";"Glyoxylate reductase/hydroxypyruvate reductase";"GRHPR";6;12;0,000325123835320558;4;2;3;3;4;2;3;3;0,00057170243885993;0,000288923747290323;0,000437301684828277;0,00042828769993827;"extracellular vesicular exosome, peroxisomal matrix, cytosol, cytoplasm"
"1667";"Q9UBS4";"DJB11_HUMAN";"DnaJ homolog subfamily B member 11";"DNAJB11";6;10;0,000248232350989625;2;3;4;1;2;3;4;1;0,000261897206628571;0,000397068390130834;0,000534208389659869;0,000130799223072395;"nucleus, endoplasmic reticulum lumen, endoplasmic reticulum"
"1668";"Q9UBT2";"SAE2_HUMAN";"SUMO-activating enzyme subunit 2";"UBA2";17;48;0,000666503862407144;11;11;10;9;12;13;12;11;0,000878992499747142;0,000962477233160887;0,000896468453897968;0,000804823969467333;"nucleoplasm, cytoplasm"
"1671";"Q9UFW8";"CGBP1_HUMAN";"CGG triplet repeat-binding protein 1";"CGGBP1";3;3;0,000159641643690334;3;NA;NA;NA;3;NA;NA;NA;0,000842148502751753;NA;NA;NA;"nucleus"
"1672";"Q9UGI8";"TES_HUMAN";"Testin";"TES";6;18;0,00018997734795453;3;5;5;3;4;6;5;3;NA;NA;NA;NA;"cytoplasm, focal adhesion, protein complex"
"1674";"Q9UHB9";"SRP68_HUMAN";"Signal recognition particle 68 kDa protein";"SRP68";7;32;0,000453548614503532;7;6;5;5;10;8;7;7;NA;NA;NA;NA;"signal recognition particle, endoplasmic reticulum targeting, cytosol, ribosome, endoplasmic reticulum, nucleolus"
"1675";"Q9UHD8";"SEPT9_HUMAN";"Septin-9";"SEPT9";4;7;2,12310672894198e-05;1;2;1;3;1;2;1;3;NA;NA;NA;NA;"actin cytoskeleton, perinuclear region of cytoplasm, cytoplasm, stress fiber, microtubule"
"1679";"Q9UHR5";"S30BP_HUMAN";"SAP30-binding protein";"SAP30BP";1;1;1,44264905282932e-05;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"nucleus"
"1680";"Q9UHV9";"PFD2_HUMAN";"Prefoldin subunit 2";"PFDN2";5;18;0,00103870731803711;3;3;4;3;4;4;6;4;0,00121765194770167;0,00123074011832761;0,00186279159251526;0,0012162629054524;"cytoplasm, Golgi apparatus, prefoldin complex, nucleus, mitochondrion, nucleolus"
"1681";"Q9UHX1";"PUF60_HUMAN";"Poly(U)-binding-splicing factor PUF60";"PUF60";14;39;0,000103333932156146;10;8;9;12;10;8;9;12;NA;NA;NA;NA;"nucleus, ribonucleoprotein complex"
"1682";"Q9UHY7";"ENOPH_HUMAN";"Enolase-phosphatase E1";"ENOPH1";2;10;0,000340487286031747;2;2;2;2;3;3;2;2;NA;NA;NA;NA;"cytosol, nucleus"
