"";"accession";"name";"go_name"
"508";"P62701";"RS4X_HUMAN";"P:viral transcription, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:positive regulation of translation, P:multicellular organismal development, C:polysome, P:translational elongation, P:translational termination, P:positive regulation of cell proliferation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:structural constituent of ribosome, P:translational initiation, F:rRNA binding"
"509";"P46782";"RS5_HUMAN";"P:translational termination, P:SRP-dependent cotranslational protein targeting to membrane, C:extracellular vesicular exosome, P:translational initiation, P:translational elongation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, F:mRNA binding, P:regulation of translational fidelity, P:viral transcription, C:cytosolic small ribosomal subunit, F:structural constituent of ribosome"
"510";"P62753";"RS6_HUMAN";"F:structural constituent of ribosome, P:SRP-dependent cotranslational protein targeting to membrane, P:translational termination, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:ribosomal small subunit biogenesis, P:rRNA processing, P:translational initiation, P:translational elongation, C:cytosolic small ribosomal subunit, P:TOR signaling, P:positive regulation of apoptotic process, P:viral transcription, P:glucose homeostasis, P:insulin receptor signaling pathway, C:nucleolus"
"511";"P62081";"RS7_HUMAN";"C:microtubule organizing center, P:viral transcription, C:90S preribosome, P:ribosomal small subunit biogenesis, P:translational termination, F:structural constituent of ribosome, F:RNA binding, C:cytosolic small ribosomal subunit, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA processing, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, C:small-subunit processome, P:translational elongation, P:translational initiation"
"512";"P46781";"RS9_HUMAN";"P:viral transcription, F:structural constituent of ribosome, F:translation regulator activity, P:SRP-dependent cotranslational protein targeting to membrane, P:positive regulation of cell proliferation, P:translational initiation, C:cytosolic small ribosomal subunit, C:extracellular vesicular exosome, P:translational elongation, F:rRNA binding, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:translational termination, C:nucleolus"
"513";"P14678";"RSMB_HUMAN";"C:U12-type spliceosomal complex, P:ncRNA metabolic process, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, C:nucleoplasm, P:spliceosomal snRNP assembly, P:termination of RNA polymerase II transcription, F:histone pre-mRNA DCP binding, C:cytosol, C:U1 snRNP, P:histone mRNA metabolic process, C:U4 snRNP, C:methylosome, C:histone pre-mRNA 3'end processing complex, C:SMN-Sm protein complex, C:U7 snRNP"
"514";"P08865";"RSSA_HUMAN";"P:SRP-dependent cotranslational protein targeting to membrane, P:rRNA export from nucleus, C:cytosolic small ribosomal subunit, C:90S preribosome, F:ribosome binding, F:laminin receptor activity, P:translational termination, P:translational elongation, P:endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:nucleus, F:structural constituent of ribosome, P:translational initiation, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), C:plasma membrane, P:cell adhesion, P:ribosomal small subunit assembly, C:extracellular vesicular exosome, P:viral transcription"
"515";"Q9Y3I0";"RTCB_HUMAN";"F:metal ion binding, P:tRNA splicing, via endonucleolytic cleavage and ligation, P:substrate adhesion-dependent cell spreading, C:cytoplasm, C:tRNA-splicing ligase complex, P:placenta development, P:cell-matrix adhesion, P:in utero embryonic development, F:RNA ligase (ATP) activity, F:ATP binding"
"516";"P08621";"RU17_HUMAN";"P:regulation of RNA splicing, F:RNA binding, F:nucleotide binding, C:U1 snRNP, P:mRNA splicing, via spliceosome, C:spliceosomal complex, C:nucleoplasm, C:nuclear speck"
"517";"P09234";"RU1C_HUMAN";"P:mRNA 5'-splice site recognition, F:mRNA binding, C:commitment complex, F:zinc ion binding, F:single-stranded RNA binding, C:U1 snRNP, C:U2-type prespliceosome, P:spliceosomal snRNP assembly, C:Cajal body"
"518";"P09661";"RU2A_HUMAN";"C:catalytic step 2 spliceosome, F:RNA binding, P:mRNA splicing, via spliceosome, C:U2 snRNP, C:nucleoplasm"
"519";"P08579";"RU2B_HUMAN";"P:mRNA splicing, via spliceosome, F:nucleotide binding, C:nucleoplasm, C:catalytic step 2 spliceosome, F:snRNA binding, C:U2 snRNP"
"520";"Q9Y265";"RUVB1_HUMAN";"P:DNA recombination, C:microtubule organizing center, C:MLL1 complex, P:regulation of transcription from RNA polymerase II promoter, P:spermatogenesis, F:DNA helicase activity, P:histone H2A acetylation, P:DNA repair, P:histone H4 acetylation, F:ATP binding, P:CENP-A containing nucleosome assembly at centromere, P:transcription, DNA-templated, C:extracellular vesicular exosome, C:membrane, P:regulation of growth, C:Ino80 complex, C:NuA4 histone acetyltransferase complex, P:mitosis, C:Golgi apparatus, C:nuclear matrix"
"521";"Q9Y230";"RUVB2_HUMAN";"P:histone H2A acetylation, P:transcription, DNA-templated, C:NuA4 histone acetyltransferase complex, C:extracellular vesicular exosome, F:ATP-dependent DNA helicase activity, C:membrane, C:nuclear matrix, C:MLL1 complex, P:histone H4 acetylation, F:ATP-dependent 5'-3' DNA helicase activity, P:protein folding, C:Ino80 complex, C:cytoplasm, F:ATP binding, P:regulation of transcription, DNA-templated, F:unfolded protein binding, P:regulation of growth, P:DNA repair, P:DNA recombination, F:identical protein binding, C:ribonucleoprotein complex, P:cellular response to UV, F:damaged DNA binding"
"522";"Q9ULF5";"S39AA_HUMAN";"P:zinc ion transport, P:ion transmembrane transport, C:integral component of membrane, F:metal ion transmembrane transporter activity"
"523";"P82979";"SARNP_HUMAN";"F:DNA binding, P:regulation of transcription, DNA-templated, P:mRNA export from nucleus, C:nuclear speck, P:regulation of translation, F:RNA binding, C:transcription export complex, P:transcription, DNA-templated"
"524";"P53992";"SC24C_HUMAN";"C:nucleus, C:cytosol, P:intracellular protein transport, P:COPII vesicle coating, P:antigen processing and presentation of peptide antigen via MHC class I, P:protein N-linked glycosylation via asparagine, F:zinc ion binding, C:endoplasmic reticulum membrane, P:small molecule metabolic process, C:perinuclear region of cytoplasm, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, C:Golgi membrane, C:COPII vesicle coat, P:post-translational protein modification"
"525";"O14828";"SCAM3_HUMAN";"P:protein transport, P:response to retinoic acid, C:extracellular vesicular exosome, C:integral component of membrane, C:Golgi membrane, P:post-Golgi vesicle-mediated transport"
"526";"P55809";"SCOT1_HUMAN";"P:response to ethanol, F:protein homodimerization activity, P:ketone catabolic process, P:cellular lipid metabolic process, P:response to hormone, P:cellular response to acid, F:3-oxoacid CoA-transferase activity, P:response to starvation, P:ketone body catabolic process, P:response to nutrient, P:brain development, P:response to activity, C:mitochondrial matrix, P:heart development, C:mitochondrion, P:cellular response to glucose stimulus, F:CoA-transferase activity, P:response to drug, P:positive regulation of insulin secretion, P:adipose tissue development"
"527";"Q8NBX0";"SCPDL_HUMAN";"C:midbody, F:oxidoreductase activity, C:mitochondrion, C:lipid particle"
"528";"P31040";"SDHA_HUMAN";"F:flavin adenine dinucleotide binding, P:nervous system development, P:succinate metabolic process, P:tricarboxylic acid cycle, C:mitochondrial respiratory chain complex II, F:succinate dehydrogenase (ubiquinone) activity, P:respiratory electron transport chain"
"529";"Q92854";"SEM4D_HUMAN";"F:semaphorin receptor binding, P:negative regulation of peptidyl-tyrosine phosphorylation, P:negative regulation of alkaline phosphatase activity, P:semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis, C:extracellular space, P:negative regulation of transcription from RNA polymerase II promoter, P:positive regulation of collateral sprouting, P:ossification involved in bone maturation, P:immune response, C:integral component of plasma membrane, P:positive regulation of phosphatidylinositol 3-kinase signaling, P:positive regulation of Rho GTPase activity, P:regulation of cell shape, P:negative regulation of osteoblast differentiation, P:leukocyte aggregation, P:positive regulation of cell migration, P:negative regulation of apoptotic process, P:regulation of dendrite morphogenesis, P:axon guidance, F:transmembrane signaling receptor activity, P:positive regulation of peptidyl-tyrosine phosphorylation"
"530";"Q15019";"SEPT2_HUMAN";"P:cilium assembly, C:septin complex, P:regulation of protein localization, C:ciliary membrane, C:cell surface, P:neuron projection development, C:midbody, C:exocyst, P:mitosis, C:cytoplasm, C:spindle, P:smoothened signaling pathway, C:condensed chromosome kinetochore, C:extracellular vesicular exosome, C:synapse, C:nucleolus, C:actin cytoskeleton, C:cleavage furrow, F:GTP binding, F:enzyme regulator activity, C:perinuclear region of cytoplasm, P:regulation of L-glutamate transport"
"531";"O43175";"SERA_HUMAN";"C:extracellular vesicular exosome, P:spinal cord development, P:G1 to G0 transition, P:brain development, P:L-serine biosynthetic process, P:glial cell development, P:neuron projection development, F:electron carrier activity, F:NAD binding, F:phosphoglycerate dehydrogenase activity, P:regulation of gene expression, P:threonine metabolic process, P:glutamine metabolic process, P:taurine metabolic process, C:cytosol, P:glycine metabolic process, P:cellular nitrogen compound metabolic process, P:gamma-aminobutyric acid metabolic process, P:neural tube development"
"532";"Q01105";"SET_HUMAN";"C:nucleoplasm, F:protein phosphatase type 2A regulator activity, C:protein complex, P:mRNA metabolic process, C:cytosol, P:DNA replication, C:perinuclear region of cytoplasm, F:DNA binding, F:protein phosphatase inhibitor activity, F:histone binding, P:negative regulation of transcription, DNA-templated, P:negative regulation of neuron apoptotic process, C:endoplasmic reticulum, P:gene expression, P:nucleosome assembly, P:nucleosome disassembly, P:negative regulation of histone acetylation, P:nucleocytoplasmic transport"
"533";"Q15459";"SF3A1_HUMAN";"C:catalytic step 2 spliceosome, F:RNA binding, C:nucleoplasm, C:U2-type spliceosomal complex, P:mRNA 3'-splice site recognition"
"534";"Q15428";"SF3A2_HUMAN";"F:zinc ion binding, P:mRNA 3'-splice site recognition, C:catalytic step 2 spliceosome, C:small nuclear ribonucleoprotein complex, F:nucleic acid binding, C:nucleoplasm"
"535";"Q12874";"SF3A3_HUMAN";"C:nucleoplasm, C:catalytic step 2 spliceosome, F:nucleic acid binding, C:nuclear speck, F:zinc ion binding, P:mRNA 3'-splice site recognition"
"536";"O75533";"SF3B1_HUMAN";"P:anterior/posterior pattern specification, C:U12-type spliceosomal complex, P:mRNA splicing, via spliceosome, F:chromatin binding, C:nuclear speck, C:catalytic step 2 spliceosome, C:nucleoplasm"
"537";"Q13435";"SF3B2_HUMAN";"C:catalytic step 2 spliceosome, P:viral process, C:nucleoplasm, C:U12-type spliceosomal complex, F:nucleic acid binding, P:mRNA splicing, via spliceosome"
"538";"Q15393";"SF3B3_HUMAN";"C:nucleoplasm, P:protein complex assembly, C:catalytic step 2 spliceosome, F:nucleic acid binding, C:U12-type spliceosomal complex, C:small nuclear ribonucleoprotein complex, P:mRNA splicing, via spliceosome"
"539";"Q15427";"SF3B4_HUMAN";"C:nucleoplasm, P:mRNA splicing, via spliceosome, F:nucleotide binding, C:U12-type spliceosomal complex, F:RNA binding"
