"";"X";"accession";"name";"go_name"
"575";575;"Q15046";"SYK_HUMAN";"F:metal ion binding, F:ATP binding, F:tRNA binding, C:mitochondrial matrix, P:diadenosine tetraphosphate biosynthetic process, C:cytosol, F:lysine-tRNA ligase activity, P:lysyl-tRNA aminoacylation, C:nucleus, C:plasma membrane, F:amino acid binding, C:extracellular region, C:aminoacyl-tRNA synthetase multienzyme complex, P:viral process, C:microtubule cytoskeleton, P:tRNA processing"
"576";576;"P26639";"SYTC_HUMAN";"C:actin cytoskeleton, P:threonyl-tRNA aminoacylation, C:cytosol, C:extracellular vesicular exosome, F:ATP binding, F:protein homodimerization activity, F:threonine-tRNA ligase activity"
"577";577;"P54577";"SYYC_HUMAN";"F:ATP binding, C:cytosol, P:tyrosyl-tRNA aminoacylation, F:signal transducer activity, F:interleukin-8 receptor binding, F:tRNA binding, C:nucleus, C:extracellular space, P:apoptotic process, F:tyrosine-tRNA ligase activity"
"578";578;"P37802";"TAGL2_HUMAN";"P:epithelial cell differentiation, C:extracellular vesicular exosome, P:muscle organ development"
"579";579;"Q71U36";"TBA1A_HUMAN";"C:cytosol, C:microtubule, C:cytoplasmic microtubule, F:structural constituent of cytoskeleton, P:cytoskeleton-dependent intracellular transport, F:GTPase activity, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, P:cell division, F:structural molecule activity, P:microtubule-based process, P:G2/M transition of mitotic cell cycle, P:protein polymerization, F:GTP binding"
"582";582;"P68366";"TBA4A_HUMAN";"C:microtubule, F:GTP binding, F:structural constituent of cytoskeleton, P:platelet activation, P:microtubule-based process, P:platelet degranulation, P:'de novo' posttranslational protein folding, C:cytosol, P:protein polymerization, P:G2/M transition of mitotic cell cycle, C:extracellular vesicular exosome, F:GTPase activity"
"583";583;"Q13509";"TBB3_HUMAN";"P:protein polymerization, F:GTPase activity, C:microtubule, C:axon, F:peptide binding, C:cytoplasm, P:axon guidance, C:plasma membrane, P:'de novo' posttranslational protein folding, P:mitosis, F:structural constituent of cytoskeleton, F:GTP binding, P:microtubule-based process"
"584";584;"P04350";"TBB4A_HUMAN";"F:structural constituent of cytoskeleton, P:'de novo' posttranslational protein folding, C:internode region of axon, C:plasma membrane, C:neuronal cell body, F:GTP binding, P:protein polymerization, P:microtubule-based process, F:GTPase activity, C:cilium, C:myelin sheath, C:cytosol, P:G2/M transition of mitotic cell cycle, C:microtubule"
"585";585;"P68371";"TBB4B_HUMAN";"P:protein polymerization, P:G2/M transition of mitotic cell cycle, P:cellular component movement, F:unfolded protein binding, F:GTPase activity, P:natural killer cell mediated cytotoxicity, C:cytosol, C:extracellular vesicular exosome, F:structural constituent of cytoskeleton, C:nucleus, P:spindle assembly, P:'de novo' posttranslational protein folding, F:MHC class I protein binding, C:microtubule, F:GTP binding, F:double-stranded RNA binding, C:plasma membrane"
"586";586;"P07437";"TBB5_HUMAN";"P:microtubule-based process, F:structural molecule activity, C:extracellular vesicular exosome, P:cellular component movement, P:protein polymerization, F:MHC class I protein binding, P:cytoskeleton-dependent intracellular transport, P:natural killer cell mediated cytotoxicity, P:spindle assembly, F:GTPase activity, P:cell division, C:cytosol, C:cell body, P:G2/M transition of mitotic cell cycle, F:structural constituent of cytoskeleton, C:plasma membrane, F:GTP binding, C:microtubule, C:nuclear envelope lumen"
"587";587;"Q9BUF5";"TBB6_HUMAN";"F:structural constituent of cytoskeleton, P:protein polymerization, C:plasma membrane, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:cytoplasm, P:microtubule-based process, C:microtubule, F:GTP binding, F:GTPase activity"
"589";589;"P53999";"TCP4_HUMAN";"C:nucleolus, C:extracellular vesicular exosome, P:transcription, DNA-templated, P:regulation of transcription from RNA polymerase II promoter, F:transcription coactivator activity, F:single-stranded DNA binding, C:transcription factor complex"
"590";590;"P17987";"TCPA_HUMAN";"C:cell body, C:plasma membrane, C:Golgi apparatus, C:chaperonin-containing T-complex, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, C:nuclear heterochromatin, C:nucleus, C:microtubule, C:zona pellucida receptor complex, P:tubulin complex assembly, F:ATP binding, C:cytosol, C:cell junction, C:centrosome, C:acrosomal vesicle, C:pericentriolar material"
"591";591;"P78371";"TCPB_HUMAN";"P:'de novo' posttranslational protein folding, C:zona pellucida receptor complex, C:cell body, C:chaperonin-containing T-complex, C:nucleus, P:binding of sperm to zona pellucida, C:extracellular vesicular exosome, C:microtubule, F:unfolded protein binding, F:ATP binding, C:cytosol, P:chaperone-mediated protein complex assembly"
"592";592;"P50991";"TCPD_HUMAN";"C:cell body, F:unfolded protein binding, C:chaperonin-containing T-complex, C:extracellular vesicular exosome, F:ATP binding, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:zona pellucida receptor complex, C:cytosol, C:centrosome, C:melanosome, C:microtubule, C:nucleus"
"593";593;"P48643";"TCPE_HUMAN";"F:ATP binding, C:zona pellucida receptor complex, C:centrosome, C:extracellular vesicular exosome, C:cytosol, P:'de novo' posttranslational protein folding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, P:response to virus, C:nucleolus, C:cell body, C:microtubule"
"594";594;"P49368";"TCPG_HUMAN";"P:'de novo' posttranslational protein folding, C:cytosol, F:unfolded protein binding, P:binding of sperm to zona pellucida, C:chaperonin-containing T-complex, F:ATP binding, C:cell body, C:microtubule, C:plasma membrane, C:extracellular vesicular exosome, C:zona pellucida receptor complex"
"595";595;"Q99832";"TCPH_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, F:ATP binding, F:unfolded protein binding, C:cell body, C:cytosol, P:'de novo' posttranslational protein folding, C:microtubule, P:binding of sperm to zona pellucida"
"596";596;"P50990";"TCPQ_HUMAN";"C:microtubule, C:intermediate filament cytoskeleton, P:binding of sperm to zona pellucida, P:'de novo' posttranslational protein folding, C:extracellular vesicular exosome, C:zona pellucida receptor complex, C:aggresome, C:cell body, F:ATPase activity, coupled, C:chaperonin-containing T-complex, F:ATP binding, C:cytosol, C:centrosome"
"597";597;"P40227";"TCPZ_HUMAN";"P:binding of sperm to zona pellucida, C:cytosol, F:ATP binding, F:unfolded protein binding, C:chaperonin-containing T-complex, C:zona pellucida receptor complex, P:'de novo' posttranslational protein folding, C:acrosomal vesicle, C:extracellular vesicular exosome, C:cell body, C:microtubule"
"599";599;"P55072";"TERA_HUMAN";"P:double-strand break repair, C:site of double-strand break, C:proteasome complex, C:lipid particle, P:protein ubiquitination, P:positive regulation of protein complex assembly, P:protein N-linked glycosylation via asparagine, F:ATP binding, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, C:extracellular vesicular exosome, P:aggresome assembly, P:retrograde protein transport, ER to cytosol, P:ER-associated ubiquitin-dependent protein catabolic process, F:ADP binding, P:translesion synthesis, F:polyubiquitin binding, F:ATPase activity, P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process, P:endoplasmic reticulum unfolded protein response, C:endoplasmic reticulum, P:protein homooligomerization, F:lipid binding, P:ER to Golgi vesicle-mediated transport, C:nucleus, C:cytosol, C:perinuclear region of cytoplasm"
"600";600;"P02786";"TFR1_HUMAN";"P:cellular iron ion homeostasis, C:extracellular vesicular exosome, C:blood microparticle, C:integral component of plasma membrane, P:positive regulation of bone resorption, P:viral process, F:peptidase activity, P:osteoclast differentiation, P:transmembrane transport, P:transferrin transport, C:endosome, C:external side of plasma membrane, F:transferrin receptor activity, P:proteolysis, C:coated pit, C:perinuclear region of cytoplasm, F:double-stranded RNA binding, C:cytoplasmic membrane-bounded vesicle, C:melanosome"
"602";602;"P24752";"THIL_HUMAN";"P:brain development, P:response to starvation, P:branched-chain amino acid catabolic process, F:coenzyme binding, P:protein homooligomerization, C:mitochondrial matrix, P:adipose tissue development, P:ketone body catabolic process, P:response to hormone, C:mitochondrial inner membrane, P:liver development, P:ketone body biosynthetic process, C:extracellular vesicular exosome, P:response to organic cyclic compound, F:acetyl-CoA C-acetyltransferase activity, P:cellular nitrogen compound metabolic process, P:cellular lipid metabolic process, F:metal ion binding, P:metanephric proximal convoluted tubule development"
"604";604;"P10599";"THIO_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, P:nucleobase-containing small molecule interconversion, P:transcription, DNA-templated, P:negative regulation of transcription from RNA polymerase II promoter, P:negative regulation of protein export from nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, P:regulation of protein import into nucleus, translocation, P:cell-cell signaling, P:oxidation-reduction process, P:positive regulation of DNA binding, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, F:peptide disulfide oxidoreductase activity, C:nucleoplasm, P:cell proliferation, F:protein disulfide oxidoreductase activity, C:cytosol, P:response to radiation, P:cellular component movement, P:innate immune response"
"605";605;"Q86V81";"THOC4_HUMAN";"F:RNA binding, C:transcription export complex, C:cytosol, C:nuclear speck, P:mRNA splicing, via spliceosome, P:regulation of DNA recombination, P:viral mRNA export from host cell nucleus, F:nucleotide binding, C:nucleoplasm, P:replication fork processing, C:extracellular vesicular exosome, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, P:termination of RNA polymerase II transcription, P:positive regulation of DNA-templated transcription, elongation"
"607";607;"Q8WZ42";"TITIN_HUMAN";"P:sarcomerogenesis, F:protein serine/threonine kinase activity, P:skeletal muscle thin filament assembly, P:sarcomere organization, P:cardiac muscle tissue morphogenesis, F:structural constituent of muscle, F:protein self-association, F:actin filament binding, P:platelet degranulation, F:calcium ion binding, F:ATP binding, F:protein tyrosine kinase activity, P:adult heart development, P:detection of muscle stretch, P:mitotic chromosome condensation, P:muscle filament sliding, P:in utero embryonic development, C:Z disc, P:cardiac muscle contraction, P:regulation of protein kinase activity, P:response to calcium ion, P:peptidyl-tyrosine phosphorylation, C:M band, C:Golgi apparatus, P:forward locomotion, F:calmodulin binding, C:cytosol, P:cardiac muscle hypertrophy, P:cardiac muscle fiber development, F:actinin binding, F:structural molecule activity conferring elasticity, P:platelet activation, F:telethonin binding, C:striated muscle thin filament, C:extracellular vesicular exosome, P:skeletal muscle myosin thick filament assembly, C:condensed nuclear chromosome, P:cardiac myofibril assembly"
"608";608;"P29401";"TKT_HUMAN";"C:extracellular vesicular exosome, C:cytosol, C:nucleus, P:xylulose biosynthetic process, F:metal ion binding, F:cofactor binding, F:protein homodimerization activity, F:transketolase activity, P:pentose-phosphate shunt, non-oxidative branch, P:glyceraldehyde-3-phosphate biosynthetic process, P:regulation of growth, P:energy reserve metabolic process, C:peroxisome"
"609";609;"Q9Y490";"TLN1_HUMAN";"C:cytosol, P:cell-substrate junction assembly, P:cytoskeletal anchoring at plasma membrane, P:platelet degranulation, C:actin cytoskeleton, P:axon guidance, P:cellular protein metabolic process, C:ruffle, C:intracellular membrane-bounded organelle, C:centrosome, C:focal adhesion, C:cell-cell junction, C:extracellular vesicular exosome, P:cell adhesion, P:muscle contraction, C:plasma membrane, F:structural constituent of cytoskeleton, C:cell surface, P:activation of signaling protein activity involved in unfolded protein response, P:platelet activation, C:ruffle membrane, P:cell-cell junction assembly, P:cortical actin cytoskeleton organization"
