"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5826.1.id.csv";"peptide.count.P5826.2.id.csv";"spectra.count.P5826.1.id.csv";"spectra.count.P5826.2.id.csv";"dNSAF.P5826.1.id.csv";"dNSAF.P5826.2.id.csv";"Go.Cc"
"771";"Q7Z5L9";"Q7Z5L9-1,Q7Z5L9-2";"Q7Z5L9-1,Q7Z5L9-2";"I2BP2_HUMAN";"Interferon regulatory factor 2-binding protein 2";"IRF2BP2";1;2;6,42987397855709e-05;1;1;1;1;NA;NA;"cytoplasm, nucleus"
"772";"Q7Z6Z7";"Q7Z6Z7-1,Q7Z6Z7-2,Q7Z6Z7-3";"Q7Z6Z7-1,Q7Z6Z7-2,Q7Z6Z7-3";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";2;2;5,7526840808002e-06;2;NA;2;NA;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome"
"773";"Q86U42";"Q86U42-1,Q86U42-2,Q92843-2";"Q86U42-1,Q86U42-2,Q92843-2";"B2CL2_HUMAN, PABP2_HUMAN";"Bcl-2-like protein 2, Polyadenylate-binding protein 2";"BCL2L2, PABPN1";2;4;0,000187544647225491;2;2;2;2;NA;NA;"nucleoplasm, cytoplasm, ribonucleoprotein complex"
"774";"Q86UE4";"Q86UE4";"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";10;19;0,0012321715546881;9;9;10;9;0,00161177981992017;0,00147908236622739;"nucleolus, intercellular canaliculus, tight junction, perinuclear region of cytoplasm, endoplasmic reticulum membrane, integral component of membrane, apical plasma membrane, nuclear body, nuclear membrane"
"775";"Q86UP2";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"KTN1_HUMAN";"Kinectin";"KTN1";2;3;2,78138248003906e-05;2;1;2;1;NA;NA;"integral component of plasma membrane, endoplasmic reticulum membrane"
"776";"Q86V81";"Q86V81";"Q86V81";"THOC4_HUMAN";"THO complex subunit 4";"ALYREF";4;12;0,00176233588735238;4;4;5;7;0,00182501139142712;0,00260518009511905;"transcription export complex, cytosol, nuclear speck, nucleoplasm, extracellular vesicular exosome, catalytic step 2 spliceosome"
"777";"Q86YZ3";"Q86YZ3";"Q86YZ3";"HORN_HUMAN";"Hornerin";"HRNR";2;5;6,62164214984739e-05;2;2;2;3;6,58284810662134e-05;0,000100681396157233;"cornified envelope, extracellular vesicular exosome"
"778";"Q8IWS0";"Q8IWS0-1";"Q8IWS0-1";"PHF6_HUMAN";"PHD finger protein 6";"PHF6";4;7;0,0007238452651477;3;4;3;4;NA;NA;"nucleolus"
"779";"Q8IY67";"Q8IY67-1,Q8IY67-2,Q8IY67-3";"Q8IY67-1,Q8IY67-2,Q8IY67-3";"RAVR1_HUMAN";"Ribonucleoprotein PTB-binding 1";"RAVER1";2;2;4,15218484643895e-05;NA;2;NA;2;NA;NA;"nucleus, cytoplasm"
"780";"Q8IYB3";"Q8IYB3-1,Q8IYB3-2";"Q8IYB3-1,Q8IYB3-2";"SRRM1_HUMAN";"Serine/arginine repetitive matrix protein 1";"SRRM1";2;2;4,17515047058961e-05;2;NA;2;NA;NA;NA;"catalytic step 2 spliceosome, nuclear speck, nucleoplasm, nuclear matrix, cytosol"
"781";"Q8IZX4";"Q8IZX4";"Q8IZX4";"TAF1L_HUMAN";"Transcription initiation factor TFIID subunit 1-like";"TAF1L";2;2;4,13399345609311e-05;2;NA;2;NA;0,000102744343394692;NA;"transcription factor TFIID complex"
"782";"Q8N163";"Q8N163-1,Q8N163-2";"Q8N163-1,Q8N163-2";"K1967_HUMAN";"DBIRD complex subunit KIAA1967";"KIAA1967";7;15;0,000306690359594773;7;6;8;7;NA;NA;"nuclear chromatin, mitochondrial matrix, DBIRD complex"
"783";"Q8N183";"Q8N183";"Q8N183";"MIMIT_HUMAN";"Mimitin, mitochondrial";"NDUFAF2";2;3;0,000670000477883966;1;2;1;2;0,000555062636209196;0,00113192102188605;"mitochondrion"
"784";"Q8N684";"Q8N684-1,Q8N684-2,Q8N684-3";"Q8N684-1,Q8N684-2,Q8N684-3";"CPSF7_HUMAN";"Cleavage and polyadenylation specificity factor subunit 7";"CPSF7";1;2;5,34230152216986e-05;1;1;1;1;NA;NA;"mRNA cleavage factor complex"
"785";"Q8N726";"Q8N726-1";"Q8N726-1";"CD2A2_HUMAN";"Cyclin-dependent kinase inhibitor 2A, isoform 4";"CDKN2A";1;1;0,000285934547379773;1;NA;1;NA;NA;NA;"nucleoplasm, mitochondrion, nucleolus, protein complex"
"786";"Q8NB49";"Q8NB49-3";"Q8NB49-3";"AT11C_HUMAN";"Probable phospholipid-transporting ATPase IG";"ATP11C";2;2;6,66843820744348e-05;NA;2;NA;2;NA;NA;"lysosomal membrane, integral component of membrane, endoplasmic reticulum membrane, endoplasmic reticulum, plasma membrane"
"787";"Q8NBQ5";"Q8NBQ5";"Q8NBQ5";"DHB11_HUMAN";"Estradiol 17-beta-dehydrogenase 11";"HSD17B11";4;8;0,0010064896067768;4;3;5;3;0,00156342642532257;0,00095647326349371;"lipid particle, cytoplasm, extracellular region"
"788";"Q8NBX0";"Q8NBX0";"Q8NBX0";"SCPDL_HUMAN";"Saccharopine dehydrogenase-like oxidoreductase";"SCCPDH";3;3;0,000263939582196714;NA;3;NA;3;NA;0,000668862422023573;"midbody, mitochondrion, lipid particle"
"789";"Q8NC51";"Q8NC51-1";"Q8NC51-1";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";16;36;0,00333029649301148;14;16;17;19;NA;NA;"nucleus, extracellular vesicular exosome, cytoplasm, perinuclear region of cytoplasm, plasma membrane"
"790";"Q8NF37";"Q8NF37";"Q8NF37";"PCAT1_HUMAN";"Lysophosphatidylcholine acyltransferase 1";"LPCAT1";2;2;0,000141360899828203;1;1;1;1;0,000175665890485682;0,000179114843350882;"endoplasmic reticulum membrane, lipid particle, integral component of membrane, Golgi membrane, Golgi apparatus"
"791";"Q8NF91";"Q8NF91-1,Q8NF91-4";"Q8NF91-1,Q8NF91-4";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";2;2;4,29048087463113e-06;2;NA;2;NA;NA;NA;"Golgi apparatus, SUN-KASH complex, integral component of membrane, nuclear membrane, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane"
"792";"Q8NFZ8";"Q8NFZ8";"Q8NFZ8";"CADM4_HUMAN";"Cell adhesion molecule 4";"CADM4";2;2;0,000194553403371805;NA;2;NA;2;NA;0,000493027455409129;"integral component of membrane"
"793";"Q8NI27";"Q8NI27-1";"Q8NI27-1";"THOC2_HUMAN";"THO complex subunit 2";"THOC2";2;2;4,73865163265915e-05;NA;2;NA;2;NA;NA;"THO complex part of transcription export complex, nuclear speck"
"794";"Q8TE73";"Q8TE73";"Q8TE73";"DYH5_HUMAN";"Dynein heavy chain 5, axonemal";"DNAH5";2;2;1,63249828088798e-05;2;NA;2;NA;4,05733501381289e-05;NA;"microtubule, axonemal dynein complex"
"795";"Q8WTT2";"Q8WTT2";"Q8WTT2";"NOC3L_HUMAN";"Nucleolar complex protein 3 homolog";"NOC3L";1;2;9,43584006353252e-05;NA;1;NA;2;NA;0,000239118315873427;"nuclear speck, nucleolus"
"796";"Q8WTV0";"Q8WTV0-1,Q8WTV0-2,Q8WTV0-4";"Q8WTV0-1,Q8WTV0-2,Q8WTV0-4";"SCRB1_HUMAN";"Scavenger receptor class B member 1";"SCARB1";3;3;6,83756526342936e-05;NA;3;NA;3;NA;NA;"cell surface, integral component of plasma membrane, caveola, extracellular vesicular exosome, lysosomal membrane, endocytic vesicle membrane, microvillus membrane"
"797";"Q8WUX1";"Q8WUX1-1";"Q8WUX1-1";"S38A5_HUMAN";"Sodium-coupled neutral amino acid transporter 5";"SLC38A5";2;5;0,000399823731505615;2;2;2;3;NA;NA;"plasma membrane, integral component of membrane"
"798";"Q8WW12";"Q8WW12-1,Q8WW12-3";"Q8WW12-1,Q8WW12-3";"PCNP_HUMAN";"PEST proteolytic signal-containing nuclear protein";"PCNP";1;2;0,000212041349742304;1;1;1;1;NA;NA;"nucleus"
"799";"Q8WWC4";"Q8WWC4";"Q8WWC4";"CB047_HUMAN";"Uncharacterized protein C2orf47, mitochondrial";"C2orf47";1;1;0,000129702268914536;1;NA;1;NA;0,000322355963984035;NA;"mitochondrion"
"800";"Q8WXH0";"Q8WXH0-1,Q8WXH0-2";"Q8WXH0-1,Q8WXH0-2";"SYNE2_HUMAN";"Nesprin-2";"SYNE2";2;2;5,48196953582136e-06;2;NA;2;NA;NA;NA;"filopodium membrane, focal adhesion, integral component of membrane, nuclear membrane, nuclear outer membrane, sarcoplasmic reticulum membrane, nuclear lumen, cytoskeleton, Z disc, lamellipodium membrane, sarcoplasmic reticulum, SUN-KASH complex, nucleoplasm, mitochondrion"
"801";"Q8WZ42";"Q8WZ42-1,Q8WZ42-10,Q8WZ42-11,Q8WZ42-2,Q8WZ42-3,Q8WZ42-4,Q8WZ42-5,Q8WZ42-7,Q8WZ42-8,Q8WZ42-9";"Q8WZ42-1,Q8WZ42-10,Q8WZ42-11,Q8WZ42-2,Q8WZ42-3,Q8WZ42-4,Q8WZ42-5,Q8WZ42-7,Q8WZ42-8,Q8WZ42-9";"TITIN_HUMAN";"Titin";"TTN";3;5;5,4939389016201e-07;2;2;2;3;NA;NA;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome"
"802";"Q92499";"Q92499";"Q92499";"DDX1_HUMAN";"ATP-dependent RNA helicase DDX1";"DDX1";5;8;0,000408036327071677;4;4;4;4;0,000507057219023536;0,000517012574861465;"cytoplasmic stress granule, cleavage body, tRNA-splicing ligase complex"
"803";"Q92522";"Q92522";"Q92522";"H1X_HUMAN";"Histone H1x";"H1FX";1;2;0,000354397748865071;1;1;1;1;0,000440401809950019;0,000449048480513479;"nucleus, nucleosome"
"804";"Q92542";"Q92542-1,Q92542-2";"Q92542-1,Q92542-2";"NICA_HUMAN";"Nicastrin";"NCSTN";2;2;5,32346406969395e-05;2;NA;2;NA;NA;NA;"integral component of plasma membrane, extracellular vesicular exosome, Golgi apparatus, melanosome, endoplasmic reticulum, lysosomal membrane"
"805";"Q92552";"Q92552";"Q92552";"RT27_HUMAN";"28S ribosomal protein S27, mitochondrial";"MRPS27";1;1;9,11675368457249e-05;1;NA;1;NA;0,000226583539901821;NA;"mitochondrion, ribosome"
"806";"Q92598";"Q92598-1,Q92598-2,Q92598-3";"Q92598-1,Q92598-2,Q92598-3";"HS105_HUMAN";"Heat shock protein 105 kDa";"HSPH1";1;1;1,46633101220397e-05;1;NA;1;NA;NA;NA;"endocytic vesicle lumen, extracellular vesicular exosome, nucleus, microtubule"
"807";"Q92616";"Q92616";"Q92616";"GCN1L_HUMAN";"Translational activator GCN1";"GCN1L1";1;2;2,82615950985624e-05;1;1;1;1;3,51200245298967e-05;3,5809556851131e-05;"ribosome"
"808";"Q92688";"Q92688-1";"Q92688-1";"AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32B";5;8;0,00198137161868412;4;3;5;3;NA;NA;"nucleus, extracellular vesicular exosome, cytoplasm"
"809";"Q92692";"Q92692-1";"Q92692-1";"PVRL2_HUMAN";"Poliovirus receptor-related protein 2";"PVRL2";8;14;0,000982169225943906;7;6;8;6;NA;NA;"zonula adherens, cell surface, integral component of membrane, plasma membrane"
"810";"Q92804";"Q92804-1,Q92804-2";"Q92804-1,Q92804-2";"RBP56_HUMAN";"TATA-binding protein-associated factor 2N";"TAF15";1;2;7,43816221224411e-05;1;1;1;1;NA;NA;"nucleus, cytoplasm"
"811";"Q92820";"Q92820";"Q92820";"GGH_HUMAN";"Gamma-glutamyl hydrolase";"GGH";4;8;0,000949518496959248;3;3;3;5;0,00088495835395617;0,00150388877907816;"extracellular vesicular exosome, lysosome, extracellular space, melanosome, cytosol"
"812";"Q92841";"Q92841-3";"Q92841-3";"DDX17_HUMAN";"Probable ATP-dependent RNA helicase DDX17";"DDX17";1;1;0,000407517969459705;1;0;1;0;NA;NA;"nucleus, nucleolus"
"813";"Q92841";"Q92841-4";"Q92841-4";"DDX17_HUMAN";"Probable ATP-dependent RNA helicase DDX17";"DDX17";2;3;0,00122255390837911;1;2;1;2;NA;NA;"nucleus, nucleolus"
"814";"Q92854";"Q92854-1";"Q92854-1";"SEM4D_HUMAN";"Semaphorin-4D";"SEMA4D";4;5;0,000218929003794258;3;2;3;2;NA;NA;"extracellular space, integral component of plasma membrane"
"815";"Q92928";"Q92928,Q9H0U4";"Q92928,Q9H0U4";"RAB1B_HUMAN, RAB1C_HUMAN";"Putative Ras-related protein Rab-1C, Ras-related protein Rab-1B";"RAB1B, RAB1C";1;4;0,00056333373513627;1;1;2;2;0,000816715296810297;0,000475857345021746;"membrane, cytoplasm"
"816";"Q92945";"Q92945";"Q92945";"FUBP2_HUMAN";"Far upstream element-binding protein 2";"KHSRP";7;12;0,000637018738466331;5;7;5;7;0,000659673597182518;0,000941675505549362;"cytoplasmic stress granule, cytosol, nucleoplasm"
"817";"Q92947";"Q92947-1,Q92947-2";"Q92947-1,Q92947-2";"GCDH_HUMAN";"Glutaryl-CoA dehydrogenase, mitochondrial";"GCDH";1;1;4,30860276873631e-05;NA;1;NA;1;NA;NA;"mitochondrial matrix, mitochondrial inner membrane"
"818";"Q92973";"Q92973-1,Q92973-2";"Q92973-1,Q92973-2";"TNPO1_HUMAN";"Transportin-1";"TNPO1";4;7;0,000147106637961532;2;3;3;4;NA;NA;"cytosol, nucleus"
"819";"Q93008";"Q93008-1,Q93008-3";"Q93008-1,Q93008-3";"USP9X_HUMAN";"Probable ubiquitin carboxyl-terminal hydrolase FAF-X";"USP9X";1;1;7,34306619730158e-06;1;NA;1;NA;NA;NA;"apical part of cell, cytosol"
"820";"Q93077";"Q93077";"Q93077";"H2A1C_HUMAN";"Histone H2A type 1-C";"HIST1H2AC";1;5;0,00309546789414528;1;1;2;3;0,00360790713535977;0,00424894853590475;"nucleosome, nucleus"
"821";"Q95604";"Q95604";"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, early endosome membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface"
"822";"Q969P0";"Q969P0-1,Q969P0-3";"Q969P0-1,Q969P0-3";"IGSF8_HUMAN";"Immunoglobulin superfamily member 8";"IGSF8";3;4;0,000123143100339739;2;2;2;2;NA;NA;"plasma membrane, integral component of membrane, extracellular vesicular exosome"
"823";"Q96A26";"Q96A26";"Q96A26";"F162A_HUMAN";"Protein FAM162A";"FAM162A";6;12;0,00294104105876338;6;6;6;6;0,00365476307218263;0,00372651920841705;"integral component of membrane, mitochondrion"
"824";"Q96A35";"Q96A35";"Q96A35";"RM24_HUMAN";"39S ribosomal protein L24, mitochondrial";"MRPL24";1;1;0,000174737778954306;1;NA;1;NA;0,000434285118145158;NA;"ribosome, mitochondrion"
"825";"Q96AE4";"Q96AE4-1,Q96AE4-2";"Q96AE4-1,Q96AE4-2";"FUBP1_HUMAN";"Far upstream element-binding protein 1";"FUBP1";4;7;0,000205126957902881;3;3;3;4;NA;NA;"nucleus"
"826";"Q96AG4";"Q96AG4";"Q96AG4";"LRC59_HUMAN";"Leucine-rich repeat-containing protein 59";"LRRC59";2;2;0,000245885083088795;2;NA;2;NA;0,00061111130631501;NA;"nuclear envelope, endoplasmic reticulum membrane, mitochondrial nucleoid, endoplasmic reticulum, integral component of membrane"
"827";"Q96CT7";"Q96CT7";"Q96CT7";"CC124_HUMAN";"Coiled-coil domain-containing protein 124";"CCDC124";3;5;0,000846263682828029;2;3;2;3;0,000841305699725149;0,00128673533205432;"cytoplasm, microtubule organizing center, midbody"
"828";"Q96ER3";"Q96ER3";"Q96ER3";"SAAL1_HUMAN";"Protein SAAL1";"SAAL1";3;3;0,000238882026924874;1;2;1;2;0,000197902079154755;0,000403575216664012;"extracellular region"
"829";"Q96GA3";"Q96GA3";"Q96GA3";"LTV1_HUMAN";"Protein LTV1 homolog";"LTV1";1;1;7,94597057981686e-05;1;NA;1;NA;0,00019748544319864;NA;"nucleus, cytoplasm"
"830";"Q96I25";"Q96I25";"Q96I25";"SPF45_HUMAN";"Splicing factor 45";"RBM17";2;5;0,000470615464515338;2;1;3;2;0,00070178742283806;0,000477044021692623;"nucleus, spliceosomal complex"
"831";"Q96IX5";"Q96IX5";"Q96IX5";"USMG5_HUMAN";"Up-regulated during skeletal muscle growth protein 5";"USMG5";2;4;0,0026029903623538;2;1;2;2;0,00323467536273635;0,00329818366721969;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex"
"832";"Q96N66";"Q96N66-1,Q96N66-2,Q96N66-3";"Q96N66-1,Q96N66-2,Q96N66-3";"MBOA7_HUMAN";"Lysophospholipid acyltransferase 7";"MBOAT7";1;1;2,66549154337077e-05;1;NA;1;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane"
"833";"Q96PE2";"Q96PE2";"Q96PE2";"ARHGH_HUMAN";"Rho guanine nucleotide exchange factor 17";"ARHGEF17";2;2;3,65907515793796e-05;NA;2;NA;2;NA;9,27264433828124e-05;"cytosol"
"834";"Q96PQ1";"Q96PQ1-1";"Q96PQ1-1";"SIG12_HUMAN";"Sialic acid-binding Ig-like lectin 12";"SIGLEC12";3;6;0,000380605313487026;3;3;3;3;NA;NA;"integral component of membrane"
"835";"Q96QK1";"Q96QK1";"Q96QK1";"VPS35_HUMAN";"Vacuolar protein sorting-associated protein 35";"VPS35";1;1;4,74162817262941e-05;1;NA;1;NA;0,000117846212964013;NA;"lysosomal membrane, cytosol, extracellular vesicular exosome, endosome"
"836";"Q96RQ3";"Q96RQ3";"Q96RQ3";"MCCA_HUMAN";"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial";"MCCC1";17;28;0,00145767460291813;15;13;15;13;0,00194080521764181;0,00171505550695424;"cytosol, mitochondrial inner membrane, mitochondrial matrix"
"837";"Q99436";"Q99436";"Q99436";"PSB7_HUMAN";"Proteasome subunit beta type-7";"PSMB7";2;4;0,000545030472983828;2;2;2;2;0,000677296646349127;0,000690594414074881;"cytosol, nucleoplasm, proteasome core complex"
"838";"Q99460";"Q99460-1,Q99460-2";"Q99460-1,Q99460-2";"PSMD1_HUMAN";"26S proteasome non-ATPase regulatory subunit 1";"PSMD1";3;5;9,90119628912122e-05;2;3;2;3;NA;NA;"cytosol, proteasome regulatory particle, nucleoplasm"
"839";"Q99536";"Q99536";"Q99536";"VAT1_HUMAN";"Synaptic vesicle membrane protein VAT-1 homolog";"VAT1";3;4;0,000384156338464428;1;3;1;3;0,000238691057301155;0,000730132262208939;"mitochondrial outer membrane, integral component of membrane, extracellular vesicular exosome"
"840";"Q99567";"Q99567";"Q99567";"NUP88_HUMAN";"Nuclear pore complex protein Nup88";"NUP88";2;4;0,00020374283537992;1;2;1;3;0,000126593232819641;0,000387236139066279;"cytosol, nuclear pore"
"841";"Q99613";"Q99613";"Q99613";"EIF3C_HUMAN";"Eukaryotic translation initiation factor 3 subunit C";"EIF3C,EIF3CL";12;28;0,00115751816770607;11;12;13;15;0,001335676464131;0,0015714237625855;"eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex"
"842";"Q99615";"Q99615-1,Q99615-2";"Q99615-1,Q99615-2";"DNJC7_HUMAN";"DnaJ homolog subfamily C member 7";"DNAJC7";2;3;0,000114605344901205;2;1;2;1;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome, cytoskeleton"
"843";"Q99623";"Q99623";"Q99623";"PHB2_HUMAN";"Prohibitin-2";"PHB2";5;8;0,00100985579275264;4;4;4;4;0,0012549242209947;0,00127956289430597;"protein complex, mitochondrial inner membrane, nuclear matrix"
"844";"Q99653";"Q99653";"Q99653";"CHP1_HUMAN";"Calcineurin B homologous protein 1";"CHP1";4;6;0,00116133416166554;4;2;4;2;0,00192421713885855;0,000980998218967907;"endoplasmic reticulum-Golgi intermediate compartment, transport vesicle, plasma membrane, endoplasmic reticulum, cytosol, microtubule cytoskeleton, Golgi membrane, nucleus, extracellular vesicular exosome"
"845";"Q99714";"Q99714-1";"Q99714-1";"HCD2_HUMAN";"3-hydroxyacyl-CoA dehydrogenase type-2";"HSD17B10";6;15;0,00216915863529483;5;6;7;8;NA;NA;"endoplasmic reticulum, mitochondrial inner membrane, mitochondrial matrix, plasma membrane"
"846";"Q99729";"Q99729-3";"Q99729-3";"ROAA_HUMAN";"Heterogeneous nuclear ribonucleoprotein A/B";"HNRNPAB";4;9;0,00109137427240858;2;4;3;6;NA;NA;"nucleus, cytoplasm, ribonucleoprotein complex"
"847";"Q99733";"Q99733";"Q99733";"NP1L4_HUMAN";"Nucleosome assembly protein 1-like 4";"NAP1L4";3;5;0,000566150403811951;2;3;2;3;0,000555884951225802;0,000874489840908534;"nucleus, cytoplasm"
"848";"Q99798";"Q99798";"Q99798";"ACON_HUMAN";"Aconitate hydratase, mitochondrial";"ACO2";1;1;4,83889234027309e-05;NA;1;NA;1;NA;0,000122624777370988;"mitochondrial matrix, nucleus"
"849";"Q99805";"Q99805";"Q99805";"TM9S2_HUMAN";"Transmembrane 9 superfamily member 2";"TM9SF2";2;3;0,00017078443553905;1;2;1;2;0,000141486554327834;0,000288528887931737;"endosome, extracellular vesicular exosome, endosome membrane, integral component of plasma membrane"
"850";"Q99808";"Q99808";"Q99808";"S29A1_HUMAN";"Equilibrative nucleoside transporter 1";"SLC29A1";2;4;0,000331082107492369;2;2;2;2;0,000411428006663834;0,000419505817321802;"basolateral plasma membrane, apical plasma membrane, integral component of plasma membrane"
"851";"Q99832";"Q99832-1,Q99832-3";"Q99832-1,Q99832-3";"TCPH_HUMAN";"T-complex protein 1 subunit eta";"CCT7";16;29;0,00100787978579169;15;12;16;13;NA;NA;"extracellular vesicular exosome, mitochondrion, chaperonin-containing T-complex, zona pellucida receptor complex, cell body, cytosol, microtubule"
"852";"Q99873";"Q99873-1,Q99873-2,Q99873-3";"Q99873-1,Q99873-2,Q99873-3";"ANM1_HUMAN";"Protein arginine N-methyltransferase 1";"PRMT1";5;12;0,000418208977885098;5;5;6;6;NA;NA;"cytosol, nucleoplasm, nucleus, cytoplasm"
"853";"Q9BPW8";"Q9BPW8";"Q9BPW8";"NIPS1_HUMAN";"Protein NipSnap homolog 1";"NIPSNAP1";3;5;0,00074755775151226;3;2;3;2;0,0011560547511188;0,000673572720770218;"synaptic membrane, mitochondrion, mitochondrial inner membrane"
"854";"Q9BQ39";"Q9BQ39";"Q9BQ39";"DDX50_HUMAN";"ATP-dependent RNA helicase DDX50";"DDX50";1;1;5,6333373513627e-05;0;1;0;1;NA;0,000142757203506524;"nucleolus, plasma membrane"
"855";"Q9BQ67";"Q9BQ67";"Q9BQ67";"GRWD1_HUMAN";"Glutamate-rich WD repeat-containing protein 1";"GRWD1";1;1;8,46263682828029e-05;1;NA;1;NA;0,000210326424931287;NA;"cytoplasm, nucleolus"
"856";"Q9BQA1";"Q9BQA1";"Q9BQA1";"MEP50_HUMAN";"Methylosome protein 50";"WDR77";1;1;0,000110360702497456;NA;1;NA;1;NA;0,000279670544881202;"cytosol, methylosome, nucleus, Golgi apparatus"
"857";"Q9BQE3";"Q9BQE3";"Q9BQE3";"TBA1C_HUMAN";"Tubulin alpha-1C chain";"TUBA1C";2;3;0,00491756475471405;1;2;1;2;0,0053274887098965;0,00702975895218094;"cytoplasmic microtubule, microtubule"
"858";"Q9BQG0";"Q9BQG0-1,Q9BQG0-2";"Q9BQG0-1,Q9BQG0-2";"MBB1A_HUMAN";"Myb-binding protein 1A";"MYBBP1A";2;2;2,84212050106401e-05;2;NA;2;NA;NA;NA;"cytoplasm, nucleolus, NLS-dependent protein nuclear import complex"
"859";"Q9BRP8";"Q9BRP8-1,Q9BRP8-2";"Q9BRP8-1,Q9BRP8-2";"WIBG_HUMAN";"Partner of Y14 and mago";"WIBG";1;2;0,000185016471833971;1;1;1;1;NA;NA;"nucleoplasm, cytoplasm, nucleolus, exon-exon junction complex"
"860";"Q9BRR6";"Q9BRR6-1,Q9BRR6-2,Q9BRR6-3,Q9BRR6-4";"Q9BRR6-1,Q9BRR6-2,Q9BRR6-3,Q9BRR6-4";"ADPGK_HUMAN";"ADP-dependent glucokinase";"ADPGK";1;2;3,79711873784005e-05;1;1;1;1;NA;NA;"extracellular region"
"861";"Q9BSJ8";"Q9BSJ8-1,Q9BSJ8-2";"Q9BSJ8-1,Q9BSJ8-2";"ESYT1_HUMAN";"Extended synaptotagmin-1";"ESYT1";3;3;5,12817394757202e-05;NA;3;NA;3;NA;NA;"integral component of membrane"
"862";"Q9BTT0";"Q9BTT0";"Q9BTT0";"AN32E_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member E";"ANP32E";5;9;0,00126750090405661;5;4;5;4;0,00175010420745064;0,00142757203506524;"cytoplasmic membrane-bounded vesicle, nucleus"
"863";"Q9BUF5";"Q9BUF5";"Q9BUF5";"TBB6_HUMAN";"Tubulin beta-6 chain";"TUBB6";2;4;0,000659059898444859;2;2;2;2;0,000921430052079925;0,000730738583635786;"plasma membrane, extracellular vesicular exosome, cytoplasm, microtubule"
"864";"Q9BUJ2";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-3,Q9BUJ2-4";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-3,Q9BUJ2-4";"HNRL1_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 1";"HNRNPUL1";5;6;6,61390658658822e-05;1;5;1;5;NA;NA;"ribonucleoprotein complex, nucleoplasm"
"865";"Q9BV40";"Q9BV40";"Q9BV40";"VAMP8_HUMAN";"Vesicle-associated membrane protein 8";"VAMP8";3;7;0,00264203521778911;3;3;3;4;0,00281416756558062;0,00382589305397484;"recycling endosome, early endosome, extracellular vesicular exosome, secretory granule membrane, plasma membrane, late endosome membrane, lysosomal membrane, mitochondrion, SNARE complex, integral component of membrane"
