"";"accession";"name";"go_name"
"510";"P62318";"SMD3_HUMAN";"P:mRNA 3'-end processing, C:methylosome, C:U1 snRNP, C:U7 snRNP, C:nucleoplasm, C:U4 snRNP, C:SMN-Sm protein complex, P:spliceosomal snRNP assembly, C:pICln-Sm protein complex, C:catalytic step 2 spliceosome, P:histone mRNA metabolic process, C:cytosol, C:U12-type spliceosomal complex, P:termination of RNA polymerase II transcription, P:ncRNA metabolic process, F:histone pre-mRNA DCP binding"
"511";"Q7KZF4";"SND1_HUMAN";"F:transcription cofactor activity, P:gene silencing by RNA, F:nucleic acid binding, C:mitochondrion, P:viral process, P:transcription, DNA-templated, C:nucleus, C:melanosome, F:nuclease activity, P:nucleic acid phosphodiester bond hydrolysis, P:regulation of transcription, DNA-templated, C:extracellular vesicular exosome, C:RISC complex, C:cytoplasm"
"512";"Q96DI7";"SNR40_HUMAN";"C:catalytic step 2 spliceosome, C:nucleoplasm, C:cytoplasm, C:U5 snRNP, C:small nucleolar ribonucleoprotein complex, P:mRNA splicing, via spliceosome"
"513";"P09012";"SNRPA_HUMAN";"C:nucleoplasm, F:snRNA binding, C:U1 snRNP, F:RNA binding, C:spliceosomal complex, P:mRNA splicing, via spliceosome, F:nucleotide binding"
"514";"O43290";"SNUT1_HUMAN";"C:Cajal body, P:positive regulation of cytotoxic T cell differentiation, P:cell cycle arrest, P:intrinsic apoptotic signaling pathway, C:catalytic step 2 spliceosome, C:cytosol, P:spliceosomal snRNP assembly, C:Golgi apparatus"
"515";"Q13573";"SNW1_HUMAN";"P:positive regulation of histone H3-K4 methylation, C:nuclear matrix, P:negative regulation of transcription from RNA polymerase II promoter, F:retinoic acid receptor binding, P:positive regulation of mRNA splicing, via spliceosome, P:positive regulation by host of viral transcription, P:transcription initiation from RNA polymerase II promoter, C:nucleoplasm, P:cellular response to retinoic acid, F:SMAD binding, F:vitamin D receptor binding, P:intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator, P:positive regulation of transcription from RNA polymerase II promoter, C:catalytic step 2 spliceosome, C:chromatin, P:retinoic acid receptor signaling pathway, P:mRNA splicing, via spliceosome, F:transcription coactivator activity, P:positive regulation of vitamin D receptor signaling pathway, F:transcription corepressor activity, P:viral process, P:regulation of retinoic acid receptor signaling pathway, P:Notch signaling pathway, P:positive regulation of neurogenesis, P:positive regulation of transforming growth factor beta receptor signaling pathway"
"516";"P11277";"SPTB1_HUMAN";"C:cytosol, P:porphyrin-containing compound biosynthetic process, P:axon guidance, P:plasma membrane organization, C:spectrin-associated cytoskeleton, P:actin filament capping, F:structural constituent of cytoskeleton, F:actin filament binding, C:spectrin, C:cell surface, C:protein complex, P:hemopoiesis, C:intrinsic component of the cytoplasmic side of the plasma membrane"
"517";"Q01082";"SPTB2_HUMAN";"P:axon guidance, F:actin binding, C:extracellular vesicular exosome, C:spectrin-associated cytoskeleton, P:common-partner SMAD protein phosphorylation, F:phospholipid binding, C:M band, P:protein targeting to plasma membrane, P:Golgi to plasma membrane protein transport, P:membrane assembly, C:protein complex, C:axolemma, P:actin filament capping, P:SMAD protein import into nucleus, C:spectrin, C:nucleolus, F:ankyrin binding, C:cytosol, F:structural constituent of cytoskeleton, C:cuticular plate, P:mitotic cytokinesis"
"518";"Q13813";"SPTN1_HUMAN";"C:cytosol, F:structural constituent of cytoskeleton, C:lateral plasma membrane, P:actin filament capping, P:axon guidance, C:spectrin, C:cuticular plate, P:cellular component disassembly involved in execution phase of apoptosis, C:fascia adherens, C:membrane, F:calcium ion binding, C:intracellular membrane-bounded organelle, C:Z disc, C:extracellular vesicular exosome, F:actin binding, C:microtubule cytoskeleton"
"519";"Q9Y6N5";"SQRD_HUMAN";"P:sulfide oxidation, using sulfide:quinone oxidoreductase, P:cellular nitrogen compound metabolic process, C:mitochondrial inner membrane, F:sulfide:quinone oxidoreductase activity, P:sulfur amino acid catabolic process"
"520";"P37108";"SRP14_HUMAN";"F:endoplasmic reticulum signal peptide binding, C:signal recognition particle, endoplasmic reticulum targeting, P:response to drug, F:7S RNA binding, P:translation, P:SRP-dependent cotranslational protein targeting to membrane, C:cytosol"
"521";"Q9UHB9";"SRP68_HUMAN";"C:endoplasmic reticulum, F:signal recognition particle binding, P:response to drug, P:translation, C:nucleolus, P:SRP-dependent cotranslational protein targeting to membrane, C:signal recognition particle, endoplasmic reticulum targeting, C:ribosome, C:cytosol, F:7S RNA binding, F:endoplasmic reticulum signal peptide binding"
"522";"Q9Y5M8";"SRPRB_HUMAN";"C:endoplasmic reticulum membrane, P:small GTPase mediated signal transduction, C:cytoplasmic microtubule, F:GTP binding, C:integral component of membrane, P:SRP-dependent cotranslational protein targeting to membrane, P:translation, P:activation of signaling protein activity involved in unfolded protein response"
"523";"Q9UQ35";"SRRM2_HUMAN";"F:RNA binding, C:Cajal body, P:mRNA splicing, via spliceosome, F:C2H2 zinc finger domain binding, C:catalytic step 2 spliceosome, C:nuclear speck"
"524";"Q07955";"SRSF1_HUMAN";"P:termination of RNA polymerase II transcription, F:nucleotide binding, C:catalytic step 2 spliceosome, P:in utero embryonic development, P:mRNA export from nucleus, F:mRNA binding, P:mRNA 5'-splice site recognition, C:cytoplasm, C:nuclear speck, P:cardiac muscle contraction, P:mRNA 3'-end processing"
"525";"Q01130";"SRSF2_HUMAN";"F:transcription corepressor activity, F:RNA binding, P:mRNA splicing, via spliceosome, C:nuclear speck, P:termination of RNA polymerase II transcription, F:nucleotide binding, P:mRNA 3'-end processing, P:mRNA export from nucleus"
"526";"P84103";"SRSF3_HUMAN";"F:nucleotide binding, F:RNA binding, P:mRNA 3'-end processing, P:mRNA splicing, via spliceosome, C:nucleoplasm, C:cytoplasm, P:termination of RNA polymerase II transcription, P:mRNA export from nucleus"
"527";"Q08170";"SRSF4_HUMAN";"P:mRNA export from nucleus, P:mRNA 3'-end processing, C:nucleoplasm, F:nucleotide binding, P:termination of RNA polymerase II transcription, F:RNA binding, C:nuclear speck, P:mRNA splicing, via spliceosome, P:negative regulation of mRNA splicing, via spliceosome"
"528";"Q13243";"SRSF5_HUMAN";"C:nuclear speck, C:cytoplasm, F:RNA binding, P:regulation of cell cycle, P:mRNA splice site selection, C:nucleolus, F:nucleotide binding, P:termination of RNA polymerase II transcription, P:response to wounding, P:mRNA export from nucleus, P:mRNA 3'-end processing"
"529";"Q16629";"SRSF7_HUMAN";"P:negative regulation of mRNA splicing, via spliceosome, F:zinc ion binding, F:RNA binding, F:nucleotide binding, P:mRNA export from nucleus, P:termination of RNA polymerase II transcription, P:mRNA splicing, via spliceosome, C:cytoplasm, C:nucleoplasm, P:mRNA 3'-end processing"
"530";"Q13242";"SRSF9_HUMAN";"P:mRNA export from nucleus, P:mRNA 3'-end processing, F:nucleotide binding, P:mRNA splice site selection, C:nucleoplasm, P:termination of RNA polymerase II transcription, F:RNA binding, C:nucleolus, P:negative regulation of mRNA splicing, via spliceosome"
"531";"P51571";"SSRD_HUMAN";"C:Sec61 translocon complex, C:extracellular vesicular exosome, P:translation, P:SRP-dependent cotranslational protein targeting to membrane, C:integral component of membrane"
"532";"Q96SI9";"STRBP_HUMAN";"F:single-stranded RNA binding, P:spermatid development, C:cytoplasm, C:microtubule cytoskeleton, P:cellular component movement, C:nucleus, P:multicellular organismal development, F:DNA binding, F:double-stranded RNA binding, P:mechanosensory behavior"
"533";"P14868";"SYDC_HUMAN";"F:nucleic acid binding, F:aspartate-tRNA ligase activity, F:aminoacylase activity, C:extracellular vesicular exosome, F:ATP binding, P:protein complex assembly, P:aspartyl-tRNA aminoacylation, C:cytosol"
"534";"P07814";"SYEP_HUMAN";"P:protein complex assembly, P:glutamyl-tRNA aminoacylation, F:ATP binding, F:RNA stem-loop binding, C:GAIT complex, P:tRNA aminoacylation for protein translation, P:prolyl-tRNA aminoacylation, P:negative regulation of translation, P:cellular response to interferon-gamma, C:ribonucleoprotein complex, F:proline-tRNA ligase activity, F:glutamate-tRNA ligase activity, C:cytosol"
"535";"Q9Y285";"SYFA_HUMAN";"F:phenylalanine-tRNA ligase activity, F:ATP binding, C:cytosol, P:phenylalanyl-tRNA aminoacylation, P:tRNA aminoacylation for protein translation, F:tRNA binding"
"536";"Q9NSD9";"SYFB_HUMAN";"F:ATP binding, C:cytosol, P:tRNA aminoacylation for protein translation, F:RNA binding, F:magnesium ion binding, P:phenylalanyl-tRNA aminoacylation, F:phenylalanine-tRNA ligase activity"
"537";"P41252";"SYIC_HUMAN";"C:cytosol, F:isoleucine-tRNA ligase activity, F:aminoacyl-tRNA editing activity, P:regulation of translational fidelity, P:tRNA aminoacylation for protein translation, C:nucleus, P:isoleucyl-tRNA aminoacylation, F:ATP binding, C:extracellular vesicular exosome"
"538";"Q15046";"SYK_HUMAN";"F:metal ion binding, F:ATP binding, F:tRNA binding, C:mitochondrial matrix, P:diadenosine tetraphosphate biosynthetic process, C:cytosol, F:lysine-tRNA ligase activity, P:lysyl-tRNA aminoacylation, C:nucleus, C:plasma membrane, F:amino acid binding, C:extracellular region, C:aminoacyl-tRNA synthetase multienzyme complex, P:viral process, C:microtubule cytoskeleton, P:tRNA processing"
"539";"P56192";"SYMC_HUMAN";"C:mitochondrion, F:tRNA binding, C:cytosol, F:ATP binding, C:extracellular vesicular exosome, P:methionyl-tRNA aminoacylation, P:tRNA aminoacylation for protein translation, F:methionine-tRNA ligase activity"
"540";"O43776";"SYNC_HUMAN";"F:asparagine-tRNA ligase activity, C:mitochondrion, F:nucleic acid binding, F:ATP binding, C:extracellular vesicular exosome, P:tRNA aminoacylation for protein translation, C:cytosol, P:asparaginyl-tRNA aminoacylation"
"541";"P47897";"SYQ_HUMAN";"F:glutamine-tRNA ligase activity, F:ATP binding, P:tRNA aminoacylation for protein translation, C:mitochondrial matrix, C:cytosol, P:glutaminyl-tRNA aminoacylation"
"542";"P54136";"SYRC_HUMAN";"C:mitochondrion, F:tRNA binding, P:arginyl-tRNA aminoacylation, F:ATP binding, C:cytosol, F:arginine binding, C:extracellular vesicular exosome, F:arginine-tRNA ligase activity, C:nucleus, C:aminoacyl-tRNA synthetase multienzyme complex"
"543";"P26639";"SYTC_HUMAN";"C:actin cytoskeleton, P:threonyl-tRNA aminoacylation, C:cytosol, C:extracellular vesicular exosome, F:ATP binding, F:protein homodimerization activity, F:threonine-tRNA ligase activity"
"544";"P54577";"SYYC_HUMAN";"F:ATP binding, C:cytosol, P:tyrosyl-tRNA aminoacylation, F:signal transducer activity, F:interleukin-8 receptor binding, F:tRNA binding, C:nucleus, C:extracellular space, P:apoptotic process, F:tyrosine-tRNA ligase activity"
"545";"Q13148";"TADBP_HUMAN";"F:double-stranded DNA binding, P:cell death, P:RNA splicing, F:nucleotide binding, P:negative regulation by host of viral transcription, C:nucleus, F:sequence-specific DNA binding transcription factor activity, P:transcription from RNA polymerase II promoter, P:mRNA processing, F:mRNA 3'-UTR binding, P:3'-UTR-mediated mRNA stabilization"
"546";"P37802";"TAGL2_HUMAN";"P:epithelial cell differentiation, C:extracellular vesicular exosome, P:muscle organ development"
"547";"Q71U36";"TBA1A_HUMAN";"C:cytosol, C:microtubule, C:cytoplasmic microtubule, F:structural constituent of cytoskeleton, P:cytoskeleton-dependent intracellular transport, F:GTPase activity, C:extracellular vesicular exosome, P:'de novo' posttranslational protein folding, P:cell division, F:structural molecule activity, P:microtubule-based process, P:G2/M transition of mitotic cell cycle, P:protein polymerization, F:GTP binding"
"548";"P68363";"TBA1B_HUMAN";"P:cytoskeleton-dependent intracellular transport, C:microtubule, P:cell division, F:structural molecule activity, F:structural constituent of cytoskeleton, P:microtubule-based process, P:cellular response to interleukin-4, C:cytoplasmic microtubule, F:double-stranded RNA binding, F:GTPase activity, P:protein polymerization, P:'de novo' posttranslational protein folding, P:microtubule cytoskeleton organization, F:GTP binding"
"549";"Q9BQE3";"TBA1C_HUMAN";"P:'de novo' posttranslational protein folding, P:protein polymerization, F:structural constituent of cytoskeleton, F:structural molecule activity, C:cytoplasmic microtubule, P:cytoskeleton-dependent intracellular transport, F:GTP binding, F:GTPase activity, P:microtubule-based process, P:cell division, C:microtubule"
"550";"P68366";"TBA4A_HUMAN";"C:microtubule, F:GTP binding, F:structural constituent of cytoskeleton, P:platelet activation, P:microtubule-based process, P:platelet degranulation, P:'de novo' posttranslational protein folding, C:cytosol, P:protein polymerization, P:G2/M transition of mitotic cell cycle, C:extracellular vesicular exosome, F:GTPase activity"
"551";"Q13509";"TBB3_HUMAN";"P:protein polymerization, F:GTPase activity, C:microtubule, C:axon, F:peptide binding, C:cytoplasm, P:axon guidance, C:plasma membrane, P:'de novo' posttranslational protein folding, P:mitosis, F:structural constituent of cytoskeleton, F:GTP binding, P:microtubule-based process"
