"";"accession";"name";"go_name"
"529";"P02786";"TFR1_HUMAN";"P:cellular iron ion homeostasis, C:extracellular vesicular exosome, C:blood microparticle, C:integral component of plasma membrane, P:positive regulation of bone resorption, P:viral process, F:peptidase activity, P:osteoclast differentiation, P:transmembrane transport, P:transferrin transport, C:endosome, C:external side of plasma membrane, F:transferrin receptor activity, P:proteolysis, C:coated pit, C:perinuclear region of cytoplasm, F:double-stranded RNA binding, C:cytoplasmic membrane-bounded vesicle, C:melanosome"
"530";"P24557";"THAS_HUMAN";"F:monooxygenase activity, F:thromboxane-A synthase activity, C:endoplasmic reticulum membrane, C:integral component of membrane, F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, F:iron ion binding, P:xenobiotic metabolic process, F:heme binding, P:cyclooxygenase pathway"
"531";"P24752";"THIL_HUMAN";"P:brain development, P:response to starvation, P:branched-chain amino acid catabolic process, F:coenzyme binding, P:protein homooligomerization, C:mitochondrial matrix, P:adipose tissue development, P:ketone body catabolic process, P:response to hormone, C:mitochondrial inner membrane, P:liver development, P:ketone body biosynthetic process, C:extracellular vesicular exosome, P:response to organic cyclic compound, F:acetyl-CoA C-acetyltransferase activity, P:cellular nitrogen compound metabolic process, P:cellular lipid metabolic process, F:metal ion binding, P:metanephric proximal convoluted tubule development"
"532";"P42765";"THIM_HUMAN";"C:mitochondrial inner membrane, P:negative regulation of mitochondrial outer membrane permeabilization, P:cholesterol biosynthetic process, F:acetyl-CoA C-acyltransferase activity, C:mitochondrion, P:fatty acid metabolic process"
"533";"P10599";"THIO_HUMAN";"C:extracellular vesicular exosome, C:mitochondrion, P:nucleobase-containing small molecule interconversion, P:transcription, DNA-templated, P:negative regulation of transcription from RNA polymerase II promoter, P:negative regulation of protein export from nucleus, P:glycerol ether metabolic process, P:cell redox homeostasis, P:regulation of protein import into nucleus, translocation, P:cell-cell signaling, P:oxidation-reduction process, P:positive regulation of DNA binding, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, F:peptide disulfide oxidoreductase activity, C:nucleoplasm, P:cell proliferation, F:protein disulfide oxidoreductase activity, C:cytosol, P:response to radiation, P:cellular component movement, P:innate immune response"
"534";"Q86V81";"THOC4_HUMAN";"F:RNA binding, C:transcription export complex, C:cytosol, C:nuclear speck, P:mRNA splicing, via spliceosome, P:regulation of DNA recombination, P:viral mRNA export from host cell nucleus, F:nucleotide binding, C:nucleoplasm, P:replication fork processing, C:extracellular vesicular exosome, P:mRNA 3'-end processing, C:catalytic step 2 spliceosome, P:termination of RNA polymerase II transcription, P:positive regulation of DNA-templated transcription, elongation"
"535";"Q3ZCQ8";"TIM50_HUMAN";"P:protein targeting to mitochondrion, P:mitochondrial membrane organization, F:protein tyrosine phosphatase activity, C:nuclear speck, F:RNA binding, C:integral component of membrane, F:ribonucleoprotein complex binding, P:release of cytochrome c from mitochondria, F:interleukin-2 receptor binding, C:mitochondrial inner membrane presequence translocase complex, F:protein serine/threonine phosphatase activity"
"536";"P29401";"TKT_HUMAN";"C:extracellular vesicular exosome, C:cytosol, C:nucleus, P:xylulose biosynthetic process, F:metal ion binding, F:cofactor binding, F:protein homodimerization activity, F:transketolase activity, P:pentose-phosphate shunt, non-oxidative branch, P:glyceraldehyde-3-phosphate biosynthetic process, P:regulation of growth, P:energy reserve metabolic process, C:peroxisome"
"537";"Q6UW68";"TM205_HUMAN";"C:integral component of membrane"
"538";"Q92544";"TM9S4_HUMAN";"C:integral component of membrane"
"539";"P49755";"TMEDA_HUMAN";"P:kidney development, P:regulated secretory pathway, C:trans-Golgi network transport vesicle, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:gamma-secretase complex, P:retrograde vesicle-mediated transport, Golgi to ER, P:response to alkaloid, C:integral component of membrane, P:COPI coating of Golgi vesicle, C:cis-Golgi network, P:cargo loading into vesicle, P:Golgi organization, C:COPI-coated vesicle, C:endoplasmic reticulum, P:COPII vesicle coating, C:Golgi membrane, C:transport vesicle membrane, C:zymogen granule membrane, C:melanosome, C:endoplasmic reticulum membrane, P:beta-amyloid formation, C:endoplasmic reticulum-Golgi intermediate compartment, P:intracellular protein transport, P:response to acid, P:protein oligomerization"
"540";"P25445";"TNR6_HUMAN";"C:integral component of membrane, P:negative regulation of apoptotic process, C:CD95 death-inducing signaling complex, P:extrinsic apoptotic signaling pathway via death domain receptors, P:negative regulation of B cell activation, P:protein complex assembly, F:signal transducer activity, P:regulation of extrinsic apoptotic signaling pathway in absence of ligand, P:negative thymic T cell selection, P:inflammatory cell apoptotic process, C:extracellular vesicular exosome, P:positive regulation of apoptotic process, P:response to toxic substance, C:membrane raft, P:protein homooligomerization, P:cellular response to hyperoxia, P:cellular response to lithium ion, P:extrinsic apoptotic signaling pathway in absence of ligand, P:positive regulation of necrotic cell death, P:extrinsic apoptotic signaling pathway, P:activation-induced cell death of T cells, F:receptor activity, P:regulation of lymphocyte differentiation, C:cytosol, C:nucleus, P:spleen development, P:positive regulation of extrinsic apoptotic signaling pathway in absence of ligand, P:cellular response to mechanical stimulus, P:response to glucocorticoid, C:cell surface, P:gene expression, P:renal system process, C:external side of plasma membrane, P:immunoglobulin production, P:positive regulation of protein homooligomerization, P:transformed cell apoptotic process, P:regulation of myeloid cell differentiation, P:activation of cysteine-type endopeptidase activity involved in apoptotic process, P:motor neuron apoptotic process, F:transmembrane signaling receptor activity, P:B cell mediated immunity"
"541";"Q9NS69";"TOM22_HUMAN";"C:integral component of membrane, F:protein transmembrane transporter activity, C:mitochondrial inner membrane, P:cellular protein metabolic process, P:protein import into mitochondrial outer membrane, C:mitochondrial outer membrane translocase complex"
"542";"P11388";"TOP2A_HUMAN";"P:positive regulation of transcription from RNA polymerase II promoter, P:positive regulation of single stranded viral RNA replication via double stranded DNA intermediate, C:synaptonemal complex, P:embryonic cleavage, F:drug binding, P:DNA topological change, P:DNA ligation, P:mitotic recombination, P:positive regulation of apoptotic process, P:resolution of meiotic recombination intermediates, P:DNA-dependent DNA replication, P:phosphatidylinositol-mediated signaling, F:chromatin binding, P:mitotic cell cycle, F:magnesium ion binding, C:cytoplasm, C:nucleolus, F:DNA binding, bending, P:DNA repair, C:nucleoplasm, C:DNA topoisomerase complex (ATP-hydrolyzing), F:ATP binding, P:apoptotic chromosome condensation, P:sister chromatid segregation, F:ubiquitin binding, F:DNA topoisomerase type II (ATP-hydrolyzing) activity"
"543";"Q9Y2W1";"TR150_HUMAN";"F:RNA polymerase II transcription cofactor activity, F:vitamin D receptor binding, F:phosphoprotein binding, F:receptor activity, F:thyroid hormone receptor binding, P:RNA splicing, P:mRNA stabilization, P:transcription initiation from RNA polymerase II promoter, P:mRNA processing, P:androgen receptor signaling pathway, P:positive regulation of transcription from RNA polymerase II promoter, P:regulation of alternative mRNA splicing, via spliceosome, F:ligand-dependent nuclear receptor transcription coactivator activity, F:ATP binding, P:nuclear-transcribed mRNA catabolic process, P:positive regulation of mRNA splicing, via spliceosome, C:mediator complex"
"544";"P62995";"TRA2B_HUMAN";"P:mRNA splicing, via spliceosome, F:mRNA binding, F:nucleotide binding, C:nucleus, P:regulation of alternative mRNA splicing, via spliceosome, P:positive regulation of mRNA splicing, via spliceosome"
"545";"P20231";"TRYB2_HUMAN";"C:extracellular region, P:proteolysis, F:serine-type endopeptidase activity"
"546";"Q2NL82";"TSR1_HUMAN";"P:ribosome assembly, C:nucleolus"
"547";"Q01081";"U2AF1_HUMAN";"P:mRNA export from nucleus, P:mRNA 3'-end processing, F:nucleotide binding, P:mRNA splicing, via spliceosome, P:termination of RNA polymerase II transcription, C:Cajal body, C:catalytic step 2 spliceosome, F:metal ion binding, F:RNA binding, C:nuclear speck"
"548";"P26368";"U2AF2_HUMAN";"P:mRNA 3'-end processing, P:mRNA splicing, via spliceosome, F:nucleotide binding, P:termination of RNA polymerase II transcription, C:spliceosomal complex, P:negative regulation of mRNA splicing, via spliceosome, F:RNA binding, P:mRNA export from nucleus, C:nuclear speck"
"549";"O75643";"U520_HUMAN";"C:nucleoplasm, C:catalytic step 2 spliceosome, P:cis assembly of pre-catalytic spliceosome, C:U5 snRNP, F:nucleic acid binding, F:ATP binding, F:ATP-dependent RNA helicase activity"
"550";"Q15029";"U5S1_HUMAN";"C:catalytic step 2 spliceosome, C:nuclear speck, P:mRNA splicing, via spliceosome, F:GTPase activity, C:cytoplasm, C:Cajal body, F:GTP binding"
"551";"Q96IX5";"USMG5_HUMAN";"C:integral component of membrane, C:mitochondrial proton-transporting ATP synthase complex"
"552";"P63027";"VAMP2_HUMAN";"P:cellular protein metabolic process, C:cell junction, C:synaptic vesicle membrane, C:SNARE complex, C:clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, C:secretory granule membrane, P:energy reserve metabolic process, P:regulation of insulin secretion, C:clathrin-sculpted monoamine transport vesicle membrane, P:post-Golgi vesicle-mediated transport, C:neuron projection, P:vesicle fusion, P:regulation of exocytosis, P:small molecule metabolic process, C:endocytic vesicle membrane, F:SNAP receptor activity, F:syntaxin binding, P:neurotransmitter secretion, P:glutamate secretion, C:integral component of plasma membrane, C:clathrin-sculpted glutamate transport vesicle membrane, C:synaptic vesicle"
"553";"P51809";"VAMP7_HUMAN";"P:endosome to lysosome transport, F:SNARE binding, C:phagocytic vesicle membrane, C:extracellular vesicular exosome, C:integral component of membrane, P:vesicle fusion with Golgi apparatus, C:Golgi apparatus, P:eosinophil degranulation, C:transport vesicle membrane, C:neuron projection, C:endoplasmic reticulum membrane, C:phagocytic vesicle, P:Golgi to plasma membrane protein transport, P:regulation of protein targeting to vacuolar membrane, C:perinuclear region of cytoplasm, C:synapse, C:apical part of cell, P:ER to Golgi vesicle-mediated transport, C:SNARE complex, C:plasma membrane, P:vesicle fusion, P:calcium ion-dependent exocytosis, P:triglyceride transport, C:lysosomal membrane, P:phagocytosis, engulfment, C:late endosome membrane, P:post-Golgi vesicle-mediated transport, P:neutrophil degranulation, F:SNAP receptor activity, C:cell junction"
"554";"Q9BV40";"VAMP8_HUMAN";"P:regulation of endocytosis, C:recycling endosome, C:early endosome, C:extracellular vesicular exosome, C:secretory granule membrane, F:SNARE binding, C:plasma membrane, P:protein transport, P:exocytosis, P:vesicle fusion, C:late endosome membrane, C:lysosomal membrane, P:protein complex assembly, P:autophagic vacuole fusion, F:SNAP receptor activity, P:post-Golgi vesicle-mediated transport, C:mitochondrion, C:SNARE complex, P:endocytosis, C:integral component of membrane"
"555";"Q9P0L0";"VAPA_HUMAN";"F:structural molecule activity, C:endoplasmic reticulum membrane, P:sphingolipid biosynthetic process, P:small molecule metabolic process, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, C:integral component of membrane, C:vesicle, P:membrane fusion, P:protein localization to endoplasmic reticulum, P:cell death, C:plasma membrane, F:signal transducer activity, C:microtubule, P:neuron projection development"
"556";"Q99536";"VAT1_HUMAN";"C:mitochondrial outer membrane, F:zinc ion binding, P:negative regulation of mitochondrial fusion, F:oxidoreductase activity, C:integral component of membrane, C:extracellular vesicular exosome"
"557";"P21796";"VDAC1_HUMAN";"P:neuron-neuron synaptic transmission, P:apoptotic process, C:mitochondrial outer membrane, P:viral process, F:voltage-gated anion channel activity, P:behavioral fear response, C:mitochondrial inner membrane, C:pore complex, C:extracellular vesicular exosome, P:epithelial cell differentiation, C:mitochondrial nucleoid, C:plasma membrane, F:porin activity, P:learning"
"558";"P45880";"VDAC2_HUMAN";"F:voltage-gated anion channel activity, P:negative regulation of intrinsic apoptotic signaling pathway, C:mitochondrial inner membrane, F:porin activity, F:nucleotide binding, C:mitochondrial outer membrane, P:negative regulation of protein polymerization, C:mitochondrial nucleoid, C:pore complex"
"559";"Q9Y277";"VDAC3_HUMAN";"F:voltage-gated anion channel activity, P:adenine transport, C:pore complex, F:porin activity, F:nucleotide binding, C:mitochondrial outer membrane, C:extracellular vesicular exosome"
"560";"Q9BQB6";"VKOR1_HUMAN";"P:post-translational protein modification, C:integral component of membrane, P:drug metabolic process, P:peptidyl-glutamic acid carboxylation, F:vitamin-K-epoxide reductase (warfarin-sensitive) activity, C:endoplasmic reticulum membrane"
"561";"Q3ZAQ7";"VMA21_HUMAN";"C:lysosome, C:integral component of membrane, P:vacuolar proton-transporting V-type ATPase complex assembly, C:COPII vesicle coat, C:endoplasmic reticulum-Golgi intermediate compartment membrane, C:endoplasmic reticulum membrane"
"562";"P04004";"VTNC_HUMAN";"P:positive regulation of protein binding, P:positive regulation of smooth muscle cell migration, F:scavenger receptor activity, P:positive regulation of vascular endothelial growth factor receptor signaling pathway, C:extracellular vesicular exosome, P:extracellular matrix organization, P:negative regulation of blood coagulation, F:polysaccharide binding, P:cell adhesion mediated by integrin, P:regulation of complement activation, P:positive regulation of wound healing, P:innate immune response, C:alphav-beta3 integrin-vitronectin complex, C:extracellular matrix, F:extracellular matrix binding, P:receptor-mediated endocytosis, P:positive regulation of receptor-mediated endocytosis, P:positive regulation of cell-substrate adhesion, P:smooth muscle cell-matrix adhesion, P:negative regulation of endopeptidase activity, C:blood microparticle, C:proteinaceous extracellular matrix, F:heparin binding, P:positive regulation of peptidyl-tyrosine phosphorylation"
