"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P4569"	"spectra.count.P4569"	"dNSAF.P4569"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"Q9NY35-1,Q9NY35-2"	"Q9NY35-[1,2]"	"CLDN1_HUMAN"	"Claudin domain-containing protein 1"	"CLDND1"	1	3	0.000456100365535911	1	3	0	0	""	"integral to membrane"	""
"Q9NYF8-1,Q9NYF8-2,Q9NYF8-3"	"Q9NYF8-[1-3]"	"BCLF1_HUMAN"	"Bcl-2-associated transcription factor 1"	"BCLAF1"	2	2	5.57456002321669e-05	2	2	0	0	"positive regulation of intrinsic apoptotic signaling pathway;positive regulation of DNA-dependent transcription;regulation of DNA-dependent transcription in response to stress;negative regulation of transcription;positive regulation of response to DNA damage stimulus;transcription;induction of apoptosis"	"nucleolus;cytoplasm"	"DNA binding"
"Q9NYK5-1"	"Q9NYK5-1"	"RM39_HUMAN"	"39S ribosomal protein L39, mitochondrial"	"MRPL39"	2	3	0.000682801138938375	2	3	0	0	""	"mitochondrial ribosome"	"nucleotide binding"
"Q9NYV4-1,Q9NYV4-2,Q9NYV4-3"	"Q9NYV4-[1-3]"	"CDK12_HUMAN"	"Cyclin-dependent kinase 12"	"CDK12"	1	2	3.44201021567742e-05	1	2	0	0	"RNA splicing;regulation of MAP kinase activity;mRNA processing;protein autophosphorylation;phosphorylation of RNA polymerase II C-terminal domain"	"nuclear cyclin-dependent protein kinase holoenzyme complex;nuclear speck;cyclin K-CDK12 complex;nucleolus"	"cyclin-dependent protein serine/threonine kinase activity;ATP binding;RNA polymerase II carboxy-terminal domain kinase activity"
"Q9NYZ3"	"Q9NYZ3"	"GTSE1_HUMAN"	"G2 and S phase-expressed protein 1"	"GTSE1"	1	1	0.00010684573377832	1	1	0.000159006429056309	0	"DNA damage response;microtubule-based process;G2 phase of mitotic cell cycle"	"cytoplasmic microtubule"	""
"Q9NZ43-1"	"Q9NZ43-1"	"USE1_HUMAN"	"Vesicle transport protein USE1"	"USE1"	1	3	0.000891068667803748	1	3	0	0	"regulation of ER to Golgi vesicle-mediated transport;endoplasmic reticulum tubular network organization;protein catabolic process;protein transport;secretion by cell;vesicle-mediated transport;lysosomal transport"	"integral to membrane;endoplasmic reticulum membrane;endoplasmic reticulum"	""
"Q9NZ63"	"Q9NZ63"	"CI078_HUMAN"	"Uncharacterized protein C9orf78"	"C9orf78"	1	1	0.000266190063392354	1	1	0.000396140584500148	0	""	"cytoplasm;nucleus"	""
"Q9NZC3"	"Q9NZC3"	"GDE1_HUMAN"	"Glycerophosphodiester phosphodiesterase 1"	"GDE1"	1	3	0.000697241042178764	1	3	0.00103762503553362	0	"glycerol metabolic process;lipid metabolic process"	"integral to membrane;cytoplasm"	"metal ion binding;glycerophosphodiester phosphodiesterase activity;glycerophosphoinositol glycerophosphodiesterase activity"
"Q9NZD8-1,Q9NZD8-2"	"Q9NZD8-[1,2]"	"SPG21_HUMAN"	"Maspardin"	"SPG21"	1	1	0.000124884623896737	1	1	0	0	"antigen receptor-mediated signaling pathway;cell death"	"nucleus;cytosol;endosome membrane;trans-Golgi network transport vesicle"	""
"Q9NZI7-1,Q9NZI7-4"	"Q9NZI7-[1,4]"	"UBIP1_HUMAN"	"Upstream-binding protein 1"	"UBP1"	1	1	7.12304891855466e-05	1	1	0	0	"regulation of transcription from RNA polymerase II promoter;angiogenesis;negative regulation of transcription;viral genome replication;transcription"	"nucleus"	"DNA binding;transcription corepressor activity;sequence-specific DNA binding transcription factor activity"
"Q9NZL4-1,Q9NZL4-2"	"Q9NZL4-[1,2]"	"HPBP1_HUMAN"	"Hsp70-binding protein 1"	"HSPBP1"	1	3	0.000318766277570678	1	3	0	0	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process;positive regulation of protein ubiquitination;protein folding"	""	"enzyme inhibitor activity"
"Q9NZM1-1"	"Q9NZM1-1"	"MYOF_HUMAN"	"Myoferlin"	"MYOF"	4	5	0.000186630102669554	4	5	0	0	"blood circulation;plasma membrane repair;regulation of vascular endothelial growth factor receptor signaling pathway;cellular response to heat;muscle contraction"	"cytoplasmic vesicle membrane;cytoplasmic vesicle;nuclear envelope;extracellular vesicular exosome;integral to membrane;caveola;nuclear membrane"	"phospholipid binding"
"Q9NZN4"	"Q9NZN4"	"EHD2_HUMAN"	"EH domain-containing protein 2"	"EHD2"	1	3	0.000425021703427571	1	3	0.000632511761991949	0	"GTP catabolic process;positive regulation of myoblast fusion;endocytosis;blood coagulation;cortical actin cytoskeleton organization;protein localization to plasma membrane;endocytic recycling;positive regulation of endocytic recycling"	"plasma membrane;perinuclear region of cytoplasm;recycling endosome membrane;nucleus"	"ATP binding;GTPase activity;calcium ion binding;nucleic acid binding;GTP binding"
"Q9P015"	"Q9P015"	"RM15_HUMAN"	"39S ribosomal protein L15, mitochondrial"	"MRPL15"	1	2	0.000519790056218853	1	2	0.000773544790003667	0	"translation"	"large ribosomal subunit;mitochondrion"	"structural constituent of ribosome"
"Q9P275-1,Q9P275-2"	"Q9P275-[1,2]"	"UBP36_HUMAN"	"Ubiquitin carboxyl-terminal hydrolase 36"	"USP36"	1	2	6.86252705801876e-05	1	2	0	0	"ubiquitin-dependent protein catabolic process"	"nucleolus"	"ubiquitin thiolesterase activity;cysteine-type peptidase activity"
"Q9P287-1,Q9P287-2,Q9P287-3,Q9P287-4"	"Q9P287-[1-4]"	"BCCIP_HUMAN"	"BRCA2 and CDKN1A-interacting protein"	"BCCIP"	1	4	0.000244996587007612	1	4	0	0	"neuroendocrine cell differentiation;DNA repair;cell cycle;regulation of cyclin-dependent protein serine/threonine kinase activity"	"nuclear cyclin-dependent protein kinase holoenzyme complex"	"kinase regulator activity"
"Q9P289-1,Q9P289-2"	"Q9P289-[1,2]"	"MST4_HUMAN"	"Serine/threonine-protein kinase MST4"	"MST4"	2	3	0.000277387962693715	2	3	0	0	"regulation of apoptotic process;cellular component disassembly involved in execution phase of apoptosis"	"Golgi membrane;cytosol"	"ATP binding;protein kinase activity;magnesium ion binding;protein serine/threonine kinase activity"
"Q9P2D1-1"	"Q9P2D1-1"	"CHD7_HUMAN"	"Chromodomain-helicase-DNA-binding protein 7"	"CHD7"	1	2	5.13372895030966e-05	1	2	0	0	"nose development;adult heart development;blood circulation;genitalia development;regulation of transcription;sensory perception of sound;chromatin modification;palate development;cognition;artery morphogenesis;rRNA processing;T cell differentiation;face development;female genitalia development;regulation of growth hormone secretion;transcription;semicircular canal morphogenesis;inner ear morphogenesis;retina development in camera-type eye;in utero embryonic development;adult walking behavior;cranial nerve development;heart morphogenesis;skeletal system development;central nervous system development;limb development;embryonic hindlimb morphogenesis;positive regulation of multicellular organism growth"	"nucleolus;nucleus"	"helicase activity;ATP binding;chromatin binding;DNA binding"
"Q9P2D7-1"	"Q9P2D7-1"	"DYH1_HUMAN"	"Dynein heavy chain 1, axonemal"	"DNAH1"	1	1	4.44162403697404e-05	1	1	0	3	"ATP catabolic process;response to mechanical stimulus;ciliary or flagellar motility;microtubule-based movement"	"microtubule;cilium axoneme;axonemal dynein complex"	"ATPase activity;microtubule motor activity;ATP binding"
"Q9P2D7-4"	"Q9P2D7-4"	"DYH1_HUMAN"	"Dynein heavy chain 1, axonemal"	"DNAH1"	1	1	4.44162403697404e-05	1	1	0	3	"ATP catabolic process;response to mechanical stimulus;ciliary or flagellar motility;microtubule-based movement"	"microtubule;cilium axoneme;axonemal dynein complex"	"ATPase activity;microtubule motor activity;ATP binding"
"Q9P2R3-1,Q9P2R3-2,Q9P2R3-4"	"Q9P2R3-[1,2,4]"	"ANFY1_HUMAN"	"Ankyrin repeat and FYVE domain-containing protein 1"	"ANKFY1"	1	1	3.29037332422542e-05	1	1	0	1	""	"endosome membrane"	"metal ion binding"
"Q9UBC3-1,Q9UBC3-2,Q9UBC3-3,Q9UBC3-4,Q9UBC3-5,Q9UBC3-6"	"Q9UBC3-[1-6]"	"DNM3B_HUMAN"	"DNA (cytosine-5)-methyltransferase 3B"	"DNMT3B"	1	1	1.50310528175831e-05	1	1	0	0	"positive regulation of histone H3-K4 methylation;regulation of gene expression by genetic imprinting;negative regulation of histone H3-K9 methylation;protein complex localization;negative regulation of transcription from RNA polymerase II promoter;methylation-dependent chromatin silencing;positive regulation of gene expression;cellular response to amino acid stimulus"	"nuclear heterochromatin;nucleus"	"DNA (cytosine-5-)-methyltransferase activity;metal ion binding;transcription corepressor activity;DNA binding"
"Q9UBD5-1,Q9UBD5-2"	"Q9UBD5-[1,2]"	"ORC3_HUMAN"	"Origin recognition complex subunit 3"	"ORC3"	1	1	5.40991057105417e-05	1	1	0	0	"G1/S transition of mitotic cell cycle;DNA replication"	"nucleoplasm;nuclear origin of replication recognition complex"	"DNA replication origin binding"
"Q9UBF8-1,Q9UBF8-2"	"Q9UBF8-[1,2]"	"PI4KB_HUMAN"	"Phosphatidylinositol 4-kinase beta"	"PI4KB"	1	1	4.71378237257293e-05	1	1	0	0	"receptor-mediated endocytosis;small molecule metabolic process;signal transduction;phosphatidylinositol biosynthetic process;phosphatidylinositol-mediated signaling"	"cytosol;perinuclear region of cytoplasm;mitochondrial outer membrane;rough endoplasmic reticulum membrane;endosome;Golgi membrane"	"1-phosphatidylinositol 4-kinase activity;ATP binding"
"Q9UBG0"	"Q9UBG0"	"MRC2_HUMAN"	"C-type mannose receptor 2"	"MRC2"	1	2	0.000104028300636092	1	2	0.000154813561758678	0	"endocytosis"	"integral to membrane"	"carbohydrate binding"
"Q9UBJ2"	"Q9UBJ2"	"ABCD2_HUMAN"	"ATP-binding cassette sub-family D member 2"	"ABCD2"	2	2	0.000207916022487541	2	2	0.000309417916001467	0	"ATP catabolic process;transmembrane transport;fatty acid beta-oxidation;very long-chain fatty acid catabolic process;positive regulation of fatty acid beta-oxidation"	"peroxisomal membrane;cytosol;mitochondrion;integral to membrane"	"protein homodimerization activity;ATPase activity;ATP binding"
"Q9UBL6-1,Q9UBL6-2"	"Q9UBL6-[1,2]"	"CPNE7_HUMAN"	"Copine-7"	"CPNE7"	1	2	0.000121530692449274	1	2	0	0	"lipid metabolic process"	""	"transporter activity"
"Q9UBN7-1"	"Q9UBN7-1"	"HDAC6_HUMAN"	"Histone deacetylase 6"	"HDAC6"	1	1	6.33159903871525e-05	1	1	0	0	"negative regulation of transcription;aggresome assembly;misfolded or incompletely synthesized protein catabolic process;ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway;negative regulation of proteolysis;Hsp90 deacetylation;transcription;regulation of receptor activity;protein complex disassembly;negative regulation of microtubule depolymerization;response to toxic substance;cellular response to misfolded protein;positive regulation of hydrogen peroxide-mediated programmed cell death;protein polyubiquitination;histone H4 deacetylation;response to growth factor stimulus;cellular response to topologically incorrect protein;positive regulation of chaperone-mediated protein complex assembly;cellular response to hydrogen peroxide;positive regulation of signal transduction;histone H3 deacetylation;response to misfolded protein;regulation of microtubule-based movement;negative regulation of hydrogen peroxide metabolic process;negative regulation of oxidoreductase activity;polyubiquitinated misfolded protein transport;negative regulation of protein complex disassembly;regulation of androgen receptor signaling pathway;macroautophagy;peptidyl-lysine deacetylation;positive regulation of epithelial cell migration;lysosome localization;positive regulation of receptor biosynthetic process"	"cell leading edge;microtubule associated complex;microtubule;aggresome;cytosol;histone deacetylase complex;perinuclear region of cytoplasm;cytoplasmic microtubule;caveola"	"tubulin deacetylase activity;alpha-tubulin binding;NAD-dependent histone deacetylase activity (H3-K18 specific);zinc ion binding;NAD-dependent histone deacetylase activity (H3-K14 specific);NAD-dependent histone deacetylase activity (H4-K16 specific);enzyme binding;polyubiquitin binding;NAD-dependent histone deacetylase activity (H3-K9 specific);histone deacetylase activity;tau protein binding;microtubule binding;Hsp90 protein binding;dynein complex binding"
"Q9UBS4"	"Q9UBS4"	"DJB11_HUMAN"	"DnaJ homolog subfamily B member 11"	"DNAJB11"	1	2	0.000429770549275923	1	2	0.000639578932516999	0	"protein folding;mRNA modification;cellular protein metabolic process;activation of signaling protein activity involved in unfolded protein response"	"endoplasmic reticulum lumen;nucleus"	""
"Q9UBU9-1,Q9UBU9-2"	"Q9UBU9-[1,2]"	"NXF1_HUMAN"	"Nuclear RNA export factor 1"	"NXF1"	1	1	6.21396836190552e-05	1	1	0	0	"gene expression;mRNA export from nucleus;poly(A)+ mRNA export from nucleus;virus-host interaction"	"cytosol;nuclear speck;nucleoplasm;nuclear inclusion body;nuclear pore"	"mRNA binding;nucleocytoplasmic transporter activity;nucleotide binding"
"Q9UBW5-1,Q9UBW5-2"	"Q9UBW5-[1,2]"	"BIN2_HUMAN"	"Bridging integrator 2"	"BIN2"	1	1	6.8078697628664e-05	1	1	0	0	"podosome assembly;phagocytosis;cell chemotaxis;membrane tubulation"	"podosome;cell cortex;phagocytic cup;cell junction;cell projection"	"phospholipid binding"
"Q9UDY2-1,Q9UDY2-2,Q9UDY2-3,Q9UDY2-4,Q9UDY2-5"	"Q9UDY2-[1-5]"	"ZO2_HUMAN"	"Tight junction protein ZO-2"	"TJP2"	1	1	1.29292316504858e-05	1	1	0	0	"cellular component disassembly involved in execution phase of apoptosis;hippo signaling cascade"	"nucleoplasm;plasma membrane;tight junction;adherens junction;cytosol"	"guanylate kinase activity"
"Q9UF33-1"	"Q9UF33-1"	"EPHA6_HUMAN"	"Ephrin type-A receptor 6"	"EPHA6"	1	1	7.43274669762225e-05	1	1	0	0	""	"integral to plasma membrane"	"ephrin receptor activity;ATP binding"
"Q9UGR2-1"	"Q9UGR2-1"	"Z3H7B_HUMAN"	"Zinc finger CCCH domain-containing protein 7B"	"ZC3H7B"	2	2	0.000154942453817503	2	2	0	0	"virus-host interaction"	"nucleus"	"zinc ion binding;nucleic acid binding"
"Q9UGV2-1,Q9UGV2-2,Q9UGV2-3"	"Q9UGV2-[1-3]"	"NDRG3_HUMAN"	"Protein NDRG3"	"NDRG3"	1	2	0.000136762539236249	1	2	0	0	"cell differentiation;negative regulation of cell growth;spermatogenesis"	"cytoplasm"	""
"Q9UH17-1"	"Q9UH17-1"	"ABC3B_HUMAN"	"Probable DNA dC->dU-editing enzyme APOBEC-3B"	"APOBEC3B"	1	1	0.000201384629110969	1	1	0	0	"negative regulation of transposition;innate immune response;defense response to virus"	"nucleus"	"RNA binding;deoxycytidine deaminase activity;zinc ion binding"
"Q9UHD1-1,Q9UHD1-2"	"Q9UHD1-[1,2]"	"CHRD1_HUMAN"	"Cysteine and histidine-rich domain-containing protein 1"	"CHORDC1"	1	4	0.000463427279038496	1	4	0	0	"regulation of centrosome duplication;regulation of response to stress;response to stress;negative regulation of Rho-dependent protein serine/threonine kinase activity;chaperone-mediated protein folding"	""	"zinc ion binding"
"Q9UHD8-5"	"Q9UHD8-5"	"SEPT9_HUMAN"	"Septin-9"	"SEPT9"	3	6	0.000787668208058604	3	6	0	0	"cell cycle;cell division;protein heterooligomerization"	"microtubule;stress fiber;perinuclear region of cytoplasm"	"GTPase activity;GTP binding"
"Q9UHF1"	"Q9UHF1"	"EGFL7_HUMAN"	"Epidermal growth factor-like protein 7"	"EGFL7"	1	2	0.000563581892457072	1	2	0.000838715230187126	0	"vasculogenesis;angiogenesis;negative regulation of cell migration"	"extracellular region;extracellular space"	"calcium ion binding"
"Q9UHL4"	"Q9UHL4"	"DPP2_HUMAN"	"Dipeptidyl peptidase 2"	"DPP7"	1	2	0.000312719220814595	1	2	0.00046538467040871	0	"proteolysis"	"cytoplasmic membrane-bounded vesicle;lysosome;cytosol;extracellular region"	"serine-type peptidase activity;dipeptidyl-peptidase activity;aminopeptidase activity"
"Q9UHV9"	"Q9UHV9"	"PFD2_HUMAN"	"Prefoldin subunit 2"	"PFDN2"	1	2	0.0009990769911739	1	2	0.00148681336260445	0	"'de novo' posttranslational protein folding"	"nucleus;prefoldin complex;mitochondrion"	"unfolded protein binding"
"Q9UI08-1,Q9UI08-2"	"Q9UI08-[1,2]"	"EVL_HUMAN"	"Ena/VASP-like protein"	"EVL"	1	1	9.24626542312383e-05	1	1	0	0	"axon guidance;organ morphogenesis;cell surface receptor signaling pathway;actin polymerization or depolymerization;protein homotetramerization"	"focal adhesion;lamellipodium;cytosol;cytoskeleton"	"SH3 domain binding;profilin binding"
"Q9UI26-1,Q9UI26-2"	"Q9UI26-[1,2]"	"IPO11_HUMAN"	"Importin-11"	"IPO11"	1	3	0.000118352197415985	1	3	0	0	"ribosomal protein import into nucleus"	"cytoplasm;nuclear pore"	"protein transporter activity"
"Q9UIA9"	"Q9UIA9"	"XPO7_HUMAN"	"Exportin-7"	"XPO7"	1	1	7.07717831834317e-05	1	1	0.00010532164574107	0	"mRNA transport"	"cytoplasm;nuclear pore"	"nuclear export signal receptor activity"
"Q9UID3-1,Q9UID3-2"	"Q9UID3-[1,2]"	"VPS51_HUMAN"	"Vacuolar protein sorting-associated protein 51 homolog"	"VPS51"	1	1	4.91872943225002e-05	1	1	0	0	"retrograde transport;lipid transport;autophagy;protein transport"	"GARP complex;integral to membrane"	""
"Q9UIF9-3"	"Q9UIF9-3"	"BAZ2A_HUMAN"	"Bromodomain adjacent to zinc finger domain protein 2A"	"BAZ2A"	2	2	8.07652790765252e-05	2	2	0	0	"histone H4-K20 methylation;histone H3-K9 methylation;histone H4 deacetylation;transcription;histone deacetylation;DNA methylation;heterochromatin assembly involved in chromatin silencing;chromatin remodeling;chromatin silencing at rDNA"	"nucleolus;rDNA heterochromatin;chromatin silencing complex"	"ligand-dependent nuclear receptor binding;zinc ion binding;RNA binding;histone acetyl-lysine binding;DNA binding"
"Q9UJ83"	"Q9UJ83"	"HACL1_HUMAN"	"2-hydroxyacyl-CoA lyase 1"	"HACL1"	1	1	0.000133095031696177	1	1	0.000198070292250074	0	"fatty acid alpha-oxidation;protein oligomerization"	"peroxisomal matrix"	"magnesium ion binding;carbon-carbon lyase activity;thiamine pyrophosphate binding"
"Q9UJS0-1,Q9UJS0-2"	"Q9UJS0-[1,2]"	"CMC2_HUMAN"	"Calcium-binding mitochondrial carrier protein Aralar2"	"SLC25A13"	1	2	0.000113968782696874	1	2	0	0	"malate-aspartate shuttle;ATP biosynthetic process;gluconeogenesis;response to calcium ion"	"mitochondrial inner membrane;integral to plasma membrane"	"L-aspartate transmembrane transporter activity;calcium ion binding;L-glutamate transmembrane transporter activity"
"Q9UJT0"	"Q9UJT0"	"TBE_HUMAN"	"Tubulin epsilon chain"	"TUBE1"	1	2	0.000323911277138485	1	2	0.000482040542823338	0	"protein polymerization;centrosome cycle"	"microtubule;pericentriolar material"	"GTP binding;structural constituent of cytoskeleton;GTPase activity"
"Q9UJY4"	"Q9UJY4"	"GGA2_HUMAN"	"ADP-ribosylation factor-binding protein GGA2"	"GGA2"	1	1	0.000125495804764095	1	1	0.000186761221730086	0	"vesicle-mediated transport;intracellular protein transport"	"clathrin-coated vesicle;trans-Golgi network;endosome membrane;clathrin adaptor complex;Golgi apparatus"	"ADP-ribosylation factor binding"
"Q9UK41-2"	"Q9UK41-2"	"VPS28_HUMAN"	"Vacuolar protein sorting-associated protein 28 homolog"	"VPS28"	2	4	0.00139237879312924	2	4	0	0	"cellular membrane organization;virion assembly;viral protein processing;egress of virus within host cell;protein transport;ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway;endosomal transport;negative regulation of protein ubiquitination"	"late endosome membrane;plasma membrane;ESCRT I complex;cytosol"	""
"Q9UK61-1"	"Q9UK61-1"	"F208A_HUMAN"	"Protein FAM208A"	"FAM208A"	1	1	0.000107485528591364	1	1	0	5	""	""	""
